"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"336","E0","2023-05-03","Man City","West Ham",3,0,"H",0,0,"D",1.21,7.27,13.54,"0-0","3-0",16,7,6,2,0,1,0,0,6,3,8,8,3,9,16,"6-3","Y","Y","N",1,0,"Man City-West Ham",204,3,62,10,0,30,90,620,27,186,558,1836,270
"339","E0","2023-05-06","Man City","Leeds",2,1,"H",2,0,"H",1.18,8.6,14.23,"2-0","2-1",18,6,4,2,0,3,0,0,10,1,3,16,3,11,19,"10-1","Y","Y","N",3,0,"Man City-Leeds",131,3,35,30,0,90,330,1050,33,105,385,1441,990
"355","E0","2023-05-14","Everton","Man City",0,3,"A",0,2,"A",8.95,5.45,1.36,"0-2","0-3",7,3,9,4,1,0,0,0,8,6,12,4,3,14,16,"8-6","Y","Y","N",1,0,"Everton-Man City",127,3,0,10,0,30,140,0,42,0,0,1778,420
"367","E0","2023-05-21","Man City","Chelsea",1,0,"H",1,0,"H",1.26,6.39,11.14,"1-0","1-0",15,2,13,6,0,2,0,0,5,2,12,9,1,7,21,"5-2","N","N","N",2,0,"Man City-Chelsea",12,1,0,20,0,20,140,0,7,0,0,84,140
"369","E0","2023-05-24","Brighton","Man City",1,1,"D",1,1,"D",3.93,4.39,1.83,"1-1","1-1",20,7,13,4,2,1,0,0,5,1,16,11,2,6,27,"5-1","Y","N","N",3,0,"Brighton-Man City",63,2,0,30,200,60,180,0,12,0,0,378,360
"373","E0","2023-05-28","Brentford","Man City",1,0,"H",0,0,"D",4.04,4.1,1.84,"0-0","1-0",11,4,17,3,4,0,0,0,3,4,12,8,1,7,20,"3-4","N","N","N",4,0,"Brentford-Man City",85,1,0,40,0,40,280,0,7,0,0,595,280
"1394","I1","2023-05-03","Verona","Inter",0,6,"A",0,3,"A",5.65,3.87,1.68,"0-3","0-6",7,2,20,10,0,0,0,0,2,7,4,11,6,9,15,"2-7","Y","Y","Y",0,0,"Verona-Inter",310,6,96,0,0,0,0,0,54,576,864,2790,0
"1398","I1","2023-05-06","Roma","Inter",0,2,"A",0,1,"A",3.24,3.22,2.48,"0-1","0-2",15,3,10,4,3,2,0,0,12,5,8,12,2,17,20,"12-5","Y","N","N",5,0,"Roma-Inter",107,2,0,50,600,100,850,0,34,0,0,1819,1700
"1410","I1","2023-05-13","Inter","Sassuolo",4,2,"H",1,0,"H",1.41,5.36,7.23,"1-0","4-2",11,3,16,5,2,3,0,0,1,5,12,8,6,6,20,"1-5","Y","Y","Y",5,0,"Inter-Sassuolo",383,6,0,50,600,300,300,0,36,0,0,2298,1800
"1423","I1","2023-05-21","Napoli","Inter",3,1,"H",0,0,"D",2.83,3.36,2.66,"0-0","3-1",22,9,6,2,1,2,0,1,4,1,10,14,4,5,24,"4-1","Y","Y","Y",3,1,"Napoli-Inter",324,4,0,55,450,220,275,0,20,0,0,1620,1100
"1431","I1","2023-05-27","Inter","Atalanta",3,2,"H",2,1,"H",1.86,3.91,4.24,"2-1","3-2",20,11,11,3,0,1,0,0,9,7,8,18,5,16,26,"9-7","Y","Y","Y",1,0,"Inter-Atalanta",207,5,0,10,0,50,160,0,80,0,0,3312,800
"1438","I1","2023-06-03","Torino","Inter",0,1,"A",0,1,"A",2.41,3.4,3.09,"0-1","0-1",17,5,14,4,1,2,0,0,6,4,6,7,1,10,13,"6-4","N","N","N",3,0,"Torino-Inter",37,1,0,30,200,30,300,0,10,0,0,370,300
"13","I1","2023-06-03","Torino","Inter",0,1,"A",0,1,"A",2.41,3.4,3.09,"0-1","0-1",17,5,14,4,1,2,0,0,6,4,6,7,1,10,13,"6-4","N","N","N",3,0,"Torino-Inter",165.833333333333,3.08333333333333,16.0833333333333,27.9166666666667,170.833333333333,80.8333333333333,253.75,139.166666666667,30.1666666666667,72.25,150.583333333333,1526.75,680
