,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF,TG,TC,TF,COSC,OV15,OV25,OV35,TY,TR,n,Bookings,Crossbookings,GoalsXbookings,CornersXbookings,GoalsXcorners,GoalsXcornerXbookings
199,SP1,2/5/2023,Barcelona,Sevilla,3,0,H,0,0,D,1.34,5.51,10.19,0-0,Mar-00,16,7,3,1,0,2,0,0,8,3,8,10,3,11,18,3-Aug,Y,Y,N,2,0,3,20,0,60,220,33,660
203,SP1,2/11/2023,Sevilla,Mallorca,2,0,H,2,0,H,1.99,3.17,4.88,Feb-00,Feb-00,15,6,6,0,5,2,0,0,8,2,9,14,2,10,23,2-Aug,Y,N,N,7,0,2,70,1000,140,700,20,1400
217,SP1,2/19/2023,Vallecano,Sevilla,1,1,D,0,1,A,2.55,3.22,3.14,0-1,1-Jan,18,5,7,2,4,1,0,0,7,3,15,6,2,10,21,3-Jul,Y,N,N,5,0,2,50,400,100,500,20,1000
229,SP1,2/26/2023,Sevilla,Osasuna,2,3,A,0,1,A,1.88,3.53,4.74,0-1,3-Feb,22,8,11,4,4,2,1,0,10,2,10,15,5,12,25,2-Oct,Y,Y,Y,6,1,5,85,1300,425,1020,60,5100
235,SP1,3/4/2023,Ath Madrid,Sevilla,6,1,H,2,1,H,1.7,3.75,5.71,1-Feb,1-Jun,18,8,8,1,1,4,0,1,7,3,12,11,7,10,23,3-Jul,Y,Y,Y,5,1,7,75,650,525,750,70,5250
247,SP1,3/12/2023,Sevilla,Almeria,2,1,H,1,1,D,1.77,3.73,5.09,1-Jan,1-Feb,27,5,13,5,4,4,0,0,6,4,8,11,3,10,19,4-Jun,Y,Y,N,8,0,3,80,1600,240,800,30,2400
4593,T1,1/8/2023,Fenerbahce,Galatasaray,0,3,A,0,1,A,2.14,3.7,3.43,0-1,0-3,13,4,13,8,2,5,1,0,8,4,10,20,3,12,30,4-Aug,Y,Y,N,7,1,3,95,2250,285,1140,36,3420
4605,T1,1/15/2023,Gaziantep,Fenerbahce,1,2,A,0,1,A,5.03,4.2,1.68,0-1,2-Jan,10,3,20,7,5,3,1,0,4,11,15,17,3,15,32,11-Apr,Y,Y,N,8,1,3,105,2250,315,1575,45,4725
4614,T1,1/23/2023,Umraniyespor,Fenerbahce,1,2,A,0,0,D,5.93,4.53,1.54,0-0,2-Jan,7,2,22,7,3,4,1,0,1,6,11,15,3,7,26,6-Jan,Y,Y,N,7,1,3,95,2200,285,665,21,1995
4623,T1,1/29/2023,Fenerbahce,Kasimpasa,5,1,H,2,1,H,1.33,5.75,9.53,1-Feb,1-May,22,11,4,1,2,4,0,0,6,1,16,23,6,7,39,1-Jun,Y,Y,Y,6,0,6,60,800,360,420,42,2520
4632,T1,2/2/2023,Ad. Demirspor,Fenerbahce,1,1,D,0,0,D,3.36,4.04,2.07,0-0,1-Jan,22,10,8,3,2,3,0,0,8,3,15,15,2,11,30,3-Aug,Y,N,N,5,0,2,50,600,100,550,22,1100
4639,T1,2/25/2023,Fenerbahce,Konyaspor,4,0,H,2,0,H,1.51,4.63,6.55,Feb-00,Apr-00,14,5,6,4,1,4,0,1,3,1,19,16,4,4,35,1-Mar,Y,Y,Y,5,1,4,75,650,300,300,16,1200
13,T1,2/25/2023,Fenerbahce,Konyaspor,4,0,H,2,0,H,1.51,4.63,6.55,Feb-00,Apr-00,14,5,6,4,1,4,0,1,3,1,19,16,4,4,35,1-Mar,Y,Y,Y,5,1,3.583333333,71.66666667,1141.666667,261.25,720,34.58333333,2564.166667
