"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"286","F1",2023-04-02,"Brest","Toulouse",3,1,"H",1,1,"D",2.85,3.53,2.54,"1-1","3-1",17,7,8,3,2,5,0,1,4,2,16,12,4,6,28,"4-2","Y","Y","Y",7,1,"Brest-Toulouse",190,4,0,95,1500,380,570,0,24,0,0,1140,2280
"297","F1",2023-04-09,"Reims","Brest",1,1,"D",0,1,"A",1.64,4.18,5.55,"0-1","1-1",22,7,12,5,0,1,0,0,6,3,9,13,2,9,22,"6-3","Y","N","N",1,0,"Reims-Brest",96,2,49,10,0,20,90,490,18,98,441,864,180
"306","F1",2023-04-16,"Brest","Nice",1,0,"H",1,0,"H",3.26,3.31,2.39,"1-0","1-0",14,3,12,6,1,3,0,0,3,5,15,14,1,8,29,"3-5","N","N","N",4,0,"Brest-Nice",12,1,22,40,300,40,320,880,8,22,176,96,320
"315","F1",2023-04-23,"Ajaccio","Brest",0,0,"D",0,0,"D",3.44,3.14,2.39,"0-0","0-0",3,2,10,2,2,2,1,0,4,4,11,20,0,8,31,"4-4","N","N","N",4,1,"Ajaccio-Brest",0,0,0,65,900,0,520,0,0,0,0,0,0
"330","F1",2023-05-03,"Brest","Nantes",2,0,"H",2,0,"H",2.28,3.43,3.36,"2-0","2-0",8,4,13,5,0,1,0,0,2,4,7,15,2,6,22,"2-4","Y","N","N",1,0,"Brest-Nantes",53,2,51,10,0,20,60,510,12,102,306,318,120
"337","F1",2023-05-07,"Lorient","Brest",2,1,"H",1,0,"H",2.41,3.46,3.09,"1-0","2-1",6,3,15,2,3,2,1,0,4,6,13,22,3,10,35,"4-6","Y","Y","N",5,1,"Lorient-Brest",152,3,28,75,1100,225,750,2100,30,84,280,1520,2250
"282","F1",2023-04-01,"Auxerre","Troyes",1,0,"H",0,0,"D",1.9,3.6,4.45,"0-0","1-0",13,5,14,2,0,0,0,0,4,5,7,15,1,9,22,"4-5","N","N","N",0,0,"Auxerre-Troyes",73,1,11,0,0,0,0,0,9,11,99,657,0
"295","F1",2023-04-09,"Ajaccio","Auxerre",0,3,"A",0,3,"A",2.9,2.97,2.9,"0-3","0-3",9,2,11,4,1,3,0,0,7,5,13,15,3,12,28,"7-5","Y","Y","N",4,0,"Ajaccio-Auxerre",54,3,23,40,300,120,480,920,36,69,276,648,1440
"305","F1",2023-04-16,"Auxerre","Nantes",2,1,"H",2,0,"H",2.56,3.06,3.22,"2-0","2-1",13,7,17,7,2,2,0,0,3,6,14,8,3,9,22,"3-6","Y","Y","N",4,0,"Auxerre-Nantes",103,3,44,40,400,120,360,1760,27,132,396,927,1080
"312","F1",2023-04-22,"Auxerre","Lille",1,1,"D",0,1,"A",4.87,3.94,1.75,"0-1","1-1",8,4,14,6,0,1,0,0,4,4,12,12,2,8,24,"4-4","Y","N","N",1,0,"Auxerre-Lille",98,2,20,10,0,20,80,200,16,40,160,784,160
"328","F1",2023-04-30,"Marseille","Auxerre",2,1,"H",0,1,"A",1.34,5.54,9.72,"0-1","2-1",26,4,11,3,1,0,0,0,12,1,7,6,3,13,13,"12-1","Y","Y","N",1,0,"Marseille-Auxerre",185,3,99,10,0,30,130,990,39,297,1287,2405,390
"336","F1",2023-05-07,"Auxerre","Clermont",1,1,"D",1,0,"H",2.46,3.31,3.14,"1-0","1-1",11,4,9,4,1,0,0,0,2,2,19,13,2,4,32,"2-2","Y","N","N",1,0,"Auxerre-Clermont",90,2,105,10,0,20,40,1050,8,210,420,360,80
"13","F1",2023-05-07,"Auxerre","Clermont",1,1,"D",1,0,"H",2.46,3.31,3.14,"1-0","1-1",11,4,9,4,1,0,0,0,2,2,19,13,2,4,32,"2-2","Y","N","N",1,0,"Auxerre-Clermont",92.1666666666667,2.16666666666667,37.6666666666667,33.75,375,82.9166666666667,283.333333333333,741.666666666667,18.9166666666667,88.75,320.083333333333,809.916666666667,691.666666666667
