"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","F1",2024-03-17,"Rennes","Marseille",2,0,"H",1,0,"H",2.51,3.49,2.87,"1-0","2-0",7,4,8,1,1,3,0,0,4,5,9,12,2,9,21,"4-5","Y","N","N",4,0,"Rennes-Marseille",98,2,21,40,300,80,360,840,18,42,189,882,720
"2","F1",2024-03-31,"Marseille","Paris SG",0,2,"A",0,0,"D",3.37,3.91,2.08,"0-0","0-2",22,10,8,3,0,4,0,1,5,3,10,8,2,8,18,"5-3","Y","N","N",4,1,"Marseille-Paris SG",138,2,26,65,0,130,520,1690,16,52,208,1104,1040
"3","F1",2024-04-05,"Lille","Marseille",3,1,"H",0,0,"D",2.08,3.43,3.89,"0-0","3-1",14,6,13,4,1,6,0,0,4,2,13,18,4,6,31,"4-2","Y","Y","Y",7,0,"Lille-Marseille",290,4,34,70,600,280,420,2380,24,136,204,1740,1680
"4","F1",2024-04-21,"Toulouse","Marseille",2,2,"D",1,1,"D",2.85,3.25,2.67,"1-1","2-2",10,3,11,3,1,2,0,0,7,4,11,13,4,11,24,"7-4","Y","Y","Y",3,0,"Toulouse-Marseille",255,4,70,30,200,120,330,2100,44,280,770,2805,1320
"5","F1",2024-04-24,"Marseille","Nice",2,2,"D",1,1,"D",2.27,3.45,3.31,"1-1","2-2",11,4,10,4,2,3,1,0,3,2,10,14,4,5,24,"3-2","Y","Y","Y",5,1,"Marseille-Nice",172,4,52,75,1350,300,375,3900,20,208,260,860,1500
"6","F1",2024-04-28,"Marseille","Lens",2,1,"H",1,0,"H",2.51,3.52,2.85,"1-0","2-1",13,6,18,5,2,2,0,0,3,11,8,12,3,14,20,"3-11","Y","Y","N",4,0,"Marseille-Lens",163,3,54,40,400,120,560,2160,42,162,756,2282,1680
"7","F1",2024-03-15,"Toulouse","Lyon",2,3,"A",0,1,"A",2.89,3.26,2.63,"0-1","2-3",13,5,18,6,2,2,0,0,5,3,18,12,5,8,30,"5-3","Y","Y","Y",4,0,"Toulouse-Lyon",303,5,57,40,400,200,320,2280,40,285,456,2424,1600
"8","F1",2024-03-31,"Clermont","Toulouse",0,3,"A",0,1,"A",3.22,3.33,2.37,"0-1","0-3",15,5,11,5,3,1,0,0,12,3,15,12,3,15,27,"12-3","Y","Y","N",4,0,"Clermont-Toulouse",160,3,25,40,300,120,600,1000,45,75,375,2400,1800
"9","F1",2024-04-07,"Toulouse","Strasbourg",0,0,"D",0,0,"D",2.08,3.5,3.75,"0-0","0-0",11,2,8,1,2,0,0,0,4,3,16,17,0,7,33,"4-3","N","N","N",2,0,"Toulouse-Strasbourg",0,0,0,20,0,0,140,0,0,0,0,0,0
"10","F1",2024-04-13,"Rennes","Toulouse",1,2,"A",1,2,"A",1.81,3.79,4.59,"1-2","1-2",19,4,10,3,3,3,0,0,8,4,20,18,3,12,38,"8-4","Y","Y","N",6,0,"Rennes-Toulouse",74,3,80,60,900,180,720,4800,36,240,960,888,2160
"11","F1",2024-04-21,"Toulouse","Marseille",2,2,"D",1,1,"D",2.85,3.25,2.67,"1-1","2-2",10,3,11,3,1,2,0,0,7,4,11,13,4,11,24,"7-4","Y","Y","Y",3,0,"Toulouse-Marseille",255,4,70,30,200,120,330,2100,44,280,770,2805,1320
"12","F1",2024-04-28,"Lorient","Toulouse",1,2,"A",1,0,"H",2.69,3.41,2.72,"1-0","1-2",15,5,14,5,1,3,0,0,5,1,14,17,3,6,31,"5-1","Y","Y","N",4,0,"Lorient-Toulouse",161,3,40,40,300,120,240,1600,18,120,240,966,720
"13","F1",2024-04-28,"Lorient","Toulouse",1,2,"A",1,0,"H",2.69,3.41,2.72,"1-0","1-2",15,5,14,5,1,3,0,0,5,1,14,17,3,6,31,"5-1","Y","Y","N",4,0,"Lorient-Toulouse",172.416666666667,3.08333333333333,44.0833333333333,45.8333333333333,412.5,147.5,409.583333333333,2070.83333333333,28.9166666666667,156.666666666667,432.333333333333,1596.33333333333,1295
