"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"264","F1","2023-03-12","Clermont","Lens",0,4,"A",0,3,"A",4.85,3.56,1.84,"0-3","0-4",9,6,13,6,1,2,0,0,6,4,13,13,4,10,26,"6-4","Y","Y","Y",3,0,"Clermont-Lens",175,4,0,30,200,120,300,0,40,0,0,1750,1200
"273","F1","2023-03-18","Lens","Angers",3,0,"H",2,0,"H",1.25,6.3,13.18,"2-0","3-0",12,6,3,1,0,0,0,0,4,4,7,15,3,8,22,"4-4","Y","Y","N",0,0,"Lens-Angers",102,3,0,0,0,0,0,0,24,0,0,816,0
"283","F1","2023-04-01","Rennes","Lens",0,1,"A",0,1,"A",2.65,3.34,2.85,"0-1","0-1",10,3,12,4,2,2,0,0,5,5,13,11,1,10,24,"5-5","N","N","N",4,0,"Rennes-Lens",31,1,0,40,400,40,400,0,10,0,0,310,400
"291","F1","2023-04-07","Lens","Strasbourg",2,1,"H",1,0,"H",1.56,4.33,6.34,"1-0","2-1",13,9,13,3,1,5,0,1,5,1,19,19,3,6,38,"5-1","Y","Y","N",6,1,"Lens-Strasbourg",160,3,52,85,750,255,510,4420,18,156,312,960,1530
"303","F1","2023-04-15","Paris SG","Lens",3,1,"H",3,0,"H",1.72,4.28,4.64,"3-0","3-1",15,7,14,7,0,0,0,1,3,10,12,8,4,13,20,"3-10","Y","Y","Y",0,1,"Paris SG-Lens",168,4,83,25,0,100,325,2075,52,332,1079,2184,1300
"313","F1","2023-04-22","Lens","Monaco",3,0,"H",2,0,"H",2.14,3.62,3.5,"2-0","3-0",21,8,11,4,0,2,0,0,2,4,8,14,3,6,22,"2-4","Y","Y","N",2,0,"Lens-Monaco",81,3,50,20,0,60,120,1000,18,150,300,486,360
"280","F1","2023-03-19","Reims","Marseille",1,2,"A",1,2,"A",3.03,3.57,2.4,"1-2","1-2",19,6,12,5,2,3,0,0,6,5,13,11,3,11,24,"6-5","Y","Y","N",5,0,"Reims-Marseille",58,3,0,50,600,150,550,0,33,0,0,638,1650
"281","F1","2023-03-31","Marseille","Montpellier",1,1,"D",1,1,"D",1.48,4.71,6.95,"1-1","1-1",13,2,9,3,2,2,0,0,1,3,15,9,2,4,24,"1-3","Y","N","N",4,0,"Marseille-Montpellier",56,2,13,40,400,80,160,520,8,26,52,224,320
"300","F1","2023-04-09","Lorient","Marseille",0,0,"D",0,0,"D",5.02,4.34,1.66,"0-0","0-0",9,5,13,2,0,2,0,0,3,6,10,18,0,9,28,"3-6","N","N","N",2,0,"Lorient-Marseille",0,0,0,20,0,0,180,0,0,0,0,0,0
"310","F1","2023-04-16","Marseille","Troyes",3,1,"H",2,0,"H",1.22,7.18,12.92,"2-0","3-1",28,6,4,2,0,2,0,0,8,1,13,8,4,9,21,"8-1","Y","Y","Y",2,0,"Marseille-Troyes",196,4,42,20,0,80,180,840,36,168,378,1764,720
"320","F1","2023-04-23","Lyon","Marseille",1,2,"A",0,1,"A",2.55,3.73,2.72,"0-1","1-2",7,2,14,7,2,1,0,0,5,3,11,18,3,8,29,"5-3","Y","Y","N",3,0,"Lyon-Marseille",202,3,54,30,200,90,240,1620,24,162,432,1616,720
"328","F1","2023-04-30","Marseille","Auxerre",2,1,"H",0,1,"A",1.34,5.54,9.72,"0-1","2-1",26,4,11,3,1,0,0,0,12,1,7,6,3,13,13,"12-1","Y","Y","N",1,0,"Marseille-Auxerre",185,3,99,10,0,30,130,990,39,297,1287,2405,390
"13","F1","2023-04-30","Marseille","Auxerre",2,1,"H",0,1,"A",1.34,5.54,9.72,"0-1","2-1",26,4,11,3,1,0,0,0,12,1,7,6,3,13,13,"12-1","Y","Y","N",1,0,"Marseille-Auxerre",117.833333333333,2.75,32.75,30.8333333333333,212.5,83.75,257.916666666667,955.416666666667,25.1666666666667,107.583333333333,320,1096.08333333333,715.833333333333
