"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","F1",2023-08-27,"Rennes","Le Havre",2,2,"D",2,1,"H",1.44,4.76,7.86,"2-1","2-2",22,8,7,3,1,2,0,1,5,2,5,7,4,7,12,"5-2","Y","Y","Y",3,1,"Rennes-Le Havre",144,4,46,55,450,220,385,2530,28,184,322,1008,1540
"2","F1",2023-09-03,"Le Havre","Lorient",3,0,"H",0,0,"D",2.87,3.12,2.79,"0-0","3-0",17,6,9,2,0,0,0,0,5,4,10,7,3,9,17,"5-4","Y","Y","N",0,0,"Le Havre-Lorient",213,3,42,0,0,0,0,0,27,126,378,1917,0
"3","F1",2023-09-17,"Lyon","Le Havre",0,0,"D",0,0,"D",1.7,4.23,4.82,"0-0","0-0",23,7,7,0,3,2,0,0,6,1,13,12,0,7,25,"6-1","N","N","N",5,0,"Lyon-Le Havre",0,0,0,50,600,0,350,0,0,0,0,0,0
"4","F1",2023-09-24,"Le Havre","Clermont",2,1,"H",2,1,"H",2.48,3.26,3.15,"2-1","2-1",9,3,11,4,2,3,0,0,1,3,15,17,3,4,32,"1-3","Y","Y","N",5,0,"Le Havre-Clermont",56,3,34,50,600,150,200,1700,12,102,136,224,600
"5","F1",2023-10-01,"Le Havre","Lille",0,2,"A",0,1,"A",4.08,3.44,2.03,"0-1","0-2",5,0,16,6,0,0,0,0,6,6,18,6,2,12,24,"6-6","Y","N","N",0,0,"Le Havre-Lille",92,2,45,0,0,0,0,0,24,90,540,1104,0
"6","F1",2023-08-27,"Clermont","Metz",0,1,"A",0,0,"D",1.93,3.83,3.99,"0-0","0-1",16,4,10,5,1,1,0,0,10,2,8,10,1,12,18,"10-2","N","N","N",2,0,"Clermont-Metz",69,1,9,20,100,20,240,180,12,9,108,828,240
"7","F1",2023-09-03,"Metz","Reims",2,2,"D",1,1,"D",4.09,3.72,1.93,"1-1","2-2",12,4,12,2,0,4,0,0,4,1,10,17,4,5,27,"4-1","Y","Y","Y",4,0,"Metz-Reims",159,4,46,40,0,160,200,1840,20,184,230,795,800
"8","F1",2023-09-16,"Lens","Metz",0,1,"A",0,1,"A",1.52,4.62,6.36,"0-1","0-1",31,10,2,2,1,2,0,0,9,1,12,12,1,10,24,"9-1","N","N","N",3,0,"Lens-Metz",37,1,99,30,200,30,300,2970,10,99,990,370,300
"9","F1",2023-09-24,"Metz","Strasbourg",0,1,"A",0,0,"D",3.01,3.23,2.59,"0-0","0-1",13,1,4,1,2,0,0,0,1,1,16,15,1,2,31,"1-1","N","N","N",2,0,"Metz-Strasbourg",83,1,19,20,0,20,40,380,2,19,38,166,40
"10","F1",2023-10-01,"Toulouse","Metz",3,0,"H",2,0,"H",2.13,3.47,3.7,"2-0","3-0",15,10,8,3,3,0,0,0,4,6,10,7,3,10,17,"4-6","Y","Y","N",3,0,"Toulouse-Metz",156,3,48,30,0,90,300,1440,30,144,480,1560,900
"11","F1",2023-10-01,"Toulouse","Metz",3,0,"H",2,0,"H",2.13,3.47,3.7,"2-0","3-0",15,10,8,3,3,0,0,0,4,6,10,7,3,10,17,"4-6","Y","Y","N",3,0,"Toulouse-Metz",100.9,2.2,38.8,29.5,195,69,201.5,1104,16.5,95.7,322.2,797.2,442
