"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","F1",2024-03-03,"Nantes","Metz",0,2,"A",0,0,"D",1.78,3.58,5.15,"0-0","0-2",9,2,13,4,3,2,0,0,10,3,7,11,2,13,18,"10-3","Y","N","N",5,0,"Nantes-Metz",118,2,13,50,600,100,650,650,26,26,169,1534,1300
"2","F1",2024-03-10,"Marseille","Nantes",2,0,"H",1,0,"H",1.49,4.47,7.01,"1-0","2-0",12,4,10,3,2,3,0,0,2,8,11,16,2,10,27,"2-8","Y","N","N",5,0,"Marseille-Nantes",96,2,20,50,600,100,500,1000,20,40,200,960,1000
"3","F1",2024-03-16,"Nantes","Strasbourg",1,3,"A",1,1,"D",2.27,3.35,3.41,"1-1","1-3",11,2,11,6,2,3,0,0,4,5,16,15,4,9,31,"4-5","Y","Y","Y",5,0,"Nantes-Strasbourg",178,4,53,50,600,200,450,2650,36,212,477,1602,1800
"4","F1",2024-03-31,"Nice","Nantes",1,2,"A",0,1,"A",1.76,3.6,5.25,"0-1","1-2",12,3,13,4,2,5,0,0,9,3,7,19,3,12,26,"9-3","Y","Y","N",7,0,"Nice-Nantes",167,3,79,70,1000,210,840,5530,36,237,948,2004,2520
"5","F1",2024-04-07,"Nantes","Lyon",1,3,"A",1,0,"H",3.3,3.3,2.34,"1-0","1-3",14,6,19,10,2,2,0,0,5,5,8,14,4,10,22,"5-5","Y","Y","Y",4,0,"Nantes-Lyon",258,4,68,40,400,160,400,2720,40,272,680,2580,1600
"6","F1",2024-04-14,"Le Havre","Nantes",0,1,"A",0,0,"D",2.63,2.99,3.14,"0-0","0-1",10,1,12,4,3,2,0,0,6,7,14,12,1,13,26,"6-7","N","N","N",5,0,"Le Havre-Nantes",90,1,12,50,600,50,650,600,13,12,156,1170,650
"7","F1",2024-03-03,"Rennes","Lorient",1,2,"A",0,0,"D",1.45,4.59,7.78,"0-0","1-2",22,6,12,6,1,2,0,0,6,3,12,9,3,9,21,"6-3","Y","Y","N",3,0,"Rennes-Lorient",239,3,41,30,200,90,270,1230,27,123,369,2151,810
"8","F1",2024-03-10,"Lille","Rennes",2,2,"D",0,2,"A",2.05,3.5,3.84,"0-2","2-2",15,8,11,3,5,2,0,0,6,3,17,20,4,9,37,"6-3","Y","Y","Y",7,0,"Lille-Rennes",195,4,38,70,1000,280,630,2660,36,152,342,1755,2520
"9","F1",2024-03-17,"Rennes","Marseille",2,0,"H",1,0,"H",2.51,3.49,2.87,"1-0","2-0",7,4,8,1,1,3,0,0,4,5,9,12,2,9,21,"4-5","Y","N","N",4,0,"Rennes-Marseille",98,2,21,40,300,80,360,840,18,42,189,882,720
"10","F1",2024-03-31,"Strasbourg","Rennes",2,0,"H",0,0,"D",3.14,3.43,2.36,"0-0","2-0",14,7,12,0,1,2,0,0,4,5,10,17,2,9,27,"4-5","Y","N","N",3,0,"Strasbourg-Rennes",144,2,68,30,200,60,270,2040,18,136,612,1296,540
"11","F1",2024-04-07,"Monaco","Rennes",1,0,"H",1,0,"H",1.83,4.05,4.14,"1-0","1-0",16,5,12,7,3,1,1,1,6,3,16,17,1,9,33,"6-3","N","N","N",4,2,"Monaco-Rennes",25,1,21,90,1925,90,810,1890,9,21,189,225,810
"12","F1",2024-04-13,"Rennes","Toulouse",1,2,"A",1,2,"A",1.81,3.79,4.59,"1-2","1-2",19,4,10,3,3,3,0,0,8,4,20,18,3,12,38,"8-4","Y","Y","N",6,0,"Rennes-Toulouse",74,3,80,60,900,180,720,4800,36,240,960,888,2160
"13","F1",2024-04-13,"Rennes","Toulouse",1,2,"A",1,2,"A",1.81,3.79,4.59,"1-2","1-2",19,4,10,3,3,3,0,0,8,4,20,18,3,12,38,"8-4","Y","Y","N",6,0,"Rennes-Toulouse",140.166666666667,2.58333333333333,42.8333333333333,52.5,693.75,133.333333333333,545.833333333333,2217.5,26.25,126.083333333333,440.916666666667,1420.58333333333,1369.16666666667
