"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"297","F1","2023-04-09","Reims","Brest",1,1,"D",0,1,"A",1.64,4.18,5.55,"0-1","1-1",22,7,12,5,0,1,0,0,6,3,9,13,2,9,22,"6-3","Y","N","N",1,0,"Reims-Brest",96,2,49,10,0,20,90,490,18,98,441,864,180
"306","F1","2023-04-16","Brest","Nice",1,0,"H",1,0,"H",3.26,3.31,2.39,"1-0","1-0",14,3,12,6,1,3,0,0,3,5,15,14,1,8,29,"3-5","N","N","N",4,0,"Brest-Nice",12,1,22,40,300,40,320,880,8,22,176,96,320
"315","F1","2023-04-23","Ajaccio","Brest",0,0,"D",0,0,"D",3.44,3.14,2.39,"0-0","0-0",3,2,10,2,2,2,1,0,4,4,11,20,0,8,31,"4-4","N","N","N",4,1,"Ajaccio-Brest",0,0,0,65,900,0,520,0,0,0,0,0,0
"330","F1","2023-05-03","Brest","Nantes",2,0,"H",2,0,"H",2.28,3.43,3.36,"2-0","2-0",8,4,13,5,0,1,0,0,2,4,7,15,2,6,22,"2-4","Y","N","N",1,0,"Brest-Nantes",53,2,51,10,0,20,60,510,12,102,306,318,120
"337","F1","2023-05-07","Lorient","Brest",2,1,"H",1,0,"H",2.41,3.46,3.09,"1-0","2-1",6,3,15,2,3,2,1,0,4,6,13,22,3,10,35,"4-6","Y","Y","N",5,1,"Lorient-Brest",152,3,28,75,1100,225,750,2100,30,84,280,1520,2250
"345","F1","2023-05-14","Brest","Auxerre",1,0,"H",0,0,"D",2.15,3.32,3.8,"0-0","1-0",15,10,10,2,0,0,0,0,6,0,8,8,1,6,16,"6-0","N","N","N",0,0,"Brest-Auxerre",69,1,0,0,0,0,0,0,6,0,0,414,0
"298","F1","2023-04-09","Troyes","Clermont",0,2,"A",0,2,"A",2.83,3.4,2.63,"0-2","0-2",9,3,12,4,3,2,0,0,3,2,18,9,2,5,27,"3-2","Y","N","N",5,0,"Troyes-Clermont",57,2,0,50,600,100,250,0,10,0,0,285,500
"307","F1","2023-04-16","Clermont","Angers",2,1,"H",2,1,"H",1.84,3.69,4.65,"2-1","2-1",12,5,7,4,1,3,2,0,6,6,12,15,3,12,27,"6-6","Y","Y","N",4,2,"Clermont-Angers",100,3,0,90,1800,270,1080,0,36,0,0,1200,3240
"318","F1","2023-04-23","Nice","Clermont",1,2,"A",1,1,"D",1.83,3.63,4.79,"1-1","1-2",15,5,9,3,1,2,0,0,6,2,19,9,3,8,28,"6-2","Y","Y","N",3,0,"Nice-Clermont",161,3,0,30,200,90,240,0,24,0,0,1288,720
"324","F1","2023-04-30","Clermont","Reims",1,0,"H",1,0,"H",3.14,3.46,2.38,"1-0","1-0",6,2,13,2,0,2,1,0,5,6,8,12,1,11,20,"5-6","N","N","N",2,1,"Clermont-Reims",4,1,0,45,500,45,495,0,11,0,0,44,495
"336","F1","2023-05-07","Auxerre","Clermont",1,1,"D",1,0,"H",2.46,3.31,3.14,"1-0","1-1",11,4,9,4,1,0,0,0,2,2,19,13,2,4,32,"2-2","Y","N","N",1,0,"Auxerre-Clermont",90,2,105,10,0,20,40,1050,8,210,420,360,80
"344","F1","2023-05-14","Clermont","Lyon",2,1,"H",1,1,"D",4.21,4.07,1.83,"1-1","2-1",9,6,15,4,3,3,0,0,5,2,17,10,3,7,27,"5-2","Y","Y","N",6,0,"Clermont-Lyon",112,3,0,60,900,180,420,0,21,0,0,784,1260
"13","F1","2023-05-14","Clermont","Lyon",2,1,"H",1,1,"D",4.21,4.07,1.83,"1-1","2-1",9,6,15,4,3,3,0,0,5,2,17,10,3,7,27,"5-2","Y","Y","N",6,0,"Clermont-Lyon",75.5,1.91666666666667,21.25,40.4166666666667,525,84.1666666666667,355.416666666667,419.166666666667,15.3333333333333,43,135.25,597.75,763.75
