"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"274","F1","2023-03-19","Ajaccio","Monaco",0,2,"A",0,1,"A",5.56,3.81,1.7,"0-1","0-2",10,1,8,4,2,1,1,0,1,4,20,13,2,5,33,"1-4","Y","N","N",3,1,"Ajaccio-Monaco",111,2,0,55,450,110,275,0,10,0,0,555,550
"289","F1","2023-04-02","Monaco","Strasbourg",4,3,"H",1,2,"A",1.53,4.55,6.31,"1-2","4-3",9,7,13,6,3,1,1,0,3,3,15,17,7,6,32,"3-3","Y","Y","Y",4,1,"Monaco-Strasbourg",359,7,142,65,550,455,390,9230,42,994,852,2154,2730
"299","F1","2023-04-09","Nantes","Monaco",2,2,"D",0,2,"A",3.85,3.79,1.98,"0-2","2-2",9,2,16,10,3,1,0,0,6,8,13,11,4,14,24,"6-8","Y","Y","Y",4,0,"Nantes-Monaco",194,4,62,40,300,160,560,2480,56,248,868,2716,2240
"309","F1","2023-04-16","Monaco","Lorient",3,1,"H",2,0,"H",1.41,5.44,7.09,"2-0","3-1",11,7,7,4,0,1,0,0,5,3,18,10,4,8,28,"5-3","Y","Y","Y",1,0,"Monaco-Lorient",182,4,84,10,0,40,80,840,32,336,672,1456,320
"313","F1","2023-04-22","Lens","Monaco",3,0,"H",2,0,"H",2.14,3.62,3.5,"2-0","3-0",21,8,11,4,0,2,0,0,2,4,8,14,3,6,22,"2-4","Y","Y","N",2,0,"Lens-Monaco",81,3,50,20,0,60,120,1000,18,150,300,486,360
"323","F1","2023-04-30","Monaco","Montpellier",0,4,"A",0,1,"A",1.51,4.82,6.12,"0-1","0-4",7,4,19,9,2,1,0,0,3,11,11,12,4,14,23,"3-11","Y","Y","Y",3,0,"Monaco-Montpellier",244,4,51,30,200,120,420,1530,56,204,714,3416,1680
"277","F1","2023-03-19","Strasbourg","Auxerre",2,0,"H",1,0,"H",2.05,3.43,4.03,"1-0","2-0",13,6,8,1,2,1,0,0,5,4,14,11,2,9,25,"5-4","Y","N","N",3,0,"Strasbourg-Auxerre",90,2,0,30,200,60,270,0,18,0,0,810,540
"282","F1","2023-04-01","Auxerre","Troyes",1,0,"H",0,0,"D",1.9,3.6,4.45,"0-0","1-0",13,5,14,2,0,0,0,0,4,5,7,15,1,9,22,"4-5","N","N","N",0,0,"Auxerre-Troyes",73,1,11,0,0,0,0,0,9,11,99,657,0
"295","F1","2023-04-09","Ajaccio","Auxerre",0,3,"A",0,3,"A",2.9,2.97,2.9,"0-3","0-3",9,2,11,4,1,3,0,0,7,5,13,15,3,12,28,"7-5","Y","Y","N",4,0,"Ajaccio-Auxerre",54,3,23,40,300,120,480,920,36,69,276,648,1440
"305","F1","2023-04-16","Auxerre","Nantes",2,1,"H",2,0,"H",2.56,3.06,3.22,"2-0","2-1",13,7,17,7,2,2,0,0,3,6,14,8,3,9,22,"3-6","Y","Y","N",4,0,"Auxerre-Nantes",103,3,44,40,400,120,360,1760,27,132,396,927,1080
"312","F1","2023-04-22","Auxerre","Lille",1,1,"D",0,1,"A",4.87,3.94,1.75,"0-1","1-1",8,4,14,6,0,1,0,0,4,4,12,12,2,8,24,"4-4","Y","N","N",1,0,"Auxerre-Lille",98,2,20,10,0,20,80,200,16,40,160,784,160
"328","F1","2023-04-30","Marseille","Auxerre",2,1,"H",0,1,"A",1.34,5.54,9.72,"0-1","2-1",26,4,11,3,1,0,0,0,12,1,7,6,3,13,13,"12-1","Y","Y","N",1,0,"Marseille-Auxerre",185,3,99,10,0,30,130,990,39,297,1287,2405,390
"13","F1","2023-04-30","Marseille","Auxerre",2,1,"H",0,1,"A",1.34,5.54,9.72,"0-1","2-1",26,4,11,3,1,0,0,0,12,1,7,6,3,13,13,"12-1","Y","Y","N",1,0,"Marseille-Auxerre",147.833333333333,3.16666666666667,48.8333333333333,29.1666666666667,200,107.916666666667,263.75,1579.16666666667,29.9166666666667,206.75,468.666666666667,1417.83333333333,957.5
