"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","F1",2024-01-28,"Reims","Nantes",0,0,"D",0,0,"D",1.83,3.76,4.5,"0-0","0-0",10,1,7,5,3,2,0,0,6,2,8,16,0,8,24,"6-2","N","N","N",5,0,"Reims-Nantes",0,0,0,50,600,0,400,0,0,0,0,0,0
"2","F1",2024-02-04,"Reims","Toulouse",2,3,"A",0,3,"A",1.8,3.73,4.69,"0-3","2-3",17,5,9,4,2,3,0,0,10,6,13,16,5,16,29,"10-6","Y","Y","Y",5,0,"Reims-Toulouse",226,5,130,50,600,250,800,6500,80,650,2080,3616,4000
"3","F1",2024-02-11,"Lorient","Reims",2,0,"H",0,0,"D",3.73,3.57,2.06,"0-0","2-0",17,5,23,6,1,1,0,0,1,7,9,14,2,8,23,"1-7","Y","N","N",2,0,"Lorient-Reims",155,2,23,20,100,40,160,460,16,46,184,1240,320
"4","F1",2024-02-18,"Reims","Lens",1,1,"D",1,1,"D",2.75,3.3,2.73,"1-1","1-1",11,2,9,1,2,2,0,0,3,2,15,9,2,5,24,"3-2","Y","N","N",4,0,"Reims-Lens",85,2,44,40,400,80,200,1760,10,88,220,425,400
"5","F1",2024-02-25,"Le Havre","Reims",1,2,"A",0,0,"D",3.02,3.3,2.51,"0-0","1-2",18,4,16,5,3,3,0,1,5,5,11,13,3,10,24,"5-5","Y","Y","N",6,1,"Le Havre-Reims",228,3,112,85,1650,255,850,9520,30,336,1120,2280,2550
"6","F1",2024-03-02,"Reims","Lille",0,1,"A",0,0,"D",2.78,3.33,2.69,"0-0","0-1",8,3,8,3,3,2,0,0,4,4,12,14,1,8,26,"4-4","N","N","N",5,0,"Reims-Lille",56,1,9,50,600,50,400,450,8,9,72,448,400
"7","F1",2024-01-28,"Clermont","Strasbourg",1,1,"D",0,1,"A",2.83,3.27,2.67,"0-1","1-1",14,6,6,2,1,3,0,0,5,2,12,16,2,7,28,"5-2","Y","N","N",4,0,"Clermont-Strasbourg",86,2,34,40,300,80,280,1360,14,68,238,602,560
"8","F1",2024-02-02,"Strasbourg","Paris SG",1,2,"A",0,1,"A",6.58,4.66,1.5,"0-1","1-2",20,8,9,5,3,1,0,0,3,4,12,13,3,7,25,"3-4","Y","Y","N",4,0,"Strasbourg-Paris SG",148,3,44,40,300,120,280,1760,21,132,308,1036,840
"9","F1",2024-02-10,"Lens","Strasbourg",3,1,"H",2,1,"H",1.67,3.82,5.68,"2-1","3-1",10,6,19,5,2,1,0,0,4,5,14,14,4,9,28,"4-5","Y","Y","Y",3,0,"Lens-Strasbourg",147,4,29,30,200,120,270,870,36,116,261,1323,1080
"10","F1",2024-02-18,"Strasbourg","Lorient",1,3,"A",0,2,"A",1.72,3.85,5.13,"0-2","1-3",18,4,13,6,3,1,1,0,9,4,13,12,4,13,25,"9-4","Y","Y","Y",4,1,"Strasbourg-Lorient",147,4,41,65,550,260,845,2665,52,164,533,1911,3380
"11","F1",2024-02-24,"Strasbourg","Brest",0,3,"A",0,2,"A",3.01,3.21,2.57,"0-2","0-3",6,2,15,8,3,0,0,0,0,4,21,10,3,4,31,"0-4","Y","Y","N",3,0,"Strasbourg-Brest",133,3,135,30,0,90,120,4050,12,405,540,532,360
"12","F1",2024-03-03,"Montpellier","Strasbourg",2,2,"D",0,0,"D",2.04,3.53,3.82,"0-0","2-2",21,7,12,4,1,3,0,0,8,4,12,17,4,12,29,"8-4","Y","Y","Y",4,0,"Montpellier-Strasbourg",288,4,65,40,300,160,480,2600,48,260,780,3456,1920
"13","F1",2024-03-03,"Montpellier","Strasbourg",2,2,"D",0,0,"D",2.04,3.53,3.82,"0-0","2-2",21,7,12,4,1,3,0,0,8,4,12,17,4,12,29,"8-4","Y","Y","Y",4,0,"Montpellier-Strasbourg",141.583333333333,2.75,55.5,45,466.666666666667,125.416666666667,423.75,2666.25,27.25,189.5,528,1405.75,1317.5
