"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"276","F1","2023-03-19","Nice","Lorient",1,1,"D",0,1,"A",1.71,3.91,5.27,"0-1","1-1",16,1,9,3,0,2,0,1,10,2,13,10,2,12,23,"10-2","Y","N","N",2,1,"Nice-Lorient",107,2,0,45,0,90,540,0,24,0,0,1284,1080
"285","F1","2023-04-02","Angers","Nice",1,1,"D",1,1,"D",6.34,3.95,1.61,"1-1","1-1",13,6,12,3,1,1,0,0,5,2,8,11,2,7,19,"5-2","Y","N","N",2,0,"Angers-Nice",19,2,16,20,100,40,140,320,14,32,112,133,280
"293","F1","2023-04-08","Nice","Paris SG",0,2,"A",0,1,"A",3.93,4.07,1.89,"0-1","0-2",21,7,13,4,1,0,0,0,10,5,8,2,2,15,10,"10-5","Y","N","N",1,0,"Nice-Paris SG",102,2,34,10,0,20,150,340,30,68,510,1530,300
"306","F1","2023-04-16","Brest","Nice",1,0,"H",1,0,"H",3.26,3.31,2.39,"1-0","1-0",14,3,12,6,1,3,0,0,3,5,15,14,1,8,29,"3-5","N","N","N",4,0,"Brest-Nice",12,1,22,40,300,40,320,880,8,22,176,96,320
"318","F1","2023-04-23","Nice","Clermont",1,2,"A",1,1,"D",1.83,3.63,4.79,"1-1","1-2",15,5,9,3,1,2,0,0,6,2,19,9,3,8,28,"6-2","Y","Y","N",3,0,"Nice-Clermont",161,3,104,30,200,90,240,3120,24,312,832,1288,720
"326","F1","2023-04-30","Troyes","Nice",0,1,"A",0,1,"A",4.76,3.99,1.76,"0-1","0-1",9,6,29,13,0,2,0,0,3,14,7,10,1,17,17,"3-14","N","N","N",2,0,"Troyes-Nice",2,1,28,20,0,20,340,560,17,28,476,34,340
"279","F1","2023-03-19","Paris SG","Rennes",0,2,"A",0,1,"A",1.48,4.96,6.4,"0-1","0-2",17,8,10,3,1,1,0,0,6,3,11,12,2,9,23,"6-3","Y","N","N",2,0,"Paris SG-Rennes",93,2,0,20,100,40,180,0,18,0,0,837,360
"283","F1","2023-04-01","Rennes","Lens",0,1,"A",0,1,"A",2.65,3.34,2.85,"0-1","0-1",10,3,12,4,2,2,0,0,5,5,13,11,1,10,24,"5-5","N","N","N",4,0,"Rennes-Lens",31,1,0,40,400,40,400,0,10,0,0,310,400
"294","F1","2023-04-09","Lyon","Rennes",3,1,"H",0,1,"A",2.22,3.53,3.39,"0-1","3-1",11,3,11,3,2,2,0,0,7,2,14,17,4,9,31,"7-2","Y","Y","Y",4,0,"Lyon-Rennes",218,4,143,40,400,160,360,5720,36,572,1287,1962,1440
"302","F1","2023-04-15","Rennes","Reims",3,0,"H",2,0,"H",2.24,3.57,3.3,"2-0","3-0",23,8,5,1,1,2,0,0,6,4,12,14,3,10,26,"6-4","Y","Y","N",3,0,"Rennes-Reims",96,3,25,30,200,90,300,750,30,75,250,960,900
"319","F1","2023-04-23","Montpellier","Rennes",1,0,"H",0,0,"D",3.3,3.52,2.27,"0-0","1-0",11,2,16,4,3,2,1,0,4,4,11,13,1,8,24,"4-4","N","N","N",5,1,"Montpellier-Rennes",84,1,10,75,1100,75,600,750,8,10,80,672,600
"325","F1","2023-04-30","Rennes","Angers",4,2,"H",2,2,"D",1.31,5.54,11.38,"2-2","4-2",13,4,4,2,1,2,0,0,7,5,14,11,6,12,25,"7-5","Y","Y","Y",3,0,"Rennes-Angers",259,6,74,30,200,180,360,2220,72,444,888,3108,2160
"13","F1","2023-04-30","Rennes","Angers",4,2,"H",2,2,"D",1.31,5.54,11.38,"2-2","4-2",13,4,4,2,1,2,0,0,7,5,14,11,6,12,25,"7-5","Y","Y","Y",3,0,"Rennes-Angers",98.6666666666667,2.33333333333333,38,33.3333333333333,250,73.75,327.5,1221.66666666667,24.25,130.25,384.25,1017.83333333333,741.666666666667
