"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"268","F1","2023-03-12","Nantes","Nice",2,2,"D",1,1,"D",3.02,3.21,2.6,"1-1","2-2",10,3,16,8,1,1,0,0,1,10,9,11,4,11,20,"1-10","Y","Y","Y",2,0,"Nantes-Nice",195,4,0,20,100,80,220,0,44,0,0,2145,880
"271","F1","2023-03-17","Lyon","Nantes",1,1,"D",1,1,"D",1.63,4.17,5.86,"1-1","1-1",11,6,11,5,0,1,0,0,5,2,13,7,2,7,20,"5-2","Y","N","N",1,0,"Lyon-Nantes",26,2,0,10,0,20,70,0,14,0,0,182,140
"288","F1","2023-04-02","Nantes","Reims",0,3,"A",0,2,"A",3.13,3.42,2.41,"0-2","0-3",12,6,14,9,1,2,0,0,3,4,10,13,3,7,23,"3-4","Y","Y","N",3,0,"Nantes-Reims",135,3,155,30,200,90,210,4650,21,465,1085,945,630
"299","F1","2023-04-09","Nantes","Monaco",2,2,"D",0,2,"A",3.85,3.79,1.98,"0-2","2-2",9,2,16,10,3,1,0,0,6,8,13,11,4,14,24,"6-8","Y","Y","Y",4,0,"Nantes-Monaco",194,4,62,40,300,160,560,2480,56,248,868,2716,2240
"305","F1","2023-04-16","Auxerre","Nantes",2,1,"H",2,0,"H",2.56,3.06,3.22,"2-0","2-1",13,7,17,7,2,2,0,0,3,6,14,8,3,9,22,"3-6","Y","Y","N",4,0,"Auxerre-Nantes",103,3,44,40,400,120,360,1760,27,132,396,927,1080
"317","F1","2023-04-23","Nantes","Troyes",2,2,"D",1,0,"H",1.68,3.99,5.46,"1-0","2-2",19,9,9,4,1,0,0,0,13,4,12,10,4,17,22,"13-4","Y","Y","Y",1,0,"Nantes-Troyes",269,4,47,10,0,40,170,470,68,188,799,4573,680
"277","F1","2023-03-19","Strasbourg","Auxerre",2,0,"H",1,0,"H",2.05,3.43,4.03,"1-0","2-0",13,6,8,1,2,1,0,0,5,4,14,11,2,9,25,"5-4","Y","N","N",3,0,"Strasbourg-Auxerre",90,2,0,30,200,60,270,0,18,0,0,810,540
"289","F1","2023-04-02","Monaco","Strasbourg",4,3,"H",1,2,"A",1.53,4.55,6.31,"1-2","4-3",9,7,13,6,3,1,1,0,3,3,15,17,7,6,32,"3-3","Y","Y","Y",4,1,"Monaco-Strasbourg",359,7,142,65,550,455,390,9230,42,994,852,2154,2730
"291","F1","2023-04-07","Lens","Strasbourg",2,1,"H",1,0,"H",1.56,4.33,6.34,"1-0","2-1",13,9,13,3,1,5,0,1,5,1,19,19,3,6,38,"5-1","Y","Y","N",6,1,"Lens-Strasbourg",160,3,52,85,750,255,510,4420,18,156,312,960,1530
"308","F1","2023-04-16","Strasbourg","Ajaccio",3,1,"H",1,0,"H",1.79,3.47,5.5,"1-0","3-1",12,6,8,1,2,5,0,0,5,0,14,19,4,5,33,"5-0","Y","Y","Y",7,0,"Strasbourg-Ajaccio",262,4,50,70,1000,280,350,3500,20,200,250,1310,1400
"314","F1","2023-04-23","Reims","Strasbourg",0,2,"A",0,2,"A",1.95,3.8,3.94,"0-2","0-2",15,5,9,3,2,1,0,0,6,4,11,12,2,10,23,"6-4","Y","N","N",3,0,"Reims-Strasbourg",38,2,40,30,200,60,300,1200,20,80,400,380,600
"321","F1","2023-04-28","Strasbourg","Lyon",1,2,"A",1,2,"A",2.79,3.46,2.67,"1-2","1-2",11,3,7,4,2,4,0,1,5,4,13,24,3,9,37,"5-4","Y","Y","N",6,1,"Strasbourg-Lyon",83,3,18,85,1300,255,765,1530,27,54,162,747,2295
"13","F1","2023-04-28","Strasbourg","Lyon",1,2,"A",1,2,"A",2.79,3.46,2.67,"1-2","1-2",11,3,7,4,2,4,0,1,5,4,13,24,3,9,37,"5-4","Y","Y","N",6,1,"Strasbourg-Lyon",159.5,3.41666666666667,50.8333333333333,42.9166666666667,416.666666666667,156.25,347.916666666667,2436.66666666667,31.25,209.75,427,1487.41666666667,1228.75
