"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"201","F1","2023-02-01","Angers","Ajaccio",1,2,"A",1,0,"H",2.34,3.15,3.61,"1-0","1-2",6,2,9,4,1,2,1,0,2,6,18,11,3,8,29,"2-6","Y","Y","N",3,1,"Angers-Ajaccio",168,3,60,55,700,165,440,3300,24,180,480,1344,1320
"215","F1","2023-02-05","Ajaccio","Nantes",0,2,"A",0,0,"D",2.91,3.09,2.81,"0-0","0-2",8,2,7,3,2,1,1,0,2,2,16,16,2,4,32,"2-2","Y","N","N",3,1,"Ajaccio-Nantes",153,2,0,55,450,110,220,0,8,0,0,612,440
"221","F1","2023-02-10","Nice","Ajaccio",3,0,"H",1,0,"H",1.61,3.91,6.84,"1-0","3-0",11,3,6,3,1,0,0,0,5,5,9,7,3,10,16,"5-5","Y","Y","N",1,0,"Nice-Ajaccio",162,3,0,10,0,30,100,0,30,0,0,1620,300
"236","F1","2023-02-19","Lorient","Ajaccio",3,0,"H",2,0,"H",2.11,3.3,4.08,"2-0","3-0",10,6,12,3,0,2,0,0,2,2,11,14,3,4,25,"2-2","Y","Y","N",2,0,"Lorient-Ajaccio",107,3,46,20,0,60,80,920,12,138,184,428,240
"245","F1","2023-02-26","Ajaccio","Troyes",2,1,"H",0,1,"A",2.29,3.23,3.62,"0-1","2-1",14,6,11,5,2,2,0,1,6,3,8,15,3,9,23,"6-3","Y","Y","N",4,1,"Ajaccio-Troyes",153,3,24,65,900,195,585,1560,27,72,216,1377,1755
"256","F1","2023-03-05","Reims","Ajaccio",1,0,"H",0,0,"D",1.6,3.97,6.51,"0-0","1-0",12,3,5,1,3,3,0,0,2,1,19,21,1,3,40,"2-1","N","N","N",6,0,"Reims-Ajaccio",90,1,8,60,900,60,180,480,3,8,24,270,180
"209","F1","2023-02-01","Montpellier","Paris SG",1,3,"A",0,0,"D",8.54,6.09,1.34,"0-0","1-3",6,3,19,8,1,1,0,0,1,3,9,12,4,4,21,"1-3","Y","Y","Y",2,0,"Montpellier-Paris SG",306,4,0,20,100,80,80,0,16,0,0,1224,320
"218","F1","2023-02-05","Strasbourg","Montpellier",2,0,"H",2,0,"H",2.16,3.37,3.82,"2-0","2-0",6,2,11,0,3,1,1,0,4,7,11,16,2,11,27,"4-7","Y","N","N",4,1,"Strasbourg-Montpellier",46,2,0,65,550,130,715,0,22,0,0,506,1430
"227","F1","2023-02-12","Montpellier","Brest",3,0,"H",2,0,"H",2.41,3.39,3.2,"2-0","3-0",16,7,10,2,1,2,0,0,4,3,15,20,3,7,35,"4-3","Y","Y","N",3,0,"Montpellier-Brest",75,3,0,30,200,90,210,0,21,0,0,525,630
"238","F1","2023-02-19","Troyes","Montpellier",0,1,"A",0,0,"D",2.92,3.32,2.64,"0-0","0-1",4,2,19,7,2,1,1,1,2,10,12,9,1,12,21,"2-10","N","N","N",3,2,"Troyes-Montpellier",90,1,99,80,1575,80,960,7920,12,99,1188,1080,960
"243","F1","2023-02-25","Montpellier","Lens",1,1,"D",0,1,"A",4.6,3.72,1.86,"0-1","1-1",8,3,19,6,0,3,0,0,4,6,12,13,2,10,25,"4-6","Y","N","N",3,0,"Montpellier-Lens",63,2,47,30,0,60,300,1410,20,94,470,630,600
"255","F1","2023-03-05","Montpellier","Angers",5,0,"H",3,0,"H",1.76,3.73,5.11,"3-0","5-0",15,8,10,4,1,4,0,1,6,5,10,18,5,11,28,"6-5","Y","Y","Y",5,1,"Montpellier-Angers",196,5,169,75,650,375,825,12675,55,845,1859,2156,4125
"13","F1","2023-03-05","Montpellier","Angers",5,0,"H",3,0,"H",1.76,3.73,5.11,"3-0","5-0",15,8,10,4,1,4,0,1,6,5,10,18,5,11,28,"6-5","Y","Y","Y",5,1,"Montpellier-Angers",134.083333333333,2.66666666666667,37.75,47.0833333333333,502.083333333333,119.583333333333,391.25,2355.41666666667,20.8333333333333,119.666666666667,368.416666666667,981,1025
