"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"293","F1","2023-04-08","Nice","Paris SG",0,2,"A",0,1,"A",3.93,4.07,1.89,"0-1","0-2",21,7,13,4,1,0,0,0,10,5,8,2,2,15,10,"10-5","Y","N","N",1,0,"Nice-Paris SG",102,2,34,10,0,20,150,340,30,68,510,1530,300
"303","F1","2023-04-15","Paris SG","Lens",3,1,"H",3,0,"H",1.72,4.28,4.64,"3-0","3-1",15,7,14,7,0,0,0,1,3,10,12,8,4,13,20,"3-10","Y","Y","Y",0,1,"Paris SG-Lens",168,4,83,25,0,100,325,2075,52,332,1079,2184,1300
"311","F1","2023-04-21","Angers","Paris SG",1,2,"A",0,2,"A",14.53,7.93,1.2,"0-2","1-2",16,4,10,4,0,0,0,0,5,8,6,8,3,13,14,"5-8","Y","Y","N",0,0,"Angers-Paris SG",122,3,106,0,0,0,0,0,39,318,1378,1586,0
"327","F1","2023-04-30","Paris SG","Lorient",1,3,"A",1,2,"A",1.2,7.92,12.9,"1-2","1-3",13,4,14,7,4,3,1,0,2,3,15,17,4,5,32,"2-3","Y","Y","Y",7,1,"Paris SG-Lorient",171,4,110,95,1950,380,475,10450,20,440,550,855,1900
"340","F1","2023-05-07","Troyes","Paris SG",1,3,"A",0,1,"A",8.03,6.29,1.34,"0-1","1-3",7,3,31,12,1,0,0,0,6,6,5,5,4,12,10,"6-6","Y","Y","Y",1,0,"Troyes-Paris SG",236,4,56,10,0,40,120,560,48,224,672,2832,480
"343","F1","2023-05-13","Paris SG","Ajaccio",5,0,"H",2,0,"H",1.12,10.55,24.63,"2-0","5-0",16,9,7,2,1,1,1,1,8,3,7,6,5,11,13,"8-3","Y","Y","Y",2,2,"Paris SG-Ajaccio",229,5,0,70,1225,350,770,0,55,0,0,2519,3850
"297","F1","2023-04-09","Reims","Brest",1,1,"D",0,1,"A",1.64,4.18,5.55,"0-1","1-1",22,7,12,5,0,1,0,0,6,3,9,13,2,9,22,"6-3","Y","N","N",1,0,"Reims-Brest",96,2,49,10,0,20,90,490,18,98,441,864,180
"306","F1","2023-04-16","Brest","Nice",1,0,"H",1,0,"H",3.26,3.31,2.39,"1-0","1-0",14,3,12,6,1,3,0,0,3,5,15,14,1,8,29,"3-5","N","N","N",4,0,"Brest-Nice",12,1,22,40,300,40,320,880,8,22,176,96,320
"315","F1","2023-04-23","Ajaccio","Brest",0,0,"D",0,0,"D",3.44,3.14,2.39,"0-0","0-0",3,2,10,2,2,2,1,0,4,4,11,20,0,8,31,"4-4","N","N","N",4,1,"Ajaccio-Brest",0,0,0,65,900,0,520,0,0,0,0,0,0
"330","F1","2023-05-03","Brest","Nantes",2,0,"H",2,0,"H",2.28,3.43,3.36,"2-0","2-0",8,4,13,5,0,1,0,0,2,4,7,15,2,6,22,"2-4","Y","N","N",1,0,"Brest-Nantes",53,2,51,10,0,20,60,510,12,102,306,318,120
"337","F1","2023-05-07","Lorient","Brest",2,1,"H",1,0,"H",2.41,3.46,3.09,"1-0","2-1",6,3,15,2,3,2,1,0,4,6,13,22,3,10,35,"4-6","Y","Y","N",5,1,"Lorient-Brest",152,3,28,75,1100,225,750,2100,30,84,280,1520,2250
"345","F1","2023-05-14","Brest","Auxerre",1,0,"H",0,0,"D",2.15,3.32,3.8,"0-0","1-0",15,10,10,2,0,0,0,0,6,0,8,8,1,6,16,"6-0","N","N","N",0,0,"Brest-Auxerre",69,1,0,0,0,0,0,0,6,0,0,414,0
"13","F1","2023-05-14","Brest","Auxerre",1,0,"H",0,0,"D",2.15,3.32,3.8,"0-0","1-0",15,10,10,2,0,0,0,0,6,0,8,8,1,6,16,"6-0","N","N","N",0,0,"Brest-Auxerre",117.5,2.58333333333333,44.9166666666667,34.1666666666667,456.25,99.5833333333333,298.333333333333,1450.41666666667,26.5,140.666666666667,449.333333333333,1226.5,891.666666666667
