"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"274","F1","2023-03-19","Ajaccio","Monaco",0,2,"A",0,1,"A",5.56,3.81,1.7,"0-1","0-2",10,1,8,4,2,1,1,0,1,4,20,13,2,5,33,"1-4","Y","N","N",3,1,"Ajaccio-Monaco",111,2,0,55,450,110,275,0,10,0,0,555,550
"287","F1","2023-04-02","Clermont","Ajaccio",2,1,"H",0,1,"A",2.12,3.22,4.04,"0-1","2-1",14,6,3,2,2,5,0,1,5,1,15,22,3,6,37,"5-1","Y","Y","N",7,1,"Clermont-Ajaccio",175,3,197,95,1500,285,570,18715,18,591,1182,1050,1710
"295","F1","2023-04-09","Ajaccio","Auxerre",0,3,"A",0,3,"A",2.9,2.97,2.9,"0-3","0-3",9,2,11,4,1,3,0,0,7,5,13,15,3,12,28,"7-5","Y","Y","N",4,0,"Ajaccio-Auxerre",54,3,23,40,300,120,480,920,36,69,276,648,1440
"308","F1","2023-04-16","Strasbourg","Ajaccio",3,1,"H",1,0,"H",1.79,3.47,5.5,"1-0","3-1",12,6,8,1,2,5,0,0,5,0,14,19,4,5,33,"5-0","Y","Y","Y",7,0,"Strasbourg-Ajaccio",262,4,50,70,1000,280,350,3500,20,200,250,1310,1400
"315","F1","2023-04-23","Ajaccio","Brest",0,0,"D",0,0,"D",3.44,3.14,2.39,"0-0","0-0",3,2,10,2,2,2,1,0,4,4,11,20,0,8,31,"4-4","N","N","N",4,1,"Ajaccio-Brest",0,0,0,65,900,0,520,0,0,0,0,0,0
"322","F1","2023-04-29","Lille","Ajaccio",3,0,"H",3,0,"H",1.2,6.83,17.19,"3-0","3-0",10,5,2,0,1,2,0,0,9,0,10,13,3,9,23,"9-0","Y","Y","N",3,0,"Lille-Ajaccio",92,3,66,30,200,90,270,1980,27,198,594,828,810
"266","F1","2023-03-12","Angers","Toulouse",0,2,"A",0,1,"A",3.8,3.75,2.01,"0-1","0-2",13,2,8,5,0,1,0,0,6,8,8,11,2,14,19,"6-8","Y","N","N",1,0,"Angers-Toulouse",83,2,0,10,0,20,140,0,28,0,0,1162,280
"272","F1","2023-03-18","Toulouse","Lille",0,2,"A",0,0,"D",3.29,3.7,2.2,"0-0","0-2",16,4,18,5,2,0,0,0,12,8,12,2,2,20,14,"12-8","Y","N","N",2,0,"Toulouse-Lille",175,2,0,20,0,40,400,0,40,0,0,3500,800
"286","F1","2023-04-02","Brest","Toulouse",3,1,"H",1,1,"D",2.85,3.53,2.54,"1-1","3-1",17,7,8,3,2,5,0,1,4,2,16,12,4,6,28,"4-2","Y","Y","Y",7,1,"Brest-Toulouse",190,4,0,95,1500,380,570,0,24,0,0,1140,2280
"296","F1","2023-04-09","Montpellier","Toulouse",1,2,"A",0,1,"A",2.07,3.86,3.48,"0-1","1-2",16,8,15,8,0,2,0,0,4,3,16,19,3,7,35,"4-3","Y","Y","N",2,0,"Montpellier-Toulouse",204,3,0,20,0,60,140,0,21,0,0,1428,420
"301","F1","2023-04-14","Toulouse","Lyon",1,2,"A",1,1,"D",3.53,3.92,2.04,"1-1","1-2",13,6,14,3,1,4,0,0,8,5,14,10,3,13,24,"8-5","Y","Y","N",5,0,"Toulouse-Lyon",159,3,0,50,400,150,650,0,39,0,0,2067,1950
"316","F1","2023-04-23","Lorient","Toulouse",0,1,"A",0,0,"D",2.39,3.71,2.93,"0-0","0-1",9,1,13,4,3,2,0,0,2,7,13,12,1,9,25,"2-7","N","N","N",5,0,"Lorient-Toulouse",68,1,6,50,600,50,450,300,9,6,54,612,450
"13","F1","2023-04-23","Lorient","Toulouse",0,1,"A",0,0,"D",2.39,3.71,2.93,"0-0","0-1",9,1,13,4,3,2,0,0,2,7,13,12,1,9,25,"2-7","N","N","N",5,0,"Lorient-Toulouse",131.083333333333,2.5,28.5,50,570.833333333333,132.083333333333,401.25,2117.91666666667,22.6666666666667,88.6666666666667,196.333333333333,1191.66666666667,1007.5
