"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"283","F1",2023-04-01,"Rennes","Lens",0,1,"A",0,1,"A",2.65,3.34,2.85,"0-1","0-1",10,3,12,4,2,2,0,0,5,5,13,11,1,10,24,"5-5","N","N","N",4,0,"Rennes-Lens",31,1,0,40,400,40,400,0,10,0,0,310,400
"294","F1",2023-04-09,"Lyon","Rennes",3,1,"H",0,1,"A",2.22,3.53,3.39,"0-1","3-1",11,3,11,3,2,2,0,0,7,2,14,17,4,9,31,"7-2","Y","Y","Y",4,0,"Lyon-Rennes",218,4,143,40,400,160,360,5720,36,572,1287,1962,1440
"302","F1",2023-04-15,"Rennes","Reims",3,0,"H",2,0,"H",2.24,3.57,3.3,"2-0","3-0",23,8,5,1,1,2,0,0,6,4,12,14,3,10,26,"6-4","Y","Y","N",3,0,"Rennes-Reims",96,3,25,30,200,90,300,750,30,75,250,960,900
"319","F1",2023-04-23,"Montpellier","Rennes",1,0,"H",0,0,"D",3.3,3.52,2.27,"0-0","1-0",11,2,16,4,3,2,1,0,4,4,11,13,1,8,24,"4-4","N","N","N",5,1,"Montpellier-Rennes",84,1,10,75,1100,75,600,750,8,10,80,672,600
"325","F1",2023-04-30,"Rennes","Angers",4,2,"H",2,2,"D",1.31,5.54,11.38,"2-2","4-2",13,4,4,2,1,2,0,0,7,5,14,11,6,12,25,"7-5","Y","Y","Y",3,0,"Rennes-Angers",259,6,74,30,200,180,360,2220,72,444,888,3108,2160
"331","F1",2023-05-06,"Nice","Rennes",2,1,"H",0,0,"D",2.65,3.33,2.86,"0-0","2-1",11,4,14,4,0,1,0,0,4,7,11,11,3,11,22,"4-7","Y","Y","N",1,0,"Nice-Rennes",200,3,47,10,0,30,110,470,33,141,517,2200,330
"282","F1",2023-04-01,"Auxerre","Troyes",1,0,"H",0,0,"D",1.9,3.6,4.45,"0-0","1-0",13,5,14,2,0,0,0,0,4,5,7,15,1,9,22,"4-5","N","N","N",0,0,"Auxerre-Troyes",73,1,11,0,0,0,0,0,9,11,99,657,0
"298","F1",2023-04-09,"Troyes","Clermont",0,2,"A",0,2,"A",2.83,3.4,2.63,"0-2","0-2",9,3,12,4,3,2,0,0,3,2,18,9,2,5,27,"3-2","Y","N","N",5,0,"Troyes-Clermont",57,2,0,50,600,100,250,0,10,0,0,285,500
"310","F1",2023-04-16,"Marseille","Troyes",3,1,"H",2,0,"H",1.22,7.18,12.92,"2-0","3-1",28,6,4,2,0,2,0,0,8,1,13,8,4,9,21,"8-1","Y","Y","Y",2,0,"Marseille-Troyes",196,4,42,20,0,80,180,840,36,168,378,1764,720
"317","F1",2023-04-23,"Nantes","Troyes",2,2,"D",1,0,"H",1.68,3.99,5.46,"1-0","2-2",19,9,9,4,1,0,0,0,13,4,12,10,4,17,22,"13-4","Y","Y","Y",1,0,"Nantes-Troyes",269,4,47,10,0,40,170,470,68,188,799,4573,680
"326","F1",2023-04-30,"Troyes","Nice",0,1,"A",0,1,"A",4.76,3.99,1.76,"0-1","0-1",9,6,29,13,0,2,0,0,3,14,7,10,1,17,17,"3-14","N","N","N",2,0,"Troyes-Nice",2,1,28,20,0,20,340,560,17,28,476,34,340
"340","F1",2023-05-07,"Troyes","Paris SG",1,3,"A",0,1,"A",8.03,6.29,1.34,"0-1","1-3",7,3,31,12,1,0,0,0,6,6,5,5,4,12,10,"6-6","Y","Y","Y",1,0,"Troyes-Paris SG",236,4,56,10,0,40,120,560,48,224,672,2832,480
"13","F1",2023-05-07,"Troyes","Paris SG",1,3,"A",0,1,"A",8.03,6.29,1.34,"0-1","1-3",7,3,31,12,1,0,0,0,6,6,5,5,4,12,10,"6-6","Y","Y","Y",1,0,"Troyes-Paris SG",143.416666666667,2.83333333333333,40.25,27.9166666666667,241.666666666667,71.25,265.833333333333,1028.33333333333,31.4166666666667,155.083333333333,453.833333333333,1613.08333333333,712.5
