"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1776","F1","5/3/2023","Brest","Nantes",2,0,"H",2,0,"H",2.28,3.43,3.36,"Feb-00","Feb-00",8,4,13,5,0,1,0,0,2,4,7,15,2,6,22,"4-Feb","Y","N","N",1,0,"Brest-Nantes",53,2,51,10,0,20,60,510,12,102,306,318,120
"1784","F1","5/7/2023","Nantes","Strasbourg",0,2,"A",0,1,"A",2.88,3.35,2.62,"0-1","0-2",13,5,8,6,3,1,0,0,11,1,22,15,2,12,37,"1-Nov","Y","N","N",4,0,"Nantes-Strasbourg",73,2,39,40,300,80,480,1560,24,78,468,876,960
"1794","F1","5/14/2023","Toulouse","Nantes",0,0,"D",0,0,"D",2.12,3.73,3.47,"0-0","0-0",14,6,8,1,1,1,0,0,10,5,6,13,0,15,19,"5-Oct","N","N","N",2,0,"Toulouse-Nantes",0,0,0,20,100,0,300,0,0,0,0,0,0
"1798","F1","5/20/2023","Nantes","Montpellier",0,3,"A",0,1,"A",2.21,3.59,3.37,"0-1","0-3",13,3,13,6,4,0,0,0,10,6,14,8,3,16,22,"6-Oct","Y","Y","N",4,0,"Nantes-Montpellier",173,3,96,40,0,120,640,3840,48,288,1536,2768,1920
"1810","F1","5/27/2023","Lille","Nantes",2,1,"H",0,1,"A",1.46,4.86,7.13,"0-1","1-Feb",9,2,8,3,2,4,0,0,5,3,7,12,3,8,19,"3-May","Y","Y","N",6,0,"Lille-Nantes",156,3,47,60,800,180,480,2820,24,141,376,1248,1440
"1822","F1","6/3/2023","Nantes","Angers",1,0,"H",1,0,"H",1.39,5.33,7.71,"Jan-00","Jan-00",11,7,5,1,1,0,0,0,8,1,12,13,1,9,25,"1-Aug","N","N","N",1,0,"Nantes-Angers",16,1,14,10,0,10,90,140,9,14,126,144,90
"1769","F1","4/30/2023","Monaco","Montpellier",0,4,"A",0,1,"A",1.51,4.82,6.12,"0-1","0-4",7,4,19,9,2,1,0,0,3,11,11,12,4,14,23,"11-Mar","Y","Y","Y",3,0,"Monaco-Montpellier",244,4,51,30,200,120,420,1530,56,204,714,3416,1680
"1780","F1","5/7/2023","Angers","Monaco",1,2,"A",0,1,"A",6.14,4.92,1.5,"0-1","2-Jan",10,3,14,6,3,2,0,0,4,3,13,17,3,7,30,"3-Apr","Y","Y","N",5,0,"Angers-Monaco",169,3,45,50,600,150,350,2250,21,135,315,1183,1050
"1795","F1","5/14/2023","Monaco","Lille",0,0,"D",0,0,"D",2.82,3.76,2.46,"0-0","0-0",8,1,10,4,0,2,0,0,3,4,19,13,0,7,32,"4-Mar","N","N","N",2,0,"Monaco-Lille",0,0,0,20,0,0,140,0,0,0,0,0,0
"1797","F1","5/19/2023","Lyon","Monaco",3,1,"H",1,1,"D",2.41,4.1,2.72,"1-Jan","1-Mar",22,11,16,9,0,3,0,0,2,8,8,14,4,10,22,"8-Feb","Y","Y","Y",3,0,"Lyon-Monaco",175,4,44,30,0,120,300,1320,40,176,440,1750,1200
"1814","F1","5/27/2023","Rennes","Monaco",2,0,"H",0,0,"D",2.12,3.86,3.36,"0-0","Feb-00",12,6,11,3,0,3,0,0,7,3,11,7,2,10,18,"3-Jul","Y","N","N",3,0,"Rennes-Monaco",125,2,40,30,0,60,300,1200,20,80,400,1250,600
"1821","F1","6/3/2023","Monaco","Toulouse",1,2,"A",0,0,"D",1.47,5.27,5.95,"0-0","2-Jan",19,7,22,8,1,2,0,0,4,7,10,11,3,11,21,"7-Apr","Y","Y","N",3,0,"Monaco-Toulouse",238,3,25,30,200,90,330,750,33,75,275,2618,990
"13","F1","6/3/2023","Monaco","Toulouse",1,2,"A",0,0,"D",1.47,5.27,5.95,"0-0","2-Jan",19,7,22,8,1,2,0,0,4,7,10,11,3,11,21,"7-Apr","Y","Y","N",3,0,"Monaco-Toulouse",118.5,2.25,37.6666666666667,30.8333333333333,183.333333333333,79.1666666666667,324.166666666667,1326.66666666667,23.9166666666667,107.75,413,1297.58333333333,837.5
