"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","F1",2024-02-18,"Reims","Lens",1,1,"D",1,1,"D",2.75,3.3,2.73,"1-1","1-1",11,2,9,1,2,2,0,0,3,2,15,9,2,5,24,"3-2","Y","N","N",4,0,"Reims-Lens",85,2,44,40,400,80,200,1760,10,88,220,425,400
"2","F1",2024-02-25,"Le Havre","Reims",1,2,"A",0,0,"D",3.02,3.3,2.51,"0-0","1-2",18,4,16,5,3,3,0,1,5,5,11,13,3,10,24,"5-5","Y","Y","N",6,1,"Le Havre-Reims",228,3,112,85,1650,255,850,9520,30,336,1120,2280,2550
"3","F1",2024-03-02,"Reims","Lille",0,1,"A",0,0,"D",2.78,3.33,2.69,"0-0","0-1",8,3,8,3,3,2,0,0,4,4,12,14,1,8,26,"4-4","N","N","N",5,0,"Reims-Lille",56,1,9,50,600,50,400,450,8,9,72,448,400
"4","F1",2024-03-10,"Paris SG","Reims",2,2,"D",2,2,"D",1.4,5.45,7.21,"2-2","2-2",19,6,8,3,2,2,0,0,7,2,10,12,4,9,22,"7-2","Y","Y","Y",4,0,"Paris SG-Reims",88,4,51,40,400,160,360,2040,36,204,459,792,1440
"5","F1",2024-03-17,"Reims","Metz",2,1,"H",1,1,"D",1.58,4.11,6.19,"1-1","2-1",17,7,12,4,4,4,0,0,7,7,17,10,3,14,27,"7-7","Y","Y","N",8,0,"Reims-Metz",96,3,54,80,1600,240,1120,4320,42,162,756,1344,3360
"6","F1",2024-03-30,"Lyon","Reims",1,1,"D",0,0,"D",2.12,3.69,3.43,"0-0","1-1",16,3,17,5,2,3,0,0,7,8,7,10,2,15,17,"7-8","Y","N","N",5,0,"Lyon-Reims",120,2,39,50,600,100,750,1950,30,78,585,1800,1500
"7","F1",2024-02-16,"Lyon","Nice",1,0,"H",1,0,"H",2.71,3.16,2.93,"1-0","1-0",9,1,20,6,0,1,0,0,4,9,8,12,1,13,20,"4-9","N","N","N",1,0,"Lyon-Nice",22,1,25,10,0,10,130,250,13,25,325,286,130
"8","F1",2024-02-25,"Nice","Clermont",0,0,"D",0,0,"D",1.47,4.31,7.88,"0-0","0-0",23,4,13,5,2,1,0,0,8,1,8,12,0,9,20,"8-1","N","N","N",3,0,"Nice-Clermont",0,0,0,30,200,0,270,0,0,0,0,0,0
"9","F1",2024-03-03,"Toulouse","Nice",2,1,"H",0,1,"A",3.41,3.19,2.34,"0-1","2-1",17,6,9,6,2,2,0,0,7,6,16,10,3,13,26,"7-6","Y","Y","N",4,0,"Toulouse-Nice",142,3,55,40,400,120,520,2200,39,165,715,1846,1560
"10","F1",2024-03-08,"Nice","Montpellier",1,2,"A",1,2,"A",1.8,3.92,4.57,"1-2","1-2",19,5,7,2,1,2,0,0,8,5,13,11,3,13,24,"8-5","Y","Y","N",3,0,"Nice-Montpellier",64,3,24,30,200,90,390,720,39,72,312,832,1170
"11","F1",2024-03-16,"Lens","Nice",1,3,"A",0,1,"A",2.01,3.42,4.07,"0-1","1-3",20,4,7,3,4,3,0,0,11,3,9,12,4,14,21,"11-3","Y","Y","Y",7,0,"Lens-Nice",207,4,27,70,1200,280,980,1890,56,108,378,2898,3920
"12","F1",2024-03-31,"Nice","Nantes",1,2,"A",0,1,"A",1.76,3.6,5.25,"0-1","1-2",12,3,13,4,2,5,0,0,9,3,7,19,3,12,26,"9-3","Y","Y","N",7,0,"Nice-Nantes",167,3,79,70,1000,210,840,5530,36,237,948,2004,2520
"13","F1",2024-03-31,"Nice","Nantes",1,2,"A",0,1,"A",1.76,3.6,5.25,"0-1","1-2",12,3,13,4,2,5,0,0,9,3,7,19,3,12,26,"9-3","Y","Y","N",7,0,"Nice-Nantes",106.25,2.41666666666667,43.25,49.5833333333333,687.5,132.916666666667,567.5,2552.5,28.25,123.666666666667,490.833333333333,1246.25,1579.16666666667
