"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"300","F1","2023-04-09","Lorient","Marseille",0,0,"D",0,0,"D",5.02,4.34,1.66,"0-0","0-0",9,5,13,2,0,2,0,0,3,6,10,18,0,9,28,"3-6","N","N","N",2,0,"Lorient-Marseille",0,0,0,20,0,0,180,0,0,0,0,0,0
"309","F1","2023-04-16","Monaco","Lorient",3,1,"H",2,0,"H",1.41,5.44,7.09,"2-0","3-1",11,7,7,4,0,1,0,0,5,3,18,10,4,8,28,"5-3","Y","Y","Y",1,0,"Monaco-Lorient",182,4,84,10,0,40,80,840,32,336,672,1456,320
"316","F1","2023-04-23","Lorient","Toulouse",0,1,"A",0,0,"D",2.39,3.71,2.93,"0-0","0-1",9,1,13,4,3,2,0,0,2,7,13,12,1,9,25,"2-7","N","N","N",5,0,"Lorient-Toulouse",68,1,6,50,600,50,450,300,9,6,54,612,450
"327","F1","2023-04-30","Paris SG","Lorient",1,3,"A",1,2,"A",1.2,7.92,12.9,"1-2","1-3",13,4,14,7,4,3,1,0,2,3,15,17,4,5,32,"2-3","Y","Y","Y",7,1,"Paris SG-Lorient",171,4,110,95,1950,380,475,10450,20,440,550,855,1900
"337","F1","2023-05-07","Lorient","Brest",2,1,"H",1,0,"H",2.41,3.46,3.09,"1-0","2-1",6,3,15,2,3,2,1,0,4,6,13,22,3,10,35,"4-6","Y","Y","N",5,1,"Lorient-Brest",152,3,28,75,1100,225,750,2100,30,84,280,1520,2250
"346","F1","2023-05-14","Montpellier","Lorient",1,1,"D",0,0,"D",1.87,3.96,4.15,"0-0","1-1",15,4,11,3,2,3,0,0,11,5,20,15,2,16,35,"11-5","Y","N","N",5,0,"Montpellier-Lorient",158,2,0,50,600,100,800,0,32,0,0,2528,1600
"291","F1","2023-04-07","Lens","Strasbourg",2,1,"H",1,0,"H",1.56,4.33,6.34,"1-0","2-1",13,9,13,3,1,5,0,1,5,1,19,19,3,6,38,"5-1","Y","Y","N",6,1,"Lens-Strasbourg",160,3,52,85,750,255,510,4420,18,156,312,960,1530
"303","F1","2023-04-15","Paris SG","Lens",3,1,"H",3,0,"H",1.72,4.28,4.64,"3-0","3-1",15,7,14,7,0,0,0,1,3,10,12,8,4,13,20,"3-10","Y","Y","Y",0,1,"Paris SG-Lens",168,4,83,25,0,100,325,2075,52,332,1079,2184,1300
"313","F1","2023-04-22","Lens","Monaco",3,0,"H",2,0,"H",2.14,3.62,3.5,"2-0","3-0",21,8,11,4,0,2,0,0,2,4,8,14,3,6,22,"2-4","Y","Y","N",2,0,"Lens-Monaco",81,3,50,20,0,60,120,1000,18,150,300,486,360
"329","F1","2023-05-02","Toulouse","Lens",0,1,"A",0,1,"A",5.32,4.49,1.62,"0-1","0-1",9,2,11,3,1,2,0,0,5,0,5,7,1,5,12,"5-0","N","N","N",3,0,"Toulouse-Lens",33,1,11,30,200,30,150,330,5,11,55,165,150
"333","F1","2023-05-06","Lens","Marseille",2,1,"H",1,0,"H",2.38,3.59,3.04,"1-0","2-1",9,3,14,3,5,2,0,0,7,7,12,16,3,14,28,"7-7","Y","Y","N",7,0,"Lens-Marseille",190,3,29,70,1000,210,980,2030,42,87,406,2660,2940
"341","F1","2023-05-12","Lens","Reims",2,1,"H",1,1,"D",1.55,4.71,5.98,"1-1","2-1",8,6,17,3,1,3,1,0,0,14,6,19,3,14,25,"0-14","Y","Y","N",4,1,"Lens-Reims",118,3,0,65,1050,195,910,0,42,0,0,1652,2730
"13","F1","2023-05-12","Lens","Reims",2,1,"H",1,1,"D",1.55,4.71,5.98,"1-1","2-1",8,6,17,3,1,3,1,0,0,14,6,19,3,14,25,"0-14","Y","Y","N",4,1,"Lens-Reims",123.416666666667,2.58333333333333,37.75,49.5833333333333,604.166666666667,137.083333333333,477.5,1962.08333333333,25,133.5,309,1256.5,1294.16666666667
