"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"6913","SC1",2024-03-23,"Dundee United","Inverness C",1,1,"D",0,1,"A",1.46,4.41,7.19,"0-1","1-1",18,7,7,3,1,3,0,0,7,5,8,7,2,12,15,"7-5","Y","N","N",4,0,2,40,300,80,480,24,960
"6919","SC1",2024-03-30,"Partick","Inverness C",1,0,"H",1,0,"H",1.84,3.68,4.23,"1-0","1-0",10,5,11,4,1,0,0,1,4,4,18,10,1,8,28,"4-4","N","N","N",1,1,1,35,250,35,280,8,280
"6923","SC1",2024-04-06,"Inverness C","Arbroath",2,1,"H",1,0,"H",1.49,4.37,6.39,"1-0","2-1",14,10,1,1,0,2,0,1,4,1,6,13,3,5,19,"4-1","Y","Y","N",2,1,3,45,0,135,225,15,675
"6931","SC1",2024-04-13,"Queens Park","Inverness C",0,1,"A",0,1,"A",2.63,3.42,2.65,"0-1","0-1",11,3,6,2,1,2,0,0,3,3,14,13,1,6,27,"3-3","N","N","N",3,0,1,30,200,30,180,6,180
"6933","SC1",2024-04-19,"Inverness C","Raith Rvs",0,1,"A",0,0,"D",2.85,3.03,2.71,"0-0","0-1",15,5,9,3,0,2,0,0,9,2,8,6,1,11,14,"9-2","N","N","N",2,0,1,20,0,20,220,11,220
"6940","SC1",2024-04-27,"Dunfermline","Inverness C",1,1,"D",1,0,"H",2.89,3.32,2.49,"1-0","1-1",8,5,9,6,2,1,0,0,5,8,13,8,2,13,21,"5-8","Y","N","N",3,0,2,30,200,60,390,26,780
"6918","SC1",2024-03-30,"Morton","Queens Park",2,0,"H",0,0,"D",1.99,3.61,3.68,"0-0","2-0",14,6,10,1,4,2,0,0,7,1,13,12,2,8,25,"7-1","Y","N","N",6,0,2,60,800,120,480,16,960
"6921","SC1",2024-04-06,"Airdrie Utd","Morton",3,1,"H",2,0,"H",2.75,3.3,2.61,"2-0","3-1",11,6,13,3,2,5,0,0,6,6,13,14,4,12,27,"6-6","Y","Y","Y",7,0,4,70,1000,280,840,48,3360
"6926","SC1",2024-04-09,"Ayr","Morton",1,1,"D",1,1,"D",3.01,3.08,2.55,"1-1","1-1",10,5,5,3,2,3,0,0,7,1,12,19,2,8,31,"7-1","Y","N","N",5,0,2,50,600,100,400,16,800
"6928","SC1",2024-04-12,"Morton","Dundee United",1,4,"A",0,2,"A",4.85,3.65,1.74,"0-2","1-4",11,3,14,6,3,1,0,0,4,7,7,8,5,11,15,"4-7","Y","Y","Y",4,0,5,40,300,200,440,55,2200
"6934","SC1",2024-04-20,"Arbroath","Morton",1,2,"A",0,0,"D",4.81,4.4,1.61,"0-0","1-2",9,4,13,8,1,2,0,0,8,7,11,9,3,15,20,"8-7","Y","Y","N",3,0,3,30,200,90,450,45,1350
"6941","SC1",2024-04-27,"Morton","Raith Rvs",0,0,"D",0,0,"D",2.63,3.25,2.77,"0-0","0-0",10,4,7,2,2,1,0,0,6,2,13,8,0,8,21,"6-2","N","N","N",3,0,0,30,200,0,240,0,0
"13","SC1",2024-04-27,"Morton","Raith Rvs",0,0,"D",0,0,"D",2.63,3.25,2.77,"0-0","0-0",10,4,7,2,2,1,0,0,6,2,13,8,0,8,21,"6-2","N","N","N",3,0,2.16666666666667,40,337.5,95.8333333333333,385.416666666667,22.5,980.416666666667
