"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4875","G1",2024-01-21,"Volos NFC","PAOK",1,5,"A",0,2,"A",6.79,4.51,1.47,"0-2","1-5",11,3,14,7,2,1,0,0,1,5,22,11,6,6,33,"1-5","Y","Y","Y",3,0,6,30,200,180,180,36,1080
"4880","G1",2024-01-27,"Panserraikos","Volos NFC",2,2,"D",0,1,"A",2.24,3.18,3.52,"0-1","2-2",13,8,5,4,4,6,0,0,2,2,14,28,4,4,42,"2-2","Y","Y","Y",10,0,4,100,2400,400,400,16,1600
"4886","G1",2024-02-03,"Volos NFC","Panetolikos",1,1,"D",1,1,"D",2.32,3.21,3.31,"1-1","1-1",9,6,8,3,2,4,0,0,5,5,23,20,2,10,43,"5-5","Y","N","N",6,0,2,60,800,120,600,20,1200
"4896","G1",2024-02-11,"Kifisia","Volos NFC",0,0,"D",0,0,"D",2.21,3.28,3.36,"0-0","0-0",13,5,5,3,2,5,0,1,11,5,22,21,0,16,43,"11-5","N","N","N",7,1,0,95,1500,0,1520,0,0
"4902","G1",2024-02-18,"Volos NFC","Giannina",1,2,"A",0,1,"A",2.05,3.07,4.1,"0-1","1-2",10,4,13,6,5,3,0,0,4,7,19,18,3,11,37,"4-7","Y","Y","N",8,0,3,80,1500,240,880,33,2640
"4912","G1",2024-02-25,"Aris","Volos NFC",2,0,"H",1,0,"H",1.54,3.93,6.29,"1-0","2-0",18,8,2,2,2,6,0,0,6,1,7,19,2,7,26,"6-1","Y","N","N",8,0,2,80,1200,160,560,14,1120
"4873","G1",2024-01-20,"Giannina","Panserraikos",0,2,"A",0,2,"A",2.28,2.98,3.7,"0-2","0-2",10,3,11,6,4,3,0,0,9,5,11,13,2,14,24,"9-5","Y","N","N",7,0,2,70,1200,140,980,28,1960
"48801","G1",2024-01-27,"Panserraikos","Volos NFC",2,2,"D",0,1,"A",2.24,3.18,3.52,"0-1","2-2",13,8,5,4,4,6,0,0,2,2,14,28,4,4,42,"2-2","Y","Y","Y",10,0,4,100,2400,400,400,16,1600
"4887","G1",2024-02-03,"Panserraikos","Aris",1,1,"D",0,0,"D",3.52,3.29,2.19,"0-0","1-1",11,7,9,5,5,2,0,0,4,0,19,14,2,4,33,"4-0","Y","N","N",7,0,2,70,1000,140,280,8,560
"4897","G1",2024-02-11,"Panserraikos","Panathinaikos",0,3,"A",0,2,"A",7.56,4.38,1.42,"0-2","0-3",9,3,11,7,4,2,0,0,3,3,15,22,3,6,37,"3-3","Y","Y","N",6,0,3,60,800,180,360,18,1080
"4905","G1",2024-02-19,"OFI Crete","Panserraikos",4,0,"H",3,0,"H",1.99,3.31,3.94,"3-0","4-0",11,5,12,3,4,2,0,0,3,4,18,13,4,7,31,"3-4","Y","Y","Y",6,0,4,60,800,240,420,28,1680
"4908","G1",2024-02-24,"Panserraikos","Atromitos",0,0,"D",0,0,"D",2.44,3.04,3.27,"0-0","0-0",12,2,2,1,3,4,0,0,3,4,17,24,0,7,41,"3-4","N","N","N",7,0,0,70,1200,0,490,0,0
"13","G1",2024-02-24,"Panserraikos","Atromitos",0,0,"D",0,0,"D",2.44,3.04,3.27,"0-0","0-0",12,2,2,1,3,4,0,0,3,4,17,24,0,7,41,"3-4","N","N","N",7,0,2.66666666666667,72.9166666666667,1250,183.333333333333,589.166666666667,18.0833333333333,1210
