"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"556","E2",2023-10-31,"Lincoln","Oxford",0,2,"A",0,1,"A",3.6,3.38,2.17,"0-1","0-2",8,3,19,9,0,2,0,0,6,9,6,8,2,15,14,"6-9","Y","N","N",2,0,2,20,0,40,300,30,600
"570","E2",2023-11-11,"Lincoln","Port Vale",1,1,"D",0,1,"A",2.32,3.44,3.21,"0-1","1-1",15,3,6,4,0,1,1,1,9,1,5,5,2,10,10,"9-1","Y","N","N",1,2,2,60,875,120,600,20,1200
"576","E2",2023-11-18,"Stevenage","Lincoln",1,0,"H",0,0,"D",1.86,3.38,4.95,"0-0","1-0",15,5,4,2,1,1,0,0,6,4,11,12,1,10,23,"6-4","N","N","N",2,0,1,20,100,20,200,10,200
"577","E2",2023-11-21,"Leyton Orient","Lincoln",0,1,"A",0,0,"D",1.98,3.37,4.28,"0-0","0-1",17,6,11,5,2,0,0,0,3,4,13,7,1,7,20,"3-4","N","N","N",2,0,1,20,0,20,140,7,140
"584","E2",2023-11-25,"Lincoln","Barnsley",2,2,"D",1,0,"H",2.96,3.56,2.41,"1-0","2-2",10,4,13,4,1,1,0,0,3,6,9,9,4,9,18,"3-6","Y","Y","Y",2,0,4,20,100,80,180,36,720
"594","E2",2023-11-28,"Cambridge","Lincoln",0,3,"A",0,2,"A",2.61,3.17,2.99,"0-2","0-3",5,2,14,7,2,2,0,0,2,4,13,18,3,6,31,"2-4","Y","Y","N",4,0,3,40,400,120,240,18,720
"541","E2",2023-10-24,"Wycombe","Bolton",2,4,"A",0,2,"A",2.78,3.44,2.61,"0-2","2-4",12,6,8,4,3,1,0,0,1,3,9,13,6,4,22,"1-3","Y","Y","Y",4,0,6,40,300,240,160,24,960
"550","E2",2023-10-28,"Oxford","Wycombe",2,2,"D",1,0,"H",2,3.6,3.9,"1-0","2-2",18,5,7,4,3,5,0,0,7,5,10,11,4,12,21,"7-5","Y","Y","Y",8,0,4,80,1500,320,960,48,3840
"558","E2",2023-10-31,"Wycombe","Cambridge",0,0,"D",0,0,"D",1.74,3.9,4.9,"0-0","0-0",12,4,8,1,2,3,0,0,8,1,12,12,0,9,24,"8-1","N","N","N",5,0,0,50,600,0,450,0,0
"574","E2",2023-11-11,"Wycombe","Stevenage",0,1,"A",0,1,"A",2.65,3.37,2.79,"0-1","0-1",4,0,8,2,3,2,0,0,2,7,15,16,1,9,31,"2-7","N","N","N",5,0,1,50,600,50,450,9,450
"589","E2",2023-11-25,"Wycombe","Reading",1,2,"A",1,2,"A",1.85,3.85,4.23,"1-2","1-2",8,1,13,6,2,0,0,0,4,7,9,16,3,11,25,"4-7","Y","Y","N",2,0,3,20,0,60,220,33,660
"590","E2",2023-11-28,"Barnsley","Wycombe",1,0,"H",0,0,"D",1.95,3.82,3.85,"0-0","1-0",15,2,10,2,0,3,0,1,9,2,6,6,1,11,12,"9-2","N","N","N",3,1,1,55,0,55,605,11,605
"13","E2",2023-11-28,"Barnsley","Wycombe",1,0,"H",0,0,"D",1.95,3.82,3.85,"0-0","1-0",15,2,10,2,0,3,0,1,9,2,6,6,1,11,12,"9-2","N","N","N",3,1,2.33333333333333,39.5833333333333,372.916666666667,93.75,375.416666666667,20.5,841.25
