"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1287","E2",2024-03-16,"Barnsley","Cheltenham",0,0,"D",0,0,"D",1.8,3.89,4.48,"0-0","0-0",18,4,7,2,1,1,0,0,10,5,8,10,0,15,18,"10-5","N","N","N",2,0,0,20,100,0,300,0,0
"1305","E2",2024-03-29,"Fleetwood Town","Cheltenham",1,2,"A",0,1,"A",2.18,3.31,3.6,"0-1","1-2",15,4,13,3,1,2,0,0,3,3,13,9,3,6,22,"3-3","Y","Y","N",3,0,3,30,200,90,180,18,540
"1321","E2",2024-04-01,"Cheltenham","Exeter",1,2,"A",0,0,"D",2.19,3.49,3.38,"0-0","1-2",14,2,14,4,5,1,0,0,6,5,19,12,3,11,31,"6-5","Y","Y","N",6,0,3,60,500,180,660,33,1980
"1331","E2",2024-04-06,"Leyton Orient","Cheltenham",3,1,"H",2,0,"H",2.03,3.47,3.84,"2-0","3-1",16,5,12,4,3,1,0,0,6,5,10,9,4,11,19,"6-5","Y","Y","Y",4,0,4,40,300,160,440,44,1760
"1339","E2",2024-04-09,"Cheltenham","Carlisle",0,1,"A",0,1,"A",1.66,3.97,5.26,"0-1","0-1",5,0,13,4,0,3,0,0,2,3,14,11,1,5,25,"2-3","N","N","N",3,0,1,30,0,30,150,5,150
"1348","E2",2024-04-13,"Cheltenham","Bristol Rvs",1,3,"A",0,1,"A",2.14,3.44,3.54,"0-1","1-3",9,4,9,5,3,1,0,0,2,2,19,11,4,4,30,"2-2","Y","Y","Y",4,0,4,40,300,160,160,16,640
"1280","E2",2024-03-12,"Lincoln","Cambridge",6,0,"H",2,0,"H",1.65,3.69,6.27,"2-0","6-0",18,9,13,4,2,2,0,0,10,5,11,8,6,15,19,"10-5","Y","Y","Y",4,0,6,40,400,240,600,90,3600
"1291","E2",2024-03-16,"Lincoln","Bristol Rvs",5,0,"H",3,0,"H",1.7,3.77,5.44,"3-0","5-0",18,7,16,6,2,1,1,0,8,4,11,13,5,12,24,"8-4","Y","Y","Y",3,1,5,55,450,275,660,60,3300
"1306","E2",2024-03-29,"Lincoln","Leyton Orient",1,0,"H",0,0,"D",2,3.37,4.1,"0-0","1-0",5,2,14,5,1,3,0,0,2,5,7,17,1,7,24,"2-5","N","N","N",4,0,1,40,300,40,280,7,280
"1319","E2",2024-04-01,"Carlisle","Lincoln",1,3,"A",0,1,"A",5.19,3.88,1.69,"0-1","1-3",19,7,11,5,2,0,0,0,10,3,14,12,4,13,26,"10-3","Y","Y","Y",2,0,4,20,0,80,260,52,1040
"1334","E2",2024-04-06,"Reading","Lincoln",1,1,"D",0,0,"D",2.91,3.35,2.52,"0-0","1-1",11,3,4,3,2,0,0,0,3,2,12,13,2,5,25,"3-2","Y","N","N",2,0,2,20,0,40,100,10,200
"1351","E2",2024-04-13,"Lincoln","Wigan",1,2,"A",1,1,"D",1.67,3.84,5.47,"1-1","1-2",14,3,12,5,6,5,0,0,2,6,12,14,3,8,26,"2-6","Y","Y","N",11,0,3,110,3000,330,880,24,2640
"13","E2",2024-04-13,"Lincoln","Wigan",1,2,"A",1,1,"D",1.67,3.84,5.47,"1-1","1-2",14,3,12,5,6,5,0,0,2,6,12,14,3,8,26,"2-6","Y","Y","N",11,0,3,42.0833333333333,462.5,135.416666666667,389.166666666667,29.9166666666667,1344.16666666667
