"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1418","E2",2023-04-10,"Wycombe","Forest Green",2,0,"H",1,0,"H",1.53,4.32,6.27,"1-0","2-0",5,2,3,2,0,2,0,0,8,3,12,12,2,11,24,"8-3","Y","N","N",2,0,2,20,0,40,220,22,440
"1428","E2",2023-04-15,"Morecambe","Wycombe",1,0,"H",0,0,"D",4.04,3.62,1.96,"0-0","1-0",10,2,20,4,3,2,0,0,4,11,6,13,1,15,19,"4-11","N","N","N",5,0,1,50,600,50,750,15,750
"1434","E2",2023-04-18,"Cambridge","Wycombe",1,2,"A",0,2,"A",2.65,3.28,2.86,"0-2","1-2",14,8,13,7,0,1,0,0,6,7,8,13,3,13,21,"6-7","Y","Y","N",1,0,3,10,0,30,130,39,390
"1453","E2",2023-04-22,"Wycombe","Lincoln",0,2,"A",0,1,"A",1.72,3.82,5.14,"0-1","0-2",15,6,14,4,0,3,0,0,7,3,9,13,2,10,22,"7-3","Y","N","N",3,0,2,30,0,60,300,20,600
"1470","E2",2023-04-29,"Wycombe","Cheltenham",0,3,"A",0,1,"A",1.73,3.94,4.69,"0-1","0-3",14,2,18,7,1,3,0,0,8,1,10,14,3,9,24,"8-1","Y","Y","N",4,0,3,40,300,120,360,27,1080
"1483","E2",2023-05-07,"Portsmouth","Wycombe",2,2,"D",1,1,"D",2.05,3.71,3.35,"1-1","2-2",21,9,8,5,1,1,0,0,10,1,5,16,4,11,21,"10-1","Y","Y","Y",2,0,4,20,100,80,220,44,880
"1429","E2",2023-04-15,"Oxford","Bolton",0,1,"A",0,1,"A",2.68,3.29,2.82,"0-1","0-1",24,7,4,2,2,5,0,0,7,0,13,13,1,7,26,"7-0","N","N","N",7,0,1,70,1000,70,490,7,490
"1440","E2",2023-04-18,"Oxford","Portsmouth",1,1,"D",1,1,"D",2.23,3.46,3.37,"1-1","1-1",21,4,6,4,1,6,0,0,10,4,14,13,2,14,27,"10-4","Y","N","N",7,0,2,70,600,140,980,28,1960
"1442","E2",2023-04-22,"Barnsley","Oxford",2,0,"H",1,0,"H",1.66,3.98,5.45,"1-0","2-0",12,6,6,3,1,4,0,0,3,4,16,15,2,7,31,"3-4","Y","N","N",5,0,2,50,400,100,350,14,700
"1457","E2",2023-04-25,"Oxford","Cheltenham",4,0,"H",1,0,"H",1.61,3.96,6.09,"1-0","4-0",13,7,10,4,0,3,0,0,4,2,12,12,4,6,24,"4-2","Y","Y","Y",3,0,4,30,0,120,180,24,720
"1463","E2",2023-04-29,"Forest Green","Oxford",0,3,"A",0,1,"A",6.2,4.13,1.58,"0-1","0-3",2,1,15,6,0,0,0,0,1,5,5,8,3,6,13,"1-5","Y","Y","N",0,0,3,0,0,0,0,18,0
"1481","E2",2023-05-07,"Oxford","Accrington",1,2,"A",1,0,"H",1.6,4.28,4.96,"1-0","1-2",25,6,9,4,1,2,0,0,8,3,14,11,3,11,25,"8-3","Y","Y","N",3,0,3,30,200,90,330,33,990
"13","E2",2023-05-07,"Oxford","Accrington",1,2,"A",1,0,"H",1.6,4.28,4.96,"1-0","1-2",25,6,9,4,1,2,0,0,8,3,14,11,3,11,25,"8-3","Y","Y","N",3,0,2.5,35,266.666666666667,75,359.166666666667,24.25,750
