"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"774","E2",2023-12-16,"Port Vale","Wigan",3,2,"H",2,0,"H",2.29,3.48,3.24,"2-0","3-2",21,8,7,2,4,5,0,0,6,3,6,10,5,9,16,"6-3","Y","Y","Y",9,0,5,90,2000,450,810,45,4050
"788","E2",2023-12-23,"Wycombe","Port Vale",1,1,"D",0,0,"D",2.32,3.49,3.16,"0-0","1-1",19,6,8,2,6,1,0,0,7,3,11,6,2,10,17,"7-3","Y","N","N",7,0,2,70,600,140,700,20,1400
"798","E2",2023-12-26,"Port Vale","Barnsley",2,3,"A",0,3,"A",2.94,3.35,2.54,"0-3","2-3",22,7,11,7,3,1,0,0,10,3,7,7,5,13,14,"10-3","Y","Y","Y",4,0,5,40,300,200,520,65,2600
"811","E2",2023-12-29,"Port Vale","Blackpool",3,0,"H",1,0,"H",3.31,3.47,2.15,"1-0","3-0",15,8,14,3,1,2,0,0,3,10,10,17,3,13,27,"3-10","Y","Y","N",3,0,3,30,200,90,390,39,1170
"816","E2",2024-01-01,"Carlisle","Port Vale",2,1,"H",0,0,"D",2.98,3.26,2.56,"0-0","2-1",15,4,10,4,3,2,0,0,6,1,10,16,3,7,26,"6-1","Y","Y","N",5,0,3,50,600,150,350,21,1050
"828","E2",2024-01-06,"Port Vale","Charlton",3,3,"D",1,1,"D",2.27,3.79,3.04,"1-1","3-3",29,12,7,4,1,4,0,0,12,4,8,12,6,16,20,"12-4","Y","Y","Y",5,0,6,50,400,300,800,96,4800
"7881","E2",2023-12-23,"Wycombe","Port Vale",1,1,"D",0,0,"D",2.32,3.49,3.16,"0-0","1-1",19,6,8,2,6,1,0,0,7,3,11,6,2,10,17,"7-3","Y","N","N",7,0,2,70,600,140,700,20,1400
"793","E2",2023-12-26,"Exeter","Wycombe",1,0,"H",0,0,"D",2.95,3.35,2.53,"0-0","1-0",14,5,11,4,3,2,0,0,8,9,12,8,1,17,20,"8-9","N","N","N",5,0,1,50,600,50,850,17,850
"807","E2",2023-12-29,"Leyton Orient","Wycombe",0,0,"D",0,0,"D",2.5,3.18,3.13,"0-0","0-0",11,3,5,0,1,0,0,0,10,6,7,8,0,16,15,"10-6","N","N","N",1,0,0,10,0,0,160,0,0
"823","E2",2024-01-01,"Wycombe","Bristol Rvs",3,2,"H",1,0,"H",2.81,3.65,2.48,"1-0","3-2",24,8,19,7,6,2,1,0,6,6,12,5,5,12,17,"6-6","Y","Y","Y",8,1,5,105,1700,525,1260,60,6300
"825","E2",2024-01-06,"Burton","Wycombe",1,1,"D",0,0,"D",3.14,3.29,2.44,"0-0","1-1",10,2,21,4,2,2,0,0,2,10,11,9,2,12,20,"2-10","Y","N","N",4,0,2,40,400,80,480,24,960
"837","E2",2024-01-13,"Wycombe","Lincoln",1,1,"D",1,0,"H",1.88,3.47,4.62,"1-0","1-1",12,2,17,3,1,1,0,0,7,7,10,6,2,14,16,"7-7","Y","N","N",2,0,2,20,100,40,280,28,560
"13","E2",2024-01-13,"Wycombe","Lincoln",1,1,"D",1,0,"H",1.88,3.47,4.62,"1-0","1-1",12,2,17,3,1,1,0,0,7,7,10,6,2,14,16,"7-7","Y","N","N",2,0,3,52.0833333333333,625,180.416666666667,608.333333333333,36.25,2095
