"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"124","E2",2024-08-10,"Birmingham","Reading",1,1,"D",0,1,"A",1.53,4.25,5.69,"0-1","1-1",13,5,8,4,0,1,0,0,3,6,11,18,2,9,29,"3-6","Y","N","N",1,0,2,10,0,20,90,18,180
"145","E2",2024-08-17,"Wycombe","Birmingham",2,3,"A",1,1,"D",3.64,3.5,2.01,"1-1","2-3",8,2,13,7,3,2,0,0,1,9,13,13,5,10,26,"1-9","Y","Y","Y",5,0,5,50,600,250,500,50,2500
"154","E2",2024-08-24,"Leyton Orient","Birmingham",1,2,"A",1,2,"A",4.08,3.61,1.86,"1-2","1-2",11,3,11,3,2,2,0,0,6,5,18,7,3,11,25,"6-5","Y","Y","N",4,0,3,40,400,120,440,33,1320
"161","E2",2024-08-31,"Birmingham","Wigan",2,1,"H",1,0,"H",1.43,4.75,7.03,"1-0","2-1",16,8,11,5,0,3,0,0,7,3,8,22,3,10,30,"7-3","Y","Y","N",3,0,3,30,0,90,300,30,900
"185","E2",2024-09-16,"Birmingham","Wrexham",3,1,"H",1,1,"D",1.85,3.68,4.05,"1-1","3-1",8,6,5,3,3,3,1,0,5,1,13,11,4,6,24,"5-1","Y","Y","Y",6,1,4,85,1650,340,510,24,2040
"194","E2",2024-09-21,"Rotherham","Birmingham",0,2,"A",0,2,"A",3.58,3.8,1.94,"0-2","0-2",7,1,16,4,3,2,0,0,9,8,15,11,2,17,26,"9-8","Y","N","N",5,0,2,50,600,100,850,34,1700
"136","E2",2024-08-17,"Shrewsbury","Peterboro",1,4,"A",1,1,"D",3.76,3.47,1.99,"1-1","1-4",10,4,18,11,3,0,0,0,3,7,15,12,5,10,27,"3-7","Y","Y","Y",3,0,5,30,0,150,300,50,1500
"152","E2",2024-08-24,"Exeter","Peterboro",1,2,"A",1,2,"A",3.13,3.58,2.18,"1-2","1-2",14,2,13,8,1,3,0,0,11,5,19,9,3,16,28,"11-5","Y","Y","N",4,0,3,40,300,120,640,48,1920
"167","E2",2024-08-31,"Peterboro","Wrexham",0,2,"A",0,2,"A",2.12,3.82,3.22,"0-2","0-2",6,0,11,3,1,2,0,0,2,5,11,15,2,7,26,"2-5","Y","N","N",3,0,2,30,200,60,210,14,420
"180","E2",2024-09-14,"Peterboro","Lincoln",1,1,"D",0,1,"A",2.11,3.59,3.26,"0-1","1-1",9,5,8,5,3,1,0,0,5,3,8,14,2,8,22,"5-3","Y","N","N",4,0,2,40,300,80,320,16,640
"193","E2",2024-09-21,"Peterboro","Bristol Rvs",3,2,"H",2,0,"H",1.6,4.25,4.95,"2-0","3-2",12,8,17,4,2,1,0,0,2,5,13,11,5,7,24,"2-5","Y","Y","Y",3,0,5,30,200,150,210,35,1050
"199","E2",2024-09-24,"Leyton Orient","Peterboro",2,2,"D",1,2,"A",2.67,3.57,2.61,"1-2","2-2",13,5,7,3,2,1,0,0,7,3,14,1,4,10,15,"7-3","Y","Y","Y",3,0,4,30,200,120,300,40,1200
"13","E2",2024-09-24,"Leyton Orient","Peterboro",2,2,"D",1,2,"A",2.67,3.57,2.61,"1-2","2-2",13,5,7,3,2,1,0,0,7,3,14,1,4,10,15,"7-3","Y","Y","Y",3,0,3.33333333333333,38.75,370.833333333333,133.333333333333,389.166666666667,32.6666666666667,1280.83333333333
