"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"533","E2",2023-10-24,"Bristol Rvs","Stevenage",1,1,"D",0,1,"A",2.56,3.41,2.86,"0-1","1-1",18,2,11,4,6,4,0,0,4,4,16,22,2,8,38,"4-4","Y","N","N",10,0,2,100,2400,200,800,16,1600
"553","E2",2023-10-28,"Stevenage","Derby",3,1,"H",2,1,"H",2.66,3.25,2.87,"2-1","3-1",11,6,13,3,2,2,0,0,3,7,11,14,4,10,25,"3-7","Y","Y","Y",4,0,4,40,400,160,400,40,1600
"574","E2",2023-11-11,"Wycombe","Stevenage",0,1,"A",0,1,"A",2.65,3.37,2.79,"0-1","0-1",4,0,8,2,3,2,0,0,2,7,15,16,1,9,31,"2-7","N","N","N",5,0,1,50,600,50,450,9,450
"576","E2",2023-11-18,"Stevenage","Lincoln",1,0,"H",0,0,"D",1.86,3.38,4.95,"0-0","1-0",15,5,4,2,1,1,0,0,6,4,11,12,1,10,23,"6-4","N","N","N",2,0,1,20,100,20,200,10,200
"582","E2",2023-11-25,"Fleetwood Town","Stevenage",0,3,"A",0,1,"A",3.12,3.52,2.33,"0-1","0-3",31,7,8,3,0,0,0,0,10,6,11,13,3,16,24,"10-6","Y","Y","N",0,0,3,0,0,0,0,48,0
"599","E2",2023-11-28,"Stevenage","Peterboro",2,2,"D",2,0,"H",2.72,3.44,2.67,"2-0","2-2",11,5,22,6,2,0,0,0,5,9,16,13,4,14,29,"5-9","Y","Y","Y",2,0,4,20,0,80,280,56,1120
"537","E2",2023-10-24,"Lincoln","Charlton",3,1,"H",1,1,"D",2.99,3.45,2.45,"1-1","3-1",23,9,13,4,0,0,0,0,6,5,8,6,4,11,14,"6-5","Y","Y","Y",0,0,4,0,0,0,0,44,0
"548","E2",2023-10-28,"Charlton","Bolton",0,2,"A",0,2,"A",2.47,3.61,2.84,"0-2","0-2",12,1,12,5,1,1,0,0,9,3,8,10,2,12,18,"9-3","Y","N","N",2,0,2,20,100,40,240,24,480
"557","E2",2023-10-31,"Wigan","Charlton",2,3,"A",0,3,"A",2.34,3.7,2.99,"0-3","2-3",13,4,17,7,2,1,0,0,3,4,10,9,5,7,19,"3-4","Y","Y","Y",3,0,5,30,200,150,210,35,1050
"572","E2",2023-11-11,"Portsmouth","Charlton",2,2,"D",1,0,"H",1.75,4.08,4.57,"1-0","2-2",21,9,13,7,0,4,0,0,10,3,10,15,4,13,25,"10-3","Y","Y","Y",4,0,4,40,0,160,520,52,2080
"579","E2",2023-11-25,"Carlisle","Charlton",1,1,"D",0,0,"D",3.06,3.52,2.37,"0-0","1-1",14,5,22,8,0,0,0,0,4,8,8,4,2,12,12,"4-8","Y","N","N",0,0,2,0,0,0,0,24,0
"595","E2",2023-11-28,"Charlton","Cheltenham",2,1,"H",1,1,"D",1.53,4.46,6.3,"1-1","2-1",19,7,11,1,1,5,0,0,9,4,10,18,3,13,28,"9-4","Y","Y","N",6,0,3,60,500,180,780,39,2340
"13","E2",2023-11-28,"Charlton","Cheltenham",2,1,"H",1,1,"D",1.53,4.46,6.3,"1-1","2-1",19,7,11,1,1,5,0,0,9,4,10,18,3,13,28,"9-4","Y","Y","N",6,0,2.91666666666667,31.6666666666667,358.333333333333,86.6666666666667,323.333333333333,33.0833333333333,910
