"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2025-03-30,"Betis","Sevilla",2,1,"H",2,1,"H",1.88,3.53,4.5,"2-1","2-1",11,3,6,2,4,4,0,0,2,2,10,22,3,4,32,"2-2","Y","Y","N",8,0,"Betis-Sevilla",87,3,28,80,1600,240,320,2240,12,84,112,348,960
"2","SP1",2025-04-05,"Barcelona","Betis",1,1,"D",1,1,"D",1.37,5.76,7.51,"1-1","1-1",13,5,6,2,2,1,0,0,9,3,16,12,2,12,28,"9-3","Y","N","N",3,0,"Barcelona-Betis",24,2,12,30,200,60,360,360,24,24,144,288,720
"3","SP1",2025-04-13,"Betis","Villarreal",1,2,"A",1,1,"D",2.36,3.61,3.01,"1-1","1-2",24,5,8,2,0,4,0,0,5,5,4,13,3,10,17,"5-5","Y","Y","N",4,0,"Betis-Villarreal",77,3,61,40,0,120,400,2440,30,183,610,770,1200
"4","SP1",2025-04-21,"Girona","Betis",1,3,"A",0,3,"A",2.84,3.55,2.51,"0-3","1-3",11,5,17,9,3,2,0,0,8,9,13,11,4,17,24,"8-9","Y","Y","Y",5,0,"Girona-Betis",172,4,40,50,600,200,850,2000,68,160,680,2924,3400
"5","SP1",2025-04-24,"Betis","Valladolid",5,1,"H",1,1,"D",1.2,7.3,15.02,"1-1","5-1",16,6,10,5,1,0,0,0,4,4,7,7,6,8,14,"4-4","Y","Y","Y",1,0,"Betis-Valladolid",362,6,130,10,0,60,80,1300,48,780,1040,2896,480
"6","SP1",2025-05-04,"Espanol","Betis",1,2,"A",1,0,"H",3.53,2.96,2.42,"1-0","1-2",11,5,20,10,2,0,0,0,3,7,16,10,3,10,26,"3-7","Y","Y","N",2,0,"Espanol-Betis",203,3,29,20,0,60,200,580,30,87,290,2030,600
"7","SP1",2025-03-30,"Ath Bilbao","Osasuna",0,0,"D",0,0,"D",1.46,4.46,7.69,"0-0","0-0",11,5,5,2,1,1,0,0,3,4,12,12,0,7,24,"3-4","N","N","N",2,0,"Ath Bilbao-Osasuna",0,0,0,20,100,0,140,0,0,0,0,0,0
"8","SP1",2025-04-07,"Leganes","Osasuna",1,1,"D",0,0,"D",2.77,3.09,2.87,"0-0","1-1",13,7,14,6,3,3,0,0,4,8,18,14,2,12,32,"4-8","Y","N","N",6,0,"Leganes-Osasuna",136,2,15,60,900,120,720,900,24,30,180,1632,1440
"9","SP1",2025-04-13,"Osasuna","Girona",2,1,"H",1,0,"H",2.52,3.18,3.11,"1-0","2-1",13,6,18,8,2,0,0,0,4,4,17,15,3,8,32,"4-4","Y","Y","N",2,0,"Osasuna-Girona",207,3,35,20,0,60,160,700,24,105,280,1656,480
"10","SP1",2025-04-20,"Valladolid","Osasuna",2,3,"A",0,2,"A",4.91,3.4,1.85,"0-2","2-3",12,5,11,6,2,0,0,0,5,2,12,17,5,7,29,"5-2","Y","Y","Y",2,0,"Valladolid-Osasuna",218,5,66,20,0,100,140,1320,35,330,462,1526,700
"11","SP1",2025-04-24,"Osasuna","Sevilla",1,0,"H",1,0,"H",2.5,3.03,3.3,"1-0","1-0",9,2,12,3,4,2,0,1,4,4,14,13,1,8,27,"4-4","N","N","N",6,1,"Osasuna-Sevilla",25,1,14,85,1800,85,680,1190,8,14,112,200,680
"12","SP1",2025-05-03,"Villarreal","Osasuna",4,2,"H",3,0,"H",1.56,4.52,5.74,"3-0","4-2",15,5,11,4,4,1,0,0,2,8,10,18,6,10,28,"2-8","Y","Y","Y",5,0,"Villarreal-Osasuna",292,6,102,50,400,300,500,5100,60,612,1020,2920,3000
"13","SP1",2025-05-03,"Villarreal","Osasuna",4,2,"H",3,0,"H",1.56,4.52,5.74,"3-0","4-2",15,5,11,4,4,1,0,0,2,8,10,18,6,10,28,"2-8","Y","Y","Y",5,0,"Villarreal-Osasuna",150.25,3.16666666666667,44.3333333333333,40.4166666666667,466.666666666667,117.083333333333,379.166666666667,1510.83333333333,30.25,200.75,410.833333333333,1432.5,1138.33333333333
