"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","laliga_goalmins","n","laliga_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"192","SP1","2023-02-04","Espanol","Osasuna",1,1,"D",0,1,"A",2.69,3.07,3.08,"0-1","1-1",9,4,9,3,3,5,1,1,4,3,9,17,2,7,26,"4-3","Y","N","N",8,2,"Espanol-Osasuna",104,2,34,130,4125,260,910,4420,14,68,238,728,1820
"209","SP1","2023-02-13","Espanol","Sociedad",2,3,"A",0,1,"A",3.66,3.12,2.33,"0-1","2-3",10,6,11,5,4,1,1,0,4,3,9,17,5,7,26,"4-3","Y","Y","Y",5,1,"Espanol-Sociedad",298,5,61,75,650,375,525,4575,35,305,427,2086,2625
"216","SP1","2023-02-19","Elche","Espanol",0,1,"A",0,0,"D",2.97,3.19,2.69,"0-0","0-1",19,5,11,4,2,3,1,0,10,5,11,12,1,15,23,"10-5","N","N","N",5,1,"Elche-Espanol",90,1,10,75,1350,75,1125,750,15,10,150,1350,1125
"222","SP1","2023-02-25","Espanol","Mallorca",2,1,"H",1,1,"D",2.63,2.97,3.28,"1-1","2-1",9,3,15,4,2,2,0,0,0,4,15,18,3,4,33,"0-4","Y","Y","N",4,0,"Espanol-Mallorca",114,3,41,40,400,120,160,1640,12,123,164,456,480
"236","SP1","2023-03-05","Valladolid","Espanol",2,1,"H",1,0,"H",2.59,3.24,3,"1-0","2-1",15,5,12,2,3,2,0,0,9,6,4,11,3,15,15,"9-6","Y","Y","N",5,0,"Valladolid-Espanol",0,0,0,50,600,150,750,0,45,0,0,0,2250
"242","SP1","2023-03-11","Real Madrid","Espanol",3,1,"H",2,1,"H",1.27,6.17,11.72,"2-1","3-1",22,7,10,3,3,2,0,0,7,4,12,17,4,11,29,"7-4","Y","Y","Y",5,0,"Real Madrid-Espanol",159,4,43,50,600,200,550,2150,44,172,473,1749,2200
"195","SP1","2023-02-04","Betis","Celta",3,4,"A",2,2,"D",2.23,3.18,3.85,"2-2","3-4",15,7,9,7,2,3,1,0,5,5,11,13,7,10,24,"5-5","Y","Y","Y",5,1,"Betis-Celta",289,7,106,75,1350,525,750,7950,70,742,1060,2890,5250
"206","SP1","2023-02-12","Celta","Ath Madrid",0,1,"A",0,0,"D",3.78,3.25,2.22,"0-0","0-1",14,3,10,2,2,2,0,1,7,5,10,13,1,12,23,"7-5","N","N","N",4,1,"Celta-Ath Madrid",89,1,9,65,900,65,780,585,12,9,108,1068,780
"212","SP1","2023-02-18","Sociedad","Celta",1,1,"D",1,0,"H",1.81,3.5,5.39,"1-0","1-1",9,3,18,4,3,5,0,1,3,7,14,12,2,10,26,"3-7","Y","N","N",8,1,"Sociedad-Celta",95,2,34,105,2250,210,1050,3570,20,68,340,950,2100
"227","SP1","2023-02-26","Celta","Valladolid",3,0,"H",2,0,"H",1.69,3.83,5.85,"2-0","3-0",18,4,6,3,1,3,0,1,5,4,6,5,3,9,11,"5-4","Y","Y","N",4,1,"Celta-Valladolid",0,0,0,65,550,195,585,0,27,0,0,0,1755
"240","SP1","2023-03-06","Osasuna","Celta",0,0,"D",0,0,"D",2.85,3.07,2.86,"0-0","0-0",10,5,6,0,0,2,0,0,6,4,12,12,0,10,24,"6-4","N","N","N",2,0,"Osasuna-Celta",0,0,0,20,0,0,200,0,0,0,0,0,0
"244","SP1","2023-03-11","Celta","Vallecano",3,0,"H",0,0,"D",2.13,3.2,4.05,"0-0","3-0",15,6,12,3,2,3,0,0,3,7,13,12,3,10,25,"3-7","Y","Y","N",5,0,"Celta-Vallecano",188,3,41,50,600,150,500,2050,30,123,410,1880,1500
"13","SP1","2023-03-11","Celta","Vallecano",3,0,"H",0,0,"D",2.13,3.2,4.05,"0-0","3-0",15,6,12,3,2,3,0,0,3,7,13,12,3,10,25,"3-7","Y","Y","N",5,0,"Celta-Vallecano",118.833333333333,2.33333333333333,31.5833333333333,66.6666666666667,1114.58333333333,193.75,657.083333333333,2307.5,27,135,280.833333333333,1096.41666666667,1823.75
