"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1011","SP1","5/3/2023","Ath Madrid","Cadiz",5,1,"H",2,0,"H",1.28,5.86,12.9,"Feb-00","1-May",18,8,2,1,3,2,0,0,5,2,12,9,6,7,21,"2-May","Y","Y","Y",5,0,"Ath Madrid-Cadiz",280,6,81,50,600,300,350,4050,42,486,567,1960,2100
"1017","SP1","5/12/2023","Mallorca","Cadiz",1,0,"H",1,0,"H",2.25,3.02,4.05,"Jan-00","Jan-00",8,3,14,4,5,3,0,0,3,7,16,14,1,10,30,"7-Mar","N","N","N",8,0,"Mallorca-Cadiz",16,1,15,80,1500,80,800,1200,10,15,150,160,800
"1027","SP1","5/19/2023","Cadiz","Valladolid",2,0,"H",0,0,"D",2.28,3.43,3.35,"0-0","Feb-00",11,4,6,2,4,4,0,1,4,3,18,18,2,7,36,"3-Apr","Y","N","N",8,1,"Cadiz-Valladolid",145,2,20,105,2600,210,735,2100,14,40,140,1015,1470
"1042","SP1","5/24/2023","Villarreal","Cadiz",2,0,"H",2,0,"H",1.49,4.59,7.06,"Feb-00","Feb-00",13,7,16,8,1,2,0,0,7,6,14,8,2,13,22,"6-Jul","Y","N","N",3,0,"Villarreal-Cadiz",65,2,30,30,200,60,390,900,26,60,390,845,780
"1052","SP1","5/28/2023","Cadiz","Celta",1,0,"H",0,0,"D",2.72,3.23,2.86,"0-0","Jan-00",13,3,9,4,9,5,0,0,3,3,16,10,1,6,26,"3-Mar","N","N","N",14,0,"Cadiz-Celta",53,1,7,140,4500,140,840,980,6,7,42,318,840
"1064","SP1","6/4/2023","Elche","Cadiz",1,1,"D",0,1,"A",2.72,3.34,2.73,"0-1","1-Jan",12,5,14,3,4,3,0,0,7,4,18,8,2,11,26,"4-Jul","Y","N","N",7,0,"Elche-Cadiz",81,2,26,70,1200,140,770,1820,22,52,286,891,1540
"1007","SP1","5/2/2023","Almeria","Elche",2,1,"H",1,0,"H",1.63,4.37,5.42,"Jan-00","1-Feb",10,4,14,1,2,2,0,0,7,13,8,9,3,20,17,"13-Jul","Y","Y","N",4,0,"Almeria-Elche",164,3,41,40,400,120,800,1640,60,123,820,3280,2400
"1019","SP1","5/13/2023","Osasuna","Almeria",3,1,"H",0,0,"D",2.09,3.68,3.61,"0-0","1-Mar",18,7,8,3,0,0,0,0,4,1,7,7,4,5,14,"1-Apr","Y","Y","Y",0,0,"Osasuna-Almeria",268,4,59,0,0,0,0,0,20,236,295,1340,0
"1030","SP1","5/20/2023","Almeria","Mallorca",3,0,"H",2,0,"H",2.32,3.33,3.38,"Feb-00","Mar-00",12,3,7,3,1,2,0,0,4,6,11,15,3,10,26,"6-Apr","Y","Y","N",3,0,"Almeria-Mallorca",112,3,42,30,200,90,300,1260,30,126,420,1120,900
"1038","SP1","5/23/2023","Sociedad","Almeria",1,0,"H",1,0,"H",1.38,5.05,9.06,"Jan-00","Jan-00",15,2,2,2,0,1,0,1,10,2,20,8,1,12,28,"2-Oct","N","N","N",1,1,"Sociedad-Almeria",45,1,14,35,0,35,420,490,12,14,168,540,420
"1048","SP1","5/28/2023","Almeria","Valladolid",0,0,"D",0,0,"D",2.35,3.47,3.18,"0-0","0-0",23,7,8,2,0,4,0,0,2,4,11,16,0,6,27,"4-Feb","N","N","N",4,0,"Almeria-Valladolid",0,0,0,40,0,0,240,0,0,0,0,0,0
"1065","SP1","6/4/2023","Espanol","Almeria",3,3,"D",1,1,"D",2.82,3.69,2.46,"1-Jan","3-Mar",12,8,11,4,2,3,0,0,7,6,11,12,6,13,23,"6-Jul","Y","Y","Y",5,0,"Espanol-Almeria",290,6,84,50,600,300,650,4200,78,504,1092,3770,3900
"13","SP1","6/4/2023","Espanol","Almeria",3,3,"D",1,1,"D",2.82,3.69,2.46,"1-Jan","3-Mar",12,8,11,4,2,3,0,0,7,6,11,12,6,13,23,"6-Jul","Y","Y","Y",5,0,"Espanol-Almeria",126.583333333333,2.58333333333333,34.9166666666667,55.8333333333333,983.333333333333,122.916666666667,524.583333333333,1553.33333333333,26.6666666666667,138.583333333333,364.166666666667,1269.91666666667,1262.5
