"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2024-09-01,"Osasuna","Celta",3,2,"H",2,1,"H",2.51,3.31,3,"2-1","3-2",10,4,12,3,2,0,0,1,6,3,19,10,5,9,29,"6-3","Y","Y","Y",2,1,"Osasuna-Celta",247,5,92,45,500,225,405,4140,45,460,828,2223,2025
"2","SP1",2024-09-15,"Celta","Valladolid",3,1,"H",2,0,"H",1.68,4.03,5.11,"2-0","3-1",14,7,6,1,3,5,0,1,5,3,14,15,4,8,29,"5-3","Y","Y","Y",8,1,"Celta-Valladolid",197,4,57,105,2250,420,840,5985,32,228,456,1576,3360
"3","SP1",2024-09-22,"Ath Bilbao","Celta",3,1,"H",2,1,"H",1.72,3.99,4.85,"2-1","3-1",10,7,11,4,3,2,0,0,3,6,16,11,4,9,27,"3-6","Y","Y","Y",5,0,"Ath Bilbao-Celta",148,4,45,50,600,200,450,2250,36,180,405,1332,1800
"4","SP1",2024-09-26,"Celta","Ath Madrid",0,1,"A",0,0,"D",4.01,3.76,1.93,"0-0","0-1",9,4,7,2,2,2,0,0,2,3,10,7,1,5,17,"2-3","N","N","N",4,0,"Celta-Ath Madrid",89,1,19,40,400,40,200,760,5,19,95,445,200
"5","SP1",2024-09-29,"Celta","Girona",1,1,"D",0,1,"A",2.2,3.66,3.26,"0-1","1-1",12,2,9,4,1,0,0,0,4,4,9,14,2,8,23,"4-4","Y","N","N",1,0,"Celta-Girona",119,2,31,10,0,20,80,310,16,62,248,952,160
"6","SP1",2024-10-05,"Las Palmas","Celta",0,1,"A",0,1,"A",3.14,3.6,2.29,"0-1","0-1",24,5,8,1,3,8,0,2,11,2,9,13,1,13,22,"11-2","N","N","N",11,2,"Las Palmas-Celta",28,1,7,160,3900,160,2080,1120,13,7,91,364,2080
"7","SP1",2024-09-01,"Real Madrid","Betis",2,0,"H",0,0,"D",1.29,5.97,9.9,"0-0","2-0",20,8,12,2,2,0,0,0,7,3,8,16,2,10,24,"7-3","Y","N","N",2,0,"Real Madrid-Betis",142,2,18,20,0,40,200,360,20,36,180,1420,400
"8","SP1",2024-09-14,"Sociedad","Real Madrid",0,2,"A",0,0,"D",5.32,3.82,1.69,"0-0","0-2",11,2,16,7,4,1,0,0,6,6,12,9,2,12,21,"6-6","Y","N","N",5,0,"Sociedad-Real Madrid",133,2,16,50,400,100,600,800,24,32,192,1596,1200
"9","SP1",2024-09-21,"Real Madrid","Espanol",4,1,"H",0,0,"D",1.17,8.33,15.46,"0-0","4-1",31,14,10,2,4,3,0,0,9,4,7,5,5,13,12,"9-4","Y","Y","Y",7,0,"Real Madrid-Espanol",355,5,30,70,1200,350,910,2100,65,150,390,4615,4550
"10","SP1",2024-09-24,"Real Madrid","Alaves",3,2,"H",2,0,"H",1.18,7.39,16.8,"2-0","3-2",10,4,12,3,4,0,0,0,4,4,7,10,5,8,17,"4-4","Y","Y","Y",4,0,"Real Madrid-Alaves",260,5,77,40,0,200,320,3080,40,385,616,2080,1600
"11","SP1",2024-09-29,"Ath Madrid","Real Madrid",1,1,"D",0,0,"D",2.81,3.47,2.57,"0-0","1-1",12,4,12,4,3,1,1,0,5,5,11,11,2,10,22,"5-5","Y","N","N",4,1,"Ath Madrid-Real Madrid",154,2,13,65,550,130,650,845,20,26,130,1540,1300
"12","SP1",2024-10-05,"Real Madrid","Villarreal",2,0,"H",1,0,"H",1.27,6.65,9.54,"1-0","2-0",11,2,10,1,0,1,0,0,2,5,7,11,2,7,18,"2-5","Y","N","N",1,0,"Real Madrid-Villarreal",87,2,15,10,0,20,70,150,14,30,105,609,140
"13","SP1",2024-10-05,"Real Madrid","Villarreal",2,0,"H",1,0,"H",1.27,6.65,9.54,"1-0","2-0",11,2,10,1,0,1,0,0,2,5,7,11,2,7,18,"2-5","Y","N","N",1,0,"Real Madrid-Villarreal",163.25,2.91666666666667,35,55.4166666666667,816.666666666667,158.75,567.083333333333,1825,27.5,134.583333333333,311.333333333333,1562.66666666667,1567.91666666667
