"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2023-12-03,"Mallorca","Alaves",0,0,"D",0,0,"D",2.47,2.99,3.41,"0-0","0-0",7,3,7,4,4,2,0,0,5,4,16,15,0,9,31,"5-4","N","N","N",6,0,"Mallorca-Alaves",0,0,0,60,800,0,540,0,0,0,0,0,0
"2","SP1",2023-12-09,"Mallorca","Sevilla",1,0,"H",1,0,"H",2.69,3.16,2.9,"1-0","1-0",6,3,19,5,2,2,0,0,4,12,15,6,1,16,21,"4-12","N","N","N",4,0,"Mallorca-Sevilla",11,1,17,40,400,40,640,680,16,17,272,176,640
"3","SP1",2023-12-17,"Almeria","Mallorca",0,0,"D",0,0,"D",2.66,3.3,2.83,"0-0","0-0",7,1,20,2,2,1,0,0,4,4,12,9,0,8,21,"4-4","N","N","N",3,0,"Almeria-Mallorca",0,0,0,30,200,0,240,0,0,0,0,0,0
"4","SP1",2023-12-21,"Mallorca","Osasuna",3,2,"H",1,1,"D",2.42,2.98,3.51,"1-1","3-2",15,8,12,7,3,1,0,0,6,0,11,12,5,6,23,"6-0","Y","Y","Y",4,0,"Mallorca-Osasuna",224,5,79,40,300,200,240,3160,30,395,474,1344,1200
"5","SP1",2024-01-03,"Real Madrid","Mallorca",1,0,"H",0,0,"D",1.23,6.68,12.58,"0-0","1-0",17,5,7,0,2,3,0,0,5,4,5,15,1,9,20,"5-4","N","N","N",5,0,"Real Madrid-Mallorca",78,1,22,50,600,50,450,1100,9,22,198,702,450
"6","SP1",2024-01-13,"Mallorca","Celta",1,1,"D",1,1,"D",2.57,3.02,3.2,"1-1","1-1",17,6,6,2,4,1,0,0,10,1,18,18,2,11,36,"10-1","Y","N","N",5,0,"Mallorca-Celta",53,2,27,50,400,100,550,1350,22,54,297,583,1100
"7","SP1",2023-11-25,"Vallecano","Barcelona",1,1,"D",1,0,"H",5.39,4.09,1.65,"1-0","1-1",10,4,15,4,3,4,0,0,1,4,23,13,2,5,36,"1-4","Y","N","N",7,0,"Vallecano-Barcelona",121,2,41,70,1200,140,350,2870,10,82,205,605,700
"8","SP1",2023-12-02,"Ath Bilbao","Vallecano",4,0,"H",1,0,"H",1.57,4.32,5.92,"1-0","4-0",9,4,11,3,1,2,0,0,7,2,15,11,4,9,26,"7-2","Y","Y","Y",3,0,"Ath Bilbao-Vallecano",202,4,44,30,200,120,270,1320,36,176,396,1818,1080
"9","SP1",2023-12-11,"Vallecano","Celta",0,0,"D",0,0,"D",2.51,3.31,3.02,"0-0","0-0",17,4,4,2,3,0,0,0,8,1,15,10,0,9,25,"8-1","N","N","N",3,0,"Vallecano-Celta",0,0,0,30,0,0,270,0,0,0,0,0,0
"10","SP1",2023-12-15,"Osasuna","Vallecano",1,0,"H",0,0,"D",2.29,3.16,3.63,"0-0","1-0",10,4,9,3,2,3,0,0,9,1,20,13,1,10,33,"9-1","N","N","N",5,0,"Osasuna-Vallecano",90,1,23,50,600,50,500,1150,10,23,230,900,500
"11","SP1",2023-12-19,"Vallecano","Valencia",0,1,"A",0,0,"D",2.24,3.18,3.74,"0-0","0-1",7,1,8,3,1,5,0,1,8,1,16,18,1,9,34,"8-1","N","N","N",6,1,"Vallecano-Valencia",61,1,7,85,750,85,765,595,9,7,63,549,765
"12","SP1",2024-01-02,"Getafe","Vallecano",0,2,"A",0,1,"A",2.42,3,3.5,"0-1","0-2",5,0,12,8,6,3,2,0,2,3,16,16,2,5,32,"2-3","Y","N","N",9,2,"Getafe-Vallecano",92,2,68,140,3300,280,700,9520,10,136,340,460,1400
"13","SP1",2024-01-02,"Getafe","Vallecano",0,2,"A",0,1,"A",2.42,3,3.5,"0-1","0-2",5,0,12,8,6,3,2,0,2,3,16,16,2,5,32,"2-3","Y","N","N",9,2,"Getafe-Vallecano",77.6666666666667,1.58333333333333,27.3333333333333,56.25,729.166666666667,88.75,459.583333333333,1812.08333333333,12.6666666666667,76,206.25,594.75,652.916666666667
