"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2023-09-02,"Betis","Vallecano",1,0,"H",0,0,"D",1.98,3.55,4.14,"0-0","1-0",14,5,15,6,3,5,0,0,2,3,22,20,1,5,42,"2-3","N","N","N",8,0,"Betis-Vallecano",53,1,12,80,1500,80,400,960,5,12,60,265,400
"2","SP1",2023-09-15,"Vallecano","Alaves",2,0,"H",1,0,"H",2.03,3.23,4.52,"1-0","2-0",20,11,9,1,2,3,0,0,5,3,15,14,2,8,29,"5-3","Y","N","N",5,0,"Vallecano-Alaves",125,2,26,50,600,100,400,1300,16,52,208,1000,800
"3","SP1",2023-09-24,"Vallecano","Villarreal",1,1,"D",1,1,"D",2.56,3.54,2.83,"1-1","1-1",11,6,13,6,2,3,0,1,2,8,20,18,2,10,38,"2-8","Y","N","N",5,1,"Vallecano-Villarreal",31,2,25,75,1100,150,750,1050,20,50,250,310,1500
"4","SP1",2023-09-27,"Cadiz","Vallecano",0,0,"D",0,0,"D",2.64,3.17,3,"0-0","0-0",9,2,9,4,5,6,0,1,1,2,16,13,0,3,29,"1-2","N","N","N",11,1,"Cadiz-Vallecano",0,0,0,135,4250,0,405,0,0,0,0,0,0
"5","SP1",2023-09-30,"Vallecano","Mallorca",2,2,"D",1,1,"D",2.16,3.16,4.04,"1-1","2-2",19,5,9,4,2,5,0,0,5,0,12,20,4,5,32,"5-0","Y","Y","Y",7,0,"Vallecano-Mallorca",197,4,52,70,1000,280,350,3640,20,208,260,1970,1400
"6","SP1",2023-09-01,"Cadiz","Villarreal",3,1,"H",2,1,"H",3.43,3.59,2.21,"2-1","3-1",18,4,7,3,5,4,0,1,7,3,21,15,4,10,36,"7-3","Y","Y","Y",9,1,"Cadiz-Villarreal",108,4,63,115,3250,460,1150,7245,40,252,630,1080,4600
"7","SP1",2023-09-17,"Villarreal","Almeria",2,1,"H",1,1,"D",1.48,4.98,6.38,"1-1","2-1",10,4,17,7,2,3,0,0,7,6,16,6,3,13,22,"7-6","Y","Y","N",5,0,"Villarreal-Almeria",179,3,33,50,600,150,650,1650,39,99,429,2327,1950
"8","SP1",2023-09-24,"Vallecano","Villarreal",1,1,"D",1,1,"D",2.56,3.54,2.83,"1-1","1-1",11,6,13,6,2,3,0,1,2,8,20,18,2,10,38,"2-8","Y","N","N",5,1,"Vallecano-Villarreal",31,2,25,75,1100,150,750,1050,20,50,250,310,1500
"9","SP1",2023-09-27,"Villarreal","Girona",1,2,"A",0,0,"D",2.22,3.72,3.23,"0-0","1-2",14,3,17,5,3,2,0,0,5,6,9,11,3,11,20,"5-6","Y","Y","N",5,0,"Villarreal-Girona",166,3,44,50,600,150,550,2200,33,132,484,1494,1650
"10","SP1",2023-09-30,"Getafe","Villarreal",0,0,"D",0,0,"D",3,3.25,2.59,"0-0","0-0",22,9,3,0,2,4,0,1,6,4,19,11,0,10,30,"6-4","N","N","N",6,1,"Getafe-Villarreal",0,0,0,85,1300,0,850,0,0,0,0,0,0
"11","SP1",2023-09-30,"Getafe","Villarreal",0,0,"D",0,0,"D",3,3.25,2.59,"0-0","0-0",22,9,3,0,2,4,0,1,6,4,19,11,0,10,30,"6-4","N","N","N",6,1,"Getafe-Villarreal",89,2.1,28,78.5,1530,152,625.5,1909.5,19.3,85.5,257.1,875.6,1380
