"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2023-10-07,"Sevilla","Vallecano",2,2,"D",0,2,"A",1.91,3.61,4.39,"0-2","2-2",22,6,7,4,5,2,0,0,12,2,16,19,4,14,35,"12-2","Y","Y","Y",7,0,"Sevilla-Vallecano",187,4,74,70,1000,280,980,5180,56,296,1036,2618,3920
"2","SP1",2023-10-21,"Sevilla","Real Madrid",1,1,"D",0,0,"D",4.18,3.91,1.87,"0-0","1-1",17,7,14,5,5,2,0,0,4,6,13,6,2,10,19,"4-6","Y","N","N",7,0,"Sevilla-Real Madrid",152,2,6,70,1000,140,700,420,20,12,60,1520,1400
"3","SP1",2023-10-28,"Cadiz","Sevilla",2,2,"D",2,1,"H",3.39,3.37,2.29,"2-1","2-2",10,5,20,10,6,4,0,0,2,4,17,12,4,6,29,"2-4","Y","Y","Y",10,0,"Cadiz-Sevilla",133,4,49,100,2400,400,600,4900,24,196,294,798,2400
"4","SP1",2023-11-04,"Celta","Sevilla",1,1,"D",1,0,"H",2.58,3.49,2.79,"1-0","1-1",15,3,13,5,2,5,1,0,4,6,14,10,2,10,24,"4-6","Y","N","N",7,1,"Celta-Sevilla",106,2,17,95,2250,190,950,1615,20,34,170,1060,1900
"5","SP1",2023-11-12,"Sevilla","Betis",1,1,"D",0,0,"D",2.17,3.52,3.46,"0-0","1-1",13,4,14,6,1,1,0,0,9,5,18,14,2,14,32,"9-5","Y","N","N",2,0,"Sevilla-Betis",151,2,20,20,100,40,280,400,28,40,280,2114,560
"6","SP1",2023-11-26,"Sociedad","Sevilla",2,1,"H",2,0,"H",1.76,3.76,4.92,"2-0","2-1",11,8,8,2,2,1,0,2,4,4,22,8,3,8,30,"4-4","Y","Y","N",3,2,"Sociedad-Sevilla",85,3,35,80,1200,240,640,2800,24,105,280,680,1920
"7","SP1",2023-10-08,"Alaves","Betis",1,1,"D",1,1,"D",2.93,3.2,2.68,"1-1","1-1",15,5,6,2,3,3,0,1,5,3,13,9,2,8,22,"5-3","Y","N","N",6,1,"Alaves-Betis",67,2,12,85,1650,170,680,1020,16,24,96,536,1360
"8","SP1",2023-10-22,"Villarreal","Alaves",1,1,"D",0,0,"D",1.74,3.98,4.95,"0-0","1-1",12,3,16,7,4,3,0,0,9,3,15,10,2,12,25,"9-3","Y","N","N",7,0,"Villarreal-Alaves",113,2,39,70,1200,140,840,2730,24,78,468,1356,1680
"9","SP1",2023-10-29,"Ath Madrid","Alaves",2,1,"H",2,0,"H",1.4,4.96,8.74,"2-0","2-1",11,7,8,1,3,2,0,0,4,4,10,11,3,8,21,"4-4","Y","Y","N",5,0,"Ath Madrid-Alaves",161,3,50,50,600,150,400,2500,24,150,400,1288,1200
"10","SP1",2023-11-05,"Alaves","Almeria",1,0,"H",0,0,"D",1.78,3.8,4.75,"0-0","1-0",23,3,9,3,2,3,0,0,12,6,13,14,1,18,27,"12-6","N","N","N",5,0,"Alaves-Almeria",79,1,4,50,600,50,900,200,18,4,72,1422,900
"11","SP1",2023-11-12,"Barcelona","Alaves",2,1,"H",0,1,"A",1.24,6.51,11.82,"0-1","2-1",11,6,8,1,2,1,0,0,2,1,11,10,3,3,21,"2-1","Y","Y","N",3,0,"Barcelona-Alaves",132,3,50,30,200,90,90,1500,9,150,150,396,270
"12","SP1",2023-11-24,"Alaves","Granada",3,1,"H",2,0,"H",1.76,3.74,5.15,"2-0","3-1",8,5,11,4,1,3,0,0,6,2,10,13,4,8,23,"6-2","Y","Y","Y",4,0,"Alaves-Granada",190,4,92,40,300,160,320,3680,32,368,736,1520,1280
"13","SP1",2023-11-24,"Alaves","Granada",3,1,"H",2,0,"H",1.76,3.74,5.15,"2-0","3-1",8,5,11,4,1,3,0,0,6,2,10,13,4,8,23,"6-2","Y","Y","Y",4,0,"Alaves-Granada",129.666666666667,2.66666666666667,37.3333333333333,63.3333333333333,1041.66666666667,170.833333333333,615,2245.41666666667,24.5833333333333,121.416666666667,336.833333333333,1275.66666666667,1565.83333333333
