"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2024-03-17,"Villarreal","Valencia",1,0,"H",0,0,"D",2.13,3.49,3.61,"0-0","1-0",13,7,14,7,5,1,0,0,6,2,12,12,1,8,24,"6-2","N","N","N",6,0,"Villarreal-Valencia",54,1,5,60,500,60,480,300,8,5,40,432,480
"2","SP1",2024-03-30,"Valencia","Mallorca",0,0,"D",0,0,"D",2.09,2.99,4.52,"0-0","0-0",14,5,11,3,0,2,0,0,3,3,8,11,0,6,19,"3-3","N","N","N",2,0,"Valencia-Mallorca",0,0,0,20,0,0,120,0,0,0,0,0,0
"3","SP1",2024-04-04,"Granada","Valencia",0,1,"A",0,0,"D",3.37,3.23,2.34,"0-0","0-1",13,3,6,2,3,1,0,0,5,4,20,15,1,9,35,"5-4","N","N","N",4,0,"Granada-Valencia",77,1,10,40,300,40,360,400,9,10,90,693,360
"4","SP1",2024-04-15,"Osasuna","Valencia",0,1,"A",0,1,"A",2.2,3.14,3.68,"0-1","0-1",13,2,4,3,0,2,0,0,4,1,10,10,1,5,20,"4-1","N","N","N",2,0,"Osasuna-Valencia",18,1,10,20,0,20,100,200,5,10,50,90,100
"5","SP1",2024-04-20,"Valencia","Betis",1,2,"A",0,1,"A",2.25,3.28,3.52,"0-1","1-2",8,5,12,6,2,3,0,0,7,6,18,10,3,13,28,"7-6","Y","Y","N",5,0,"Valencia-Betis",162,3,38,50,600,150,650,1900,39,114,494,2106,1950
"6","SP1",2024-04-29,"Barcelona","Valencia",4,2,"H",1,2,"A",1.36,5.49,8.18,"1-2","4-2",27,13,5,3,1,0,0,1,15,1,12,5,6,16,17,"15-1","Y","Y","Y",1,1,"Barcelona-Valencia",308,6,70,35,250,210,560,2450,96,420,1120,4928,3360
"7","SP1",2024-03-10,"Alaves","Vallecano",1,0,"H",1,0,"H",2.2,3.1,3.89,"1-0","1-0",12,4,9,3,2,2,0,0,7,5,13,10,1,12,23,"7-5","N","N","N",4,0,"Alaves-Vallecano",44,1,2,40,400,40,480,80,12,2,24,528,480
"8","SP1",2024-03-16,"Ath Bilbao","Alaves",2,0,"H",2,0,"H",1.55,4.08,6.75,"2-0","2-0",16,4,7,3,1,3,0,0,5,4,7,13,2,9,20,"5-4","Y","N","N",4,0,"Ath Bilbao-Alaves",69,2,24,40,300,80,360,960,18,48,216,621,720
"9","SP1",2024-03-31,"Alaves","Sociedad",0,1,"A",0,0,"D",3.48,2.98,2.44,"0-0","0-1",3,0,12,3,2,2,0,0,3,8,10,15,1,11,25,"3-8","N","N","N",4,0,"Alaves-Sociedad",59,1,20,40,400,40,440,800,11,20,220,649,440
"10","SP1",2024-04-14,"Granada","Alaves",2,0,"H",2,0,"H",3.12,3.14,2.54,"2-0","2-0",9,3,8,3,3,2,0,0,1,5,16,11,2,6,27,"1-5","Y","N","N",5,0,"Granada-Alaves",47,2,18,50,600,100,300,900,12,36,108,282,600
"11","SP1",2024-04-21,"Alaves","Ath Madrid",2,0,"H",1,0,"H",4.21,3.4,1.99,"1-0","2-0",8,3,15,4,5,3,0,0,1,11,20,12,2,12,32,"1-11","Y","N","N",8,0,"Alaves-Ath Madrid",105,2,34,80,1500,160,960,2720,24,68,408,1260,1920
"12","SP1",2024-04-27,"Alaves","Celta",3,0,"H",0,0,"D",2.7,3.09,2.95,"0-0","3-0",16,8,4,0,3,3,0,0,8,3,10,9,3,11,19,"8-3","Y","Y","N",6,0,"Alaves-Celta",188,3,61,60,900,180,660,3660,33,183,671,2068,1980
"13","SP1",2024-04-27,"Alaves","Celta",3,0,"H",0,0,"D",2.7,3.09,2.95,"0-0","3-0",16,8,4,0,3,3,0,0,8,3,10,9,3,11,19,"8-3","Y","Y","N",6,0,"Alaves-Celta",94.25,1.91666666666667,24.3333333333333,44.5833333333333,479.166666666667,90,455.833333333333,1197.5,22.25,76.3333333333333,286.75,1138.08333333333,1032.5
