"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2024-03-16,"Ath Bilbao","Alaves",2,0,"H",2,0,"H",1.55,4.08,6.75,"2-0","2-0",16,4,7,3,1,3,0,0,5,4,7,13,2,9,20,"5-4","Y","N","N",4,0,"Ath Bilbao-Alaves",69,2,24,40,300,80,360,960,18,48,216,621,720
"2","SP1",2024-03-31,"Real Madrid","Ath Bilbao",2,0,"H",1,0,"H",1.57,4.36,5.87,"1-0","2-0",9,4,7,3,2,1,0,0,4,7,9,13,2,11,22,"4-7","Y","N","N",3,0,"Real Madrid-Ath Bilbao",81,2,22,30,200,60,330,660,22,44,242,891,660
"3","SP1",2024-04-14,"Ath Bilbao","Villarreal",1,1,"D",0,0,"D",1.78,4.02,4.47,"0-0","1-1",13,6,10,2,3,3,0,1,3,1,13,12,2,4,25,"3-1","Y","N","N",6,1,"Ath Bilbao-Villarreal",156,2,18,85,1650,170,340,1530,8,36,72,624,680
"4","SP1",2024-04-19,"Ath Bilbao","Granada",1,1,"D",1,1,"D",1.28,6.09,12.01,"1-1","1-1",17,6,5,0,4,2,0,0,11,4,11,15,2,15,26,"11-4","Y","N","N",6,0,"Ath Bilbao-Granada",30,2,21,60,800,120,900,1260,30,42,315,450,1800
"5","SP1",2024-04-27,"Ath Madrid","Ath Bilbao",3,1,"H",1,1,"D",1.97,3.57,4.05,"1-1","3-1",8,3,7,1,3,2,0,0,3,5,16,15,4,8,31,"3-5","Y","Y","Y",5,0,"Ath Madrid-Ath Bilbao",192,4,27,50,600,200,400,1350,32,108,216,1536,1600
"6","SP1",2024-05-03,"Getafe","Ath Bilbao",0,2,"A",0,1,"A",4.08,3.3,2.08,"0-1","0-2",34,9,7,2,0,2,0,2,10,6,6,9,2,16,15,"10-6","Y","N","N",2,2,"Getafe-Ath Bilbao",78,2,18,70,0,140,1120,1260,32,36,288,1248,2240
"7","SP1",2024-03-16,"Osasuna","Real Madrid",2,4,"A",1,2,"A",6.12,4.36,1.55,"1-2","2-4",9,4,17,9,3,2,0,0,5,7,18,9,6,12,27,"5-7","Y","Y","Y",5,0,"Osasuna-Real Madrid",244,6,88,50,600,300,600,4400,72,528,1056,2928,3600
"8","SP1",2024-03-30,"Almeria","Osasuna",0,3,"A",0,2,"A",2.63,3.25,2.89,"0-2","0-3",12,5,6,4,3,2,0,0,6,1,12,14,3,7,26,"6-1","Y","Y","N",5,0,"Almeria-Osasuna",72,3,71,50,600,150,350,3550,21,213,497,504,1050
"9","SP1",2024-04-15,"Osasuna","Valencia",0,1,"A",0,1,"A",2.2,3.14,3.68,"0-1","0-1",13,2,4,3,0,2,0,0,4,1,10,10,1,5,20,"4-1","N","N","N",2,0,"Osasuna-Valencia",18,1,10,20,0,20,100,200,5,10,50,90,100
"10","SP1",2024-04-20,"Vallecano","Osasuna",2,1,"H",0,1,"A",2.24,3.12,3.73,"0-1","2-1",17,6,6,2,4,1,0,0,5,1,9,15,3,6,24,"5-1","Y","Y","N",5,0,"Vallecano-Osasuna",193,3,26,50,400,150,300,1300,18,78,156,1158,900
"11","SP1",2024-04-28,"Granada","Osasuna",3,0,"H",1,0,"H",2.64,3.15,2.97,"1-0","3-0",12,4,11,2,4,0,0,0,0,6,17,5,3,6,22,"0-6","Y","Y","N",4,0,"Granada-Osasuna",167,3,37,40,0,120,240,1480,18,111,222,1002,720
"12","SP1",2024-05-05,"Osasuna","Betis",0,2,"A",0,2,"A",3.22,3.29,2.39,"0-2","0-2",12,2,10,4,2,2,1,0,8,5,13,13,2,13,26,"8-5","Y","N","N",4,1,"Osasuna-Betis",86,2,28,65,900,130,845,1820,26,56,364,1118,1690
"13","SP1",2024-05-05,"Osasuna","Betis",0,2,"A",0,2,"A",3.22,3.29,2.39,"0-2","0-2",12,2,10,4,2,2,1,0,8,5,13,13,2,13,26,"8-5","Y","N","N",4,1,"Osasuna-Betis",115.5,2.66666666666667,32.5,50.8333333333333,504.166666666667,136.666666666667,490.416666666667,1647.5,25.1666666666667,109.166666666667,307.833333333333,1014.16666666667,1313.33333333333
