"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2024-03-11,"Almeria","Sevilla",2,2,"D",1,0,"H",3.11,3.36,2.42,"1-0","2-2",14,4,19,6,2,2,0,0,1,8,6,11,4,9,17,"1-8","Y","Y","Y",4,0,"Almeria-Sevilla",295,4,55,40,400,160,360,2200,36,220,495,2655,1440
"2","SP1",2024-03-17,"Las Palmas","Almeria",0,1,"A",0,1,"A",1.92,3.65,4.18,"0-1","0-1",21,6,3,2,2,2,0,0,11,3,8,17,1,14,25,"11-3","N","N","N",4,0,"Las Palmas-Almeria",14,1,12,40,400,40,560,480,14,12,168,196,560
"3","SP1",2024-03-30,"Almeria","Osasuna",0,3,"A",0,2,"A",2.63,3.25,2.89,"0-2","0-3",12,5,6,4,3,2,0,0,6,1,12,14,3,7,26,"6-1","Y","Y","N",5,0,"Almeria-Osasuna",72,3,71,50,600,150,350,3550,21,213,497,504,1050
"4","SP1",2024-04-14,"Sociedad","Almeria",2,2,"D",1,1,"D",1.34,5.32,9.55,"1-1","2-2",17,4,7,3,2,2,1,0,5,1,16,8,4,6,24,"5-1","Y","Y","Y",4,1,"Sociedad-Almeria",209,4,41,65,900,260,390,2665,24,164,246,1254,1560
"5","SP1",2024-04-21,"Almeria","Villarreal",1,2,"A",1,1,"D",3.32,3.81,2.05,"1-1","1-2",24,5,11,3,3,4,1,0,5,2,10,16,3,7,26,"5-2","Y","Y","N",7,1,"Almeria-Villarreal",145,3,53,95,2200,285,665,5035,21,159,371,1015,1995
"6","SP1",2024-04-27,"Almeria","Getafe",1,3,"A",1,1,"D",2.69,3.3,2.67,"1-1","1-3",21,11,8,5,5,4,1,0,9,2,15,31,4,11,46,"9-2","Y","Y","Y",9,1,"Almeria-Getafe",177,4,46,115,3000,460,1265,5290,44,184,506,1947,5060
"7","SP1",2024-03-09,"Valencia","Getafe",1,0,"H",1,0,"H",2,3.15,4.62,"1-0","1-0",10,3,15,5,2,3,0,0,5,5,10,19,1,10,29,"5-5","N","N","N",5,0,"Valencia-Getafe",40,1,9,50,600,50,500,450,10,9,90,400,500
"8","SP1",2024-03-16,"Getafe","Girona",1,0,"H",1,0,"H",3.13,3.56,2.31,"1-0","1-0",11,3,13,3,4,4,0,0,2,5,16,13,1,7,29,"2-5","N","N","N",8,0,"Getafe-Girona",33,1,25,80,1600,80,560,2000,7,25,175,231,560
"9","SP1",2024-03-30,"Getafe","Sevilla",0,1,"A",0,1,"A",2.54,3.19,3.07,"0-1","0-1",18,5,10,3,4,5,0,0,7,3,11,15,1,10,26,"7-3","N","N","N",9,0,"Getafe-Sevilla",5,1,4,90,2000,90,900,360,10,4,40,50,900
"10","SP1",2024-04-13,"Vallecano","Getafe",0,0,"D",0,0,"D",2.26,3.07,3.77,"0-0","0-0",11,2,7,0,4,6,0,0,3,0,17,19,0,3,36,"3-0","N","N","N",10,0,"Vallecano-Getafe",0,0,0,100,2400,0,300,0,0,0,0,0,0
"11","SP1",2024-04-21,"Getafe","Sociedad",1,1,"D",1,1,"D",3.88,3.07,2.22,"1-1","1-1",6,4,7,3,0,2,0,0,0,4,12,18,2,4,30,"0-4","Y","N","N",2,0,"Getafe-Sociedad",42,2,16,20,0,40,80,320,8,32,64,168,160
"12","SP1",2024-04-27,"Almeria","Getafe",1,3,"A",1,1,"D",2.69,3.3,2.67,"1-1","1-3",21,11,8,5,5,4,1,0,9,2,15,31,4,11,46,"9-2","Y","Y","Y",9,1,"Almeria-Getafe",177,4,46,115,3000,460,1265,5290,44,184,506,1947,5060
"13","SP1",2024-04-27,"Almeria","Getafe",1,3,"A",1,1,"D",2.69,3.3,2.67,"1-1","1-3",21,11,8,5,5,4,1,0,9,2,15,31,4,11,46,"9-2","Y","Y","Y",9,1,"Almeria-Getafe",100.75,2.33333333333333,31.5,71.6666666666667,1425,172.916666666667,599.583333333333,2303.33333333333,19.9166666666667,100.5,263.166666666667,863.916666666667,1570.41666666667
