"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1009","SP1","5/2/2023","Sociedad","Real Madrid",2,0,"H",0,0,"D",2.57,3.4,2.95,"0-0","Feb-00",9,4,10,5,1,5,0,1,2,6,17,9,2,8,26,"6-Feb","Y","N","N",6,1,"Sociedad-Real Madrid",132,2,21,85,750,170,680,1785,16,42,168,1056,1360
"1018","SP1","5/13/2023","Sociedad","Girona",2,2,"D",2,2,"D",1.66,3.96,5.69,"2-Feb","2-Feb",18,6,13,6,5,3,0,1,7,4,22,13,4,11,35,"4-Jul","Y","Y","Y",8,1,"Sociedad-Girona",111,4,58,105,2750,420,1155,6090,44,232,638,1221,4620
"1032","SP1","5/20/2023","Barcelona","Sociedad",1,2,"A",0,1,"A",1.84,3.82,4.45,"0-1","2-Jan",13,4,13,6,4,4,0,0,8,2,8,16,3,10,24,"2-Aug","Y","Y","N",8,0,"Barcelona-Sociedad",167,3,36,80,1600,240,800,2880,30,108,360,1670,2400
"1038","SP1","5/23/2023","Sociedad","Almeria",1,0,"H",1,0,"H",1.38,5.05,9.06,"Jan-00","Jan-00",15,2,2,2,0,1,0,1,10,2,20,8,1,12,28,"2-Oct","N","N","N",1,1,"Sociedad-Almeria",45,1,14,35,0,35,420,490,12,14,168,540,420
"1050","SP1","5/28/2023","Ath Madrid","Sociedad",2,1,"H",1,0,"H",2.08,3.48,3.83,"Jan-00","1-Feb",11,5,10,5,2,2,0,0,6,4,8,10,3,10,18,"4-Jun","Y","Y","N",4,0,"Ath Madrid-Sociedad",198,3,43,40,400,120,400,1720,30,129,430,1980,1200
"1060","SP1","6/4/2023","Sociedad","Sevilla",2,1,"H",1,0,"H",1.72,4.17,4.65,"Jan-00","1-Feb",17,6,9,4,0,1,0,0,5,2,10,13,3,7,23,"2-May","Y","Y","N",1,0,"Sociedad-Sevilla",178,3,51,10,0,30,70,510,21,153,357,1246,210
"1012","SP1","5/3/2023","Getafe","Celta",1,0,"H",1,0,"H",2.59,3.03,3.21,"Jan-00","Jan-00",14,4,7,1,7,5,0,1,1,5,21,14,1,6,35,"5-Jan","N","N","N",12,1,"Getafe-Celta",3,1,10,145,5250,145,870,1450,6,10,60,18,870
"1022","SP1","5/14/2023","Celta","Valencia",1,2,"A",0,1,"A",2.32,3.22,3.5,"0-1","2-Jan",10,6,12,5,3,5,0,1,5,4,13,19,3,9,32,"4-May","Y","Y","N",8,1,"Celta-Valencia",156,3,77,105,2250,315,945,8085,27,231,693,1404,2835
"1029","SP1","5/20/2023","Ath Bilbao","Celta",2,1,"H",1,0,"H",1.66,3.99,5.65,"Jan-00","1-Feb",10,3,8,3,4,1,0,0,8,5,17,12,3,13,29,"5-Aug","Y","Y","N",5,0,"Ath Bilbao-Celta",109,3,34,50,400,150,650,1700,39,102,442,1417,1950
"1037","SP1","5/23/2023","Celta","Girona",1,1,"D",1,0,"H",2.05,3.54,3.87,"Jan-00","1-Jan",16,7,11,4,0,0,0,0,9,3,13,13,2,12,26,"3-Sep","Y","N","N",0,0,"Celta-Girona",101,2,14,0,0,0,0,0,24,28,168,1212,0
"1052","SP1","5/28/2023","Cadiz","Celta",1,0,"H",0,0,"D",2.72,3.23,2.86,"0-0","Jan-00",13,3,9,4,9,5,0,0,3,3,16,10,1,6,26,"3-Mar","N","N","N",14,0,"Cadiz-Celta",53,1,7,140,4500,140,840,980,6,7,42,318,840
"1063","SP1","6/4/2023","Celta","Barcelona",2,1,"H",1,0,"H",2.61,3.85,2.57,"Jan-00","1-Feb",12,9,9,2,2,2,0,0,2,4,13,9,3,6,22,"4-Feb","Y","Y","N",4,0,"Celta-Barcelona",186,3,58,40,400,120,240,2320,18,174,348,1116,720
"13","SP1","6/4/2023","Celta","Barcelona",2,1,"H",1,0,"H",2.61,3.85,2.57,"Jan-00","1-Feb",12,9,9,2,2,2,0,0,2,4,13,9,3,6,22,"4-Feb","Y","Y","N",4,0,"Celta-Barcelona",119.916666666667,2.41666666666667,35.25,69.5833333333333,1525,157.083333333333,589.166666666667,2334.16666666667,22.75,102.5,322.833333333333,1099.83333333333,1452.08333333333
