"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2024-08-19,"Villarreal","Ath Madrid",2,2,"D",2,2,"D",3.43,3.68,2.12,"2-2","2-2",8,3,10,5,1,3,0,0,2,3,6,10,4,5,16,"2-3","Y","Y","Y",4,0,"Villarreal-Ath Madrid",120,4,38,40,300,160,200,1520,20,152,190,600,800
"2","SP1",2024-08-25,"Ath Madrid","Girona",3,0,"H",1,0,"H",1.6,4.35,5.47,"1-0","3-0",11,6,13,5,1,3,0,0,1,9,11,10,3,10,21,"1-9","Y","Y","N",4,0,"Ath Madrid-Girona",177,3,27,40,300,120,400,1080,30,81,270,1770,1200
"3","SP1",2024-08-28,"Ath Madrid","Espanol",0,0,"D",0,0,"D",1.29,5.48,12.02,"0-0","0-0",24,7,8,1,0,2,0,0,9,3,6,9,0,12,15,"9-3","N","N","N",2,0,"Ath Madrid-Espanol",0,0,0,20,0,0,240,0,0,0,0,0,0
"4","SP1",2024-08-31,"Ath Bilbao","Ath Madrid",0,1,"A",0,0,"D",3.05,3.35,2.46,"0-0","0-1",8,1,9,2,3,1,0,0,2,2,13,9,1,4,22,"2-2","N","N","N",4,0,"Ath Bilbao-Ath Madrid",90,1,10,40,300,40,160,400,4,10,40,360,160
"5","SP1",2024-09-15,"Ath Madrid","Valencia",3,0,"H",1,0,"H",1.34,5.1,9.9,"1-0","3-0",14,5,5,1,1,2,0,0,7,3,10,8,3,10,18,"7-3","Y","Y","N",3,0,"Ath Madrid-Valencia",183,3,30,30,200,90,300,900,30,90,300,1830,900
"6","SP1",2024-09-22,"Vallecano","Ath Madrid",1,1,"D",1,0,"H",4.96,3.53,1.81,"1-0","1-1",15,3,10,5,0,0,0,0,3,4,9,12,2,7,21,"3-4","Y","N","N",0,0,"Vallecano-Ath Madrid",84,2,11,0,0,0,0,0,14,22,77,588,0
"7","SP1",2024-08-18,"Mallorca","Real Madrid",1,1,"D",0,1,"A",7.77,4.43,1.46,"0-1","1-1",12,5,13,4,1,0,0,1,8,7,11,6,2,15,17,"8-7","Y","N","N",1,1,"Mallorca-Real Madrid",66,2,18,35,250,70,525,630,30,36,270,990,1050
"8","SP1",2024-08-25,"Real Madrid","Valladolid",3,0,"H",0,0,"D",1.17,8.51,16.25,"0-0","3-0",17,9,8,2,1,1,0,0,5,5,10,15,3,10,25,"5-5","Y","Y","N",2,0,"Real Madrid-Valladolid",228,3,45,20,100,60,200,900,30,135,450,2280,600
"9","SP1",2024-08-29,"Las Palmas","Real Madrid",1,1,"D",1,0,"H",8.1,5.27,1.38,"1-0","1-1",7,3,25,8,0,2,0,0,2,6,16,13,2,8,29,"2-6","Y","N","N",2,0,"Las Palmas-Real Madrid",74,2,17,20,0,40,160,340,16,34,136,592,320
"10","SP1",2024-09-01,"Real Madrid","Betis",2,0,"H",0,0,"D",1.29,5.97,9.9,"0-0","2-0",20,8,12,2,2,0,0,0,7,3,8,16,2,10,24,"7-3","Y","N","N",2,0,"Real Madrid-Betis",142,2,18,20,0,40,200,360,20,36,180,1420,400
"11","SP1",2024-09-14,"Sociedad","Real Madrid",0,2,"A",0,0,"D",5.32,3.82,1.69,"0-0","0-2",11,2,16,7,4,1,0,0,6,6,12,9,2,12,21,"6-6","Y","N","N",5,0,"Sociedad-Real Madrid",133,2,16,50,400,100,600,800,24,32,192,1596,1200
"12","SP1",2024-09-21,"Real Madrid","Espanol",4,1,"H",0,0,"D",1.17,8.33,15.46,"0-0","4-1",31,14,10,2,4,3,0,0,9,4,7,5,5,13,12,"9-4","Y","Y","Y",7,0,"Real Madrid-Espanol",355,5,30,70,1200,350,910,2100,65,150,390,4615,4550
"13","SP1",2024-09-21,"Real Madrid","Espanol",4,1,"H",0,0,"D",1.17,8.33,15.46,"0-0","4-1",31,14,10,2,4,3,0,0,9,4,7,5,5,13,12,"9-4","Y","Y","Y",7,0,"Real Madrid-Espanol",137.666666666667,2.41666666666667,21.6666666666667,32.0833333333333,254.166666666667,89.1666666666667,324.583333333333,752.5,23.5833333333333,64.8333333333333,207.916666666667,1386.75,931.666666666667
