"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2024-03-16,"Ath Bilbao","Alaves",2,0,"H",2,0,"H",1.55,4.08,6.75,"2-0","2-0",16,4,7,3,1,3,0,0,5,4,7,13,2,9,20,"5-4","Y","N","N",4,0,"Ath Bilbao-Alaves",69,2,24,40,300,80,360,960,18,48,216,621,720
"2","SP1",2024-03-31,"Alaves","Sociedad",0,1,"A",0,0,"D",3.48,2.98,2.44,"0-0","0-1",3,0,12,3,2,2,0,0,3,8,10,15,1,11,25,"3-8","N","N","N",4,0,"Alaves-Sociedad",59,1,20,40,400,40,440,800,11,20,220,649,440
"3","SP1",2024-04-14,"Granada","Alaves",2,0,"H",2,0,"H",3.12,3.14,2.54,"2-0","2-0",9,3,8,3,3,2,0,0,1,5,16,11,2,6,27,"1-5","Y","N","N",5,0,"Granada-Alaves",47,2,18,50,600,100,300,900,12,36,108,282,600
"4","SP1",2024-04-21,"Alaves","Ath Madrid",2,0,"H",1,0,"H",4.21,3.4,1.99,"1-0","2-0",8,3,15,4,5,3,0,0,1,11,20,12,2,12,32,"1-11","Y","N","N",8,0,"Alaves-Ath Madrid",105,2,34,80,1500,160,960,2720,24,68,408,1260,1920
"5","SP1",2024-04-27,"Alaves","Celta",3,0,"H",0,0,"D",2.7,3.09,2.95,"0-0","3-0",16,8,4,0,3,3,0,0,8,3,10,9,3,11,19,"8-3","Y","Y","N",6,0,"Alaves-Celta",188,3,61,60,900,180,660,3660,33,183,671,2068,1980
"6","SP1",2024-05-05,"Valencia","Alaves",0,1,"A",0,0,"D",2.15,2.93,4.37,"0-0","0-1",13,1,14,4,1,3,0,0,5,7,9,17,1,12,26,"5-7","N","N","N",4,0,"Valencia-Alaves",68,1,27,40,300,40,480,1080,12,27,324,816,480
"7","SP1",2024-03-16,"Getafe","Girona",1,0,"H",1,0,"H",3.13,3.56,2.31,"1-0","1-0",11,3,13,3,4,4,0,0,2,5,16,13,1,7,29,"2-5","N","N","N",8,0,"Getafe-Girona",33,1,25,80,1600,80,560,2000,7,25,175,231,560
"8","SP1",2024-03-31,"Girona","Betis",3,2,"H",1,1,"D",1.79,3.98,4.4,"1-1","3-2",9,5,7,4,3,4,0,0,5,4,13,14,5,9,27,"5-4","Y","Y","Y",7,0,"Girona-Betis",312,5,49,70,1200,350,630,3430,45,245,441,2808,3150
"9","SP1",2024-04-13,"Ath Madrid","Girona",3,1,"H",2,1,"H",1.97,3.88,3.71,"2-1","3-1",17,4,12,5,3,2,0,0,2,0,18,12,4,2,30,"2-0","Y","Y","Y",5,0,"Ath Madrid-Girona",133,4,33,50,600,200,100,1650,8,132,66,266,400
"10","SP1",2024-04-20,"Girona","Cadiz",4,1,"H",2,0,"H",1.43,4.89,7.51,"2-0","4-1",10,5,12,5,1,2,0,0,2,4,11,14,5,6,25,"2-4","Y","Y","Y",3,0,"Girona-Cadiz",265,5,98,30,200,150,180,2940,30,490,588,1590,900
"11","SP1",2024-04-27,"Las Palmas","Girona",0,2,"A",0,1,"A",4.49,4.04,1.77,"0-1","0-2",10,5,6,3,1,3,0,0,4,2,12,10,2,6,22,"4-2","Y","N","N",4,0,"Las Palmas-Girona",83,2,14,40,300,80,240,560,12,28,84,498,480
"12","SP1",2024-05-04,"Girona","Barcelona",4,2,"H",1,2,"A",2.75,3.87,2.43,"1-2","4-2",9,7,16,7,0,3,0,0,5,4,11,8,6,9,19,"5-4","Y","Y","Y",3,0,"Girona-Barcelona",258,6,60,30,0,180,270,1800,54,360,540,2322,1620
"13","SP1",2024-05-04,"Girona","Barcelona",4,2,"H",1,2,"A",2.75,3.87,2.43,"1-2","4-2",9,7,16,7,0,3,0,0,5,4,11,8,6,9,19,"5-4","Y","Y","Y",3,0,"Girona-Barcelona",135,2.83333333333333,38.5833333333333,50.8333333333333,658.333333333333,136.666666666667,431.666666666667,1875,22.1666666666667,138.5,320.083333333333,1117.58333333333,1104.16666666667
