,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF,TG,TC,TF,COSC,OV15,OV25,OV35,TY,TR,matchid,goalmins,n,shirts,Bookings,Crossbookings,GoalsXbookings,CornersXbookings,ShirtsXbookings,GoalsXcorners,GoalsXshirts,ShirtsXcorners,TGMXcorners,GoalsXcornerXbookings
1,SP1,2/26/2024,Girona,Vallecano,3,0,H,0,0,D,1.68,4.15,5.01,0-0,Mar-00,14,8,7,1,3,5,0,1,2,2,13,16,3,4,29,2-Feb,Y,Y,N,8,1,Girona-Vallecano,232,3,40,105,2250,315,420,4200,12,120,160,928,1260
2,SP1,3/3/2024,Mallorca,Girona,1,0,H,1,0,H,3.27,3.3,2.35,Jan-00,Jan-00,16,2,15,4,5,0,0,0,8,5,19,9,1,13,28,5-Aug,N,N,N,5,0,Mallorca-Girona,33,1,6,50,0,50,650,300,13,6,78,429,650
3,SP1,3/9/2024,Girona,Osasuna,2,0,H,1,0,H,1.62,4.2,5.54,Jan-00,Feb-00,11,6,7,1,3,3,0,0,5,7,10,16,2,12,26,7-May,Y,N,N,6,0,Girona-Osasuna,99,2,40,60,900,120,720,2400,24,80,480,1188,1440
4,SP1,3/16/2024,Getafe,Girona,1,0,H,1,0,H,3.13,3.56,2.31,Jan-00,Jan-00,11,3,13,3,4,4,0,0,2,5,16,13,1,7,29,5-Feb,N,N,N,8,0,Getafe-Girona,33,1,25,80,1600,80,560,2000,7,25,175,231,560
5,SP1,3/31/2024,Girona,Betis,3,2,H,1,1,D,1.79,3.98,4.4,1-Jan,2-Mar,9,5,7,4,3,4,0,0,5,4,13,14,5,9,27,4-May,Y,Y,Y,7,0,Girona-Betis,312,5,49,70,1200,350,630,3430,45,245,441,2808,3150
6,SP1,4/13/2024,Ath Madrid,Girona,3,1,H,2,1,H,1.97,3.88,3.71,1-Feb,1-Mar,17,4,12,5,3,2,0,0,2,0,18,12,4,2,30,Feb-00,Y,Y,Y,5,0,Ath Madrid-Girona,133,4,33,50,600,200,100,1650,8,132,66,266,400
7,SP1,2/25/2024,Cadiz,Celta,2,2,D,0,1,A,3.15,3.04,2.58,0-1,2-Feb,19,6,7,3,2,3,0,0,9,1,13,20,4,10,33,1-Sep,Y,Y,Y,5,0,Cadiz-Celta,225,4,56,50,600,200,500,2800,40,224,560,2250,2000
8,SP1,3/2/2024,Vallecano,Cadiz,1,1,D,0,0,D,1.84,3.32,5.25,0-0,1-Jan,9,5,16,5,1,1,0,0,4,9,14,17,2,13,31,9-Apr,Y,N,N,2,0,Vallecano-Cadiz,179,2,39,20,100,40,260,780,26,78,507,2327,520
9,SP1,3/9/2024,Cadiz,Ath Madrid,2,0,H,1,0,H,4.96,3.76,1.76,Jan-00,Feb-00,7,3,8,4,4,5,0,0,3,1,20,15,2,4,35,1-Mar,Y,N,N,9,0,Cadiz-Ath Madrid,88,2,18,90,2000,180,360,1620,8,36,72,352,720
10,SP1,3/15/2024,Sociedad,Cadiz,2,0,H,1,0,H,1.48,4.15,8.55,Jan-00,Feb-00,14,6,13,2,3,1,0,0,8,2,15,6,2,10,21,2-Aug,Y,N,N,4,0,Sociedad-Cadiz,96,2,20,40,300,80,400,800,20,40,200,960,800
11,SP1,3/29/2024,Cadiz,Granada,1,0,H,0,0,D,2.02,3.37,4.23,0-0,Jan-00,13,5,10,2,2,4,0,0,5,2,17,14,1,7,31,2-May,N,N,N,6,0,Cadiz-Granada,51,1,27,60,800,60,420,1620,7,27,189,357,420
12,SP1,4/13/2024,Cadiz,Barcelona,0,1,A,0,1,A,4.43,3.5,1.91,0-1,0-1,14,3,12,2,3,3,0,0,8,4,17,15,1,12,32,4-Aug,N,N,N,6,0,Cadiz-Barcelona,37,1,14,60,900,60,720,840,12,14,168,444,720
13,SP1,4/13/2024,Cadiz,Barcelona,0,1,A,0,1,A,4.43,3.5,1.91,0-1,0-1,14,3,12,2,3,3,0,0,8,4,17,15,1,12,32,4-Aug,N,N,N,6,0,Cadiz-Barcelona,126.5,2.333333333,30.58333333,61.25,937.5,144.5833333,478.3333333,1870,18.5,85.58333333,258,1045,1053.333333
