"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","laliga_goalmins","n","laliga_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"217","SP1","2023-02-19","Vallecano","Sevilla",1,1,"D",0,1,"A",2.55,3.22,3.14,"0-1","1-1",18,5,7,2,4,1,0,0,7,3,15,6,2,10,21,"7-3","Y","N","N",5,0,"Vallecano-Sevilla",94,2,26,50,400,100,500,1300,20,52,260,940,1000
"229","SP1","2023-02-26","Sevilla","Osasuna",2,3,"A",0,1,"A",1.88,3.53,4.74,"0-1","2-3",22,8,11,4,4,2,1,0,10,2,10,15,5,12,25,"10-2","Y","Y","Y",6,1,"Sevilla-Osasuna",311,5,0,85,1300,425,1020,0,60,0,0,3732,5100
"235","SP1","2023-03-04","Ath Madrid","Sevilla",6,1,"H",2,1,"H",1.7,3.75,5.71,"2-1","6-1",18,8,8,1,1,4,0,1,7,3,12,11,7,10,23,"7-3","Y","Y","Y",5,1,"Ath Madrid-Sevilla",376,7,100,75,650,525,750,7500,70,700,1000,3760,5250
"247","SP1","2023-03-12","Sevilla","Almeria",2,1,"H",1,1,"D",1.77,3.73,5.09,"1-1","2-1",27,5,13,5,4,4,0,0,6,4,8,11,3,10,19,"6-4","Y","Y","N",8,0,"Sevilla-Almeria",120,3,37,80,1600,240,800,2960,30,111,370,1200,2400
"259","SP1","2023-03-19","Getafe","Sevilla",2,0,"H",0,0,"D",3.04,3.07,2.69,"0-0","2-0",15,4,11,4,4,2,0,0,4,1,22,10,2,5,32,"4-1","Y","N","N",6,0,"Getafe-Sevilla",140,2,27,60,800,120,300,1620,10,54,135,700,600
"264","SP1","2023-04-01","Cadiz","Sevilla",0,2,"A",0,0,"D",3.4,3.14,2.41,"0-0","0-2",14,3,11,5,3,4,0,0,8,4,9,14,2,12,23,"8-4","Y","N","N",7,0,"Cadiz-Sevilla",125,2,20,70,1200,140,840,1400,24,40,240,1500,1680
"212","SP1","2023-02-18","Sociedad","Celta",1,1,"D",1,0,"H",1.81,3.5,5.39,"1-0","1-1",9,3,18,4,3,5,0,1,3,7,14,12,2,10,26,"3-7","Y","N","N",8,1,"Sociedad-Celta",95,2,0,105,2250,210,1050,0,20,0,0,950,2100
"227","SP1","2023-02-26","Celta","Valladolid",3,0,"H",2,0,"H",1.69,3.83,5.85,"2-0","3-0",18,4,6,3,1,3,0,1,5,4,6,5,3,9,11,"5-4","Y","Y","N",4,1,"Celta-Valladolid",0,0,0,65,550,195,585,0,27,0,0,0,1755
"240","SP1","2023-03-06","Osasuna","Celta",0,0,"D",0,0,"D",2.85,3.07,2.86,"0-0","0-0",10,5,6,0,0,2,0,0,6,4,12,12,0,10,24,"6-4","N","N","N",2,0,"Osasuna-Celta",0,0,0,20,0,0,200,0,0,0,0,0,0
"244","SP1","2023-03-11","Celta","Vallecano",3,0,"H",0,0,"D",2.13,3.2,4.05,"0-0","3-0",15,6,12,3,2,3,0,0,3,7,13,12,3,10,25,"3-7","Y","Y","N",5,0,"Celta-Vallecano",188,3,0,50,600,150,500,0,30,0,0,1880,1500
"254","SP1","2023-03-18","Espanol","Celta",1,3,"A",0,2,"A",2.94,3.24,2.64,"0-2","1-3",11,3,8,4,2,2,0,0,4,1,11,12,4,5,23,"4-1","Y","Y","Y",4,0,"Espanol-Celta",239,4,0,40,400,160,200,0,20,0,0,1195,800
"266","SP1","2023-04-02","Celta","Almeria",2,2,"D",2,2,"D",1.58,4.22,6.21,"2-2","2-2",21,5,8,3,3,5,0,0,4,1,13,12,4,5,25,"4-1","Y","Y","Y",8,0,"Celta-Almeria",91,4,0,80,1500,320,400,0,20,0,0,455,1600
"13","SP1","2023-04-02","Celta","Almeria",2,2,"D",2,2,"D",1.58,4.22,6.21,"2-2","2-2",21,5,8,3,3,5,0,0,4,1,13,12,4,5,25,"4-1","Y","Y","Y",8,0,"Celta-Almeria",148.25,2.83333333333333,17.5,65,937.5,215.416666666667,595.416666666667,1231.66666666667,27.5833333333333,79.75,167.083333333333,1359.33333333333,1982.08333333333
