"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","SP1",2024-01-28,"Celta","Girona",0,1,"A",0,1,"A",2.8,3.52,2.55,"0-1","0-1",10,5,15,6,1,1,0,0,5,7,13,11,1,12,24,"5-7","N","N","N",2,0,"Celta-Girona",20,1,24,20,100,20,240,480,12,24,288,240,240
"2","SP1",2024-02-03,"Girona","Sociedad",0,0,"D",0,0,"D",2.19,3.42,3.52,"0-0","0-0",11,3,11,2,2,3,0,0,3,4,8,19,0,7,27,"3-4","N","N","N",5,0,"Girona-Sociedad",0,0,0,50,600,0,350,0,0,0,0,0,0
"3","SP1",2024-02-10,"Real Madrid","Girona",4,0,"H",2,0,"H",1.45,5.12,6.54,"2-0","4-0",16,6,5,0,1,2,0,0,0,2,9,12,4,2,21,"0-2","Y","Y","Y",3,0,"Real Madrid-Girona",156,4,28,30,200,120,60,840,8,112,56,312,240
"4","SP1",2024-02-19,"Ath Bilbao","Girona",3,2,"H",1,0,"H",1.94,3.79,3.88,"1-0","3-2",14,7,12,6,1,2,0,0,3,4,16,13,5,7,29,"3-4","Y","Y","Y",3,0,"Ath Bilbao-Girona",242,5,56,30,200,150,210,1680,35,280,392,1694,1050
"5","SP1",2024-02-26,"Girona","Vallecano",3,0,"H",0,0,"D",1.68,4.15,5.01,"0-0","3-0",14,8,7,1,3,5,0,1,2,2,13,16,3,4,29,"2-2","Y","Y","N",8,1,"Girona-Vallecano",232,3,40,105,2250,315,420,4200,12,120,160,928,1260
"6","SP1",2024-03-03,"Mallorca","Girona",1,0,"H",1,0,"H",3.27,3.3,2.35,"1-0","1-0",16,2,15,4,5,0,0,0,8,5,19,9,1,13,28,"8-5","N","N","N",5,0,"Mallorca-Girona",33,1,6,50,0,50,650,300,13,6,78,429,650
"7","SP1",2024-01-31,"Barcelona","Osasuna",1,0,"H",0,0,"D",1.32,5.82,9.33,"0-0","1-0",16,4,9,1,1,2,0,1,6,6,9,12,1,12,21,"6-6","N","N","N",3,1,"Barcelona-Osasuna",63,1,19,55,450,55,660,1045,12,19,228,756,660
"8","SP1",2024-02-04,"Osasuna","Celta",0,3,"A",0,2,"A",2.38,3.16,3.36,"0-2","0-3",18,1,6,5,2,0,0,0,9,1,10,10,3,10,20,"9-1","Y","Y","N",2,0,"Osasuna-Celta",139,3,44,20,0,60,200,880,30,132,440,1390,600
"9","SP1",2024-02-10,"Sociedad","Osasuna",0,1,"A",0,0,"D",1.89,3.21,5.12,"0-0","0-1",21,3,9,2,0,0,0,0,7,4,11,11,1,11,22,"7-4","N","N","N",0,0,"Sociedad-Osasuna",49,1,17,0,0,0,0,0,11,17,187,539,0
"10","SP1",2024-02-17,"Osasuna","Cadiz",2,0,"H",0,0,"D",1.8,3.41,5.36,"0-0","2-0",11,4,5,1,4,2,0,0,5,4,20,12,2,9,32,"5-4","Y","N","N",6,0,"Osasuna-Cadiz",153,2,34,60,800,120,540,2040,18,68,306,1377,1080
"11","SP1",2024-02-25,"Las Palmas","Osasuna",1,1,"D",0,0,"D",2.44,3.03,3.42,"0-0","1-1",9,3,6,2,2,1,0,0,6,7,6,15,2,13,21,"6-7","Y","N","N",3,0,"Las Palmas-Osasuna",101,2,24,30,200,60,390,720,26,48,312,1313,780
"12","SP1",2024-03-04,"Osasuna","Alaves",1,0,"H",0,0,"D",2.44,3.05,3.38,"0-0","1-0",15,4,10,4,2,1,0,0,5,5,15,11,1,10,26,"5-5","N","N","N",3,0,"Osasuna-Alaves",76,1,17,30,200,30,300,510,10,17,170,760,300
"13","SP1",2024-03-04,"Osasuna","Alaves",1,0,"H",0,0,"D",2.44,3.05,3.38,"0-0","1-0",15,4,10,4,2,1,0,0,5,5,15,11,1,10,26,"5-5","N","N","N",3,0,"Osasuna-Alaves",105.333333333333,2,25.75,40,416.666666666667,81.6666666666667,335,1057.91666666667,15.5833333333333,70.25,218.083333333333,811.5,571.666666666667
