"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"2975","D2",2023-02-04,"Greuther Furth","Nurnberg",1,0,"H",0,0,"D",2.15,3.48,3.64,"0-0","1-0",19,6,8,3,1,3,0,0,4,3,13,16,1,7,29,"4-3","N","N","N",4,0,1,40,300,40,280,7,280
"2980","D2",2023-02-10,"Karlsruhe","Greuther Furth",2,1,"H",1,1,"D",2.7,3.45,2.73,"1-1","2-1",19,7,12,4,3,2,1,0,4,5,11,18,3,9,29,"4-5","Y","Y","N",5,1,3,75,1100,225,675,27,2025
"2990","D2",2023-02-18,"Greuther Furth","Fortuna Dusseldorf",2,1,"H",1,0,"H",2.43,3.39,3.12,"1-0","2-1",14,4,15,3,1,5,0,1,5,4,12,11,3,9,23,"5-4","Y","Y","N",6,1,3,85,750,255,765,27,2295
"3000","D2",2023-02-25,"Kaiserslautern","Greuther Furth",3,1,"H",1,0,"H",2.55,3.42,2.92,"1-0","3-1",14,6,14,2,3,3,0,1,2,7,13,10,4,9,23,"2-7","Y","Y","Y",6,1,4,85,1650,340,765,36,3060
"3013","D2",2023-03-05,"Greuther Furth","Hannover",1,1,"D",0,0,"D",1.95,3.7,4.04,"0-0","1-1",15,2,15,4,4,2,0,0,4,5,14,19,2,9,33,"4-5","Y","N","N",6,0,2,60,800,120,540,18,1080
"3019","D2",2023-03-11,"St Pauli","Greuther Furth",2,1,"H",1,1,"D",2.06,3.5,3.89,"1-1","2-1",11,6,5,2,4,1,0,1,3,4,14,8,3,7,22,"3-4","Y","Y","N",5,1,3,75,1400,225,525,21,1575
"2977","D2",2023-02-05,"Magdeburg","Karlsruhe",1,1,"D",0,1,"A",2.77,3.55,2.6,"0-1","1-1",21,5,10,5,1,2,0,0,8,4,9,17,2,12,26,"8-4","Y","N","N",3,0,2,30,200,60,360,24,720
"2982","D2",2023-02-11,"Holstein Kiel","Magdeburg",2,3,"A",1,1,"D",1.85,3.94,4.24,"1-1","2-3",27,11,14,5,6,6,0,0,6,2,13,18,5,8,31,"6-2","Y","Y","Y",12,0,5,120,3600,600,960,40,4800
"2991","D2",2023-02-18,"Magdeburg","St Pauli",1,2,"A",1,0,"H",3.41,3.67,2.16,"1-0","1-2",12,4,19,3,2,1,0,0,3,9,9,10,3,12,19,"3-9","Y","Y","N",3,0,3,30,200,90,360,36,1080
"3004","D2",2023-02-26,"Hannover","Magdeburg",1,2,"A",0,0,"D",1.98,3.99,3.65,"0-0","1-2",18,6,17,6,5,3,1,0,8,6,18,8,3,14,26,"8-6","Y","Y","N",8,1,3,105,2250,315,1470,42,4410
"3006","D2",2023-03-03,"Magdeburg","Kaiserslautern",2,0,"H",1,0,"H",2.86,3.63,2.48,"1-0","2-0",21,10,12,5,4,4,0,0,4,2,14,16,2,6,30,"4-2","Y","N","N",8,0,2,80,1600,160,480,12,960
"3018","D2",2023-03-11,"Magdeburg","Paderborn",0,0,"D",0,0,"D",2.83,3.75,2.45,"0-0","0-0",13,5,16,5,3,1,0,0,7,4,9,20,0,11,29,"7-4","N","N","N",4,0,0,40,300,0,440,0,0
"13","D2",2023-03-11,"Magdeburg","Paderborn",0,0,"D",0,0,"D",2.83,3.75,2.45,"0-0","0-0",13,5,16,5,3,1,0,0,7,4,9,20,0,11,29,"7-4","N","N","N",4,0,2.58333333333333,68.75,1179.16666666667,202.5,635,24.1666666666667,1857.08333333333
