"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"3786","D2",2024-03-16,"Hansa Rostock","Greuther Furth",1,0,"H",1,0,"H",3.2,3.61,2.28,"1-0","1-0",13,4,16,4,1,1,0,0,3,8,19,11,1,11,30,"3-8","N","N","N",2,0,1,20,100,20,220,11,220
"3793","D2",2024-03-30,"Holstein Kiel","Hansa Rostock",2,0,"H",1,0,"H",1.57,4.43,5.74,"1-0","2-0",11,4,13,2,6,4,0,0,7,4,16,17,2,11,33,"7-4","Y","N","N",10,0,2,100,2400,200,1100,22,2200
"3801","D2",2024-04-05,"Hansa Rostock","Wehen",3,1,"H",0,0,"D",2.48,3.37,3,"0-0","3-1",16,4,10,6,1,2,0,1,5,5,12,15,4,10,27,"5-5","Y","Y","Y",3,1,4,55,450,220,550,40,2200
"3811","D2",2024-04-12,"Hertha","Hansa Rostock",4,0,"H",2,0,"H",1.75,4.14,4.45,"2-0","4-0",16,8,12,3,1,2,0,0,5,1,8,12,4,6,20,"5-1","Y","Y","Y",3,0,4,30,200,120,180,24,720
"3826","D2",2024-04-21,"Hansa Rostock","Magdeburg",0,2,"A",0,2,"A",2.87,3.51,2.5,"0-2","0-2",10,3,11,3,4,3,0,0,6,1,17,11,2,7,28,"6-1","Y","N","N",7,0,2,70,1200,140,490,14,980
"3829","D2",2024-04-26,"St Pauli","Hansa Rostock",1,0,"H",0,0,"D",1.35,5.41,8.72,"0-0","1-0",7,2,7,5,0,4,0,0,6,6,8,19,1,12,27,"6-6","N","N","N",4,0,1,40,0,40,480,12,480
"3791","D2",2024-03-17,"Karlsruhe","Magdeburg",7,0,"H",4,0,"H",1.98,3.95,3.69,"4-0","7-0",24,11,8,2,0,1,0,0,9,4,12,9,7,13,21,"9-4","Y","Y","Y",1,0,7,10,0,70,130,91,910
"3798","D2",2024-03-31,"Schalke 04","Karlsruhe",0,0,"D",0,0,"D",2.39,3.63,2.95,"0-0","0-0",14,5,11,5,2,1,0,0,6,9,2,11,0,15,13,"6-9","N","N","N",3,0,0,30,200,0,450,0,0
"3806","D2",2024-04-06,"Karlsruhe","St Pauli",2,1,"H",1,1,"D",3.09,3.57,2.32,"1-1","2-1",11,5,11,3,4,2,0,1,4,8,6,1,3,12,7,"4-8","Y","Y","N",6,1,3,85,1800,255,1020,36,3060
"3813","D2",2024-04-13,"Paderborn","Karlsruhe",1,1,"D",1,1,"D",2.38,3.75,2.89,"1-1","1-1",12,3,12,5,2,1,0,0,8,2,14,3,2,10,17,"8-2","Y","N","N",3,0,2,30,200,60,300,20,600
"3827","D2",2024-04-21,"Karlsruhe","Hertha",3,2,"H",2,1,"H",1.95,3.94,3.7,"2-1","3-2",9,5,18,7,3,0,0,0,3,7,14,12,5,10,26,"3-7","Y","Y","Y",3,0,5,30,0,150,300,50,1500
"3835","D2",2024-04-28,"Nurnberg","Karlsruhe",0,1,"A",0,1,"A",3.27,3.83,2.14,"0-1","0-1",8,3,20,4,2,0,0,0,3,8,10,11,1,11,21,"3-8","N","N","N",2,0,1,20,0,20,220,11,220
"13","D2",2024-04-28,"Nurnberg","Karlsruhe",0,1,"A",0,1,"A",3.27,3.83,2.14,"0-1","0-1",8,3,20,4,2,0,0,0,3,8,10,11,1,11,21,"3-8","N","N","N",2,0,2.66666666666667,43.3333333333333,545.833333333333,107.916666666667,453.333333333333,27.5833333333333,1090.83333333333
