"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"3847","D2",2024-03-30,"Holstein Kiel","Hansa Rostock",2,0,"H",1,0,"H",1.57,4.43,5.74,"1-0","2-0",11,4,13,2,6,4,0,0,7,4,16,17,2,11,33,"7-4","Y","N","N",10,0,2,100,2400,200,1100,22,2200
"3855","D2",2024-04-05,"Hansa Rostock","Wehen",3,1,"H",0,0,"D",2.48,3.37,3,"0-0","3-1",16,4,10,6,1,2,0,1,5,5,12,15,4,10,27,"5-5","Y","Y","Y",3,1,4,55,450,220,550,40,2200
"3865","D2",2024-04-12,"Hertha","Hansa Rostock",4,0,"H",2,0,"H",1.75,4.14,4.45,"2-0","4-0",16,8,12,3,1,2,0,0,5,1,8,12,4,6,20,"5-1","Y","Y","Y",3,0,4,30,200,120,180,24,720
"3880","D2",2024-04-21,"Hansa Rostock","Magdeburg",0,2,"A",0,2,"A",2.87,3.51,2.5,"0-2","0-2",10,3,11,3,4,3,0,0,6,1,17,11,2,7,28,"6-1","Y","N","N",7,0,2,70,1200,140,490,14,980
"3883","D2",2024-04-26,"St Pauli","Hansa Rostock",1,0,"H",0,0,"D",1.35,5.41,8.72,"0-0","1-0",7,2,7,5,0,4,0,0,6,6,8,19,1,12,27,"6-6","N","N","N",4,0,1,40,0,40,480,12,480
"3894","D2",2024-05-04,"Hansa Rostock","Karlsruhe",1,2,"A",1,0,"H",2.85,3.99,2.32,"1-0","1-2",17,6,16,5,2,0,0,0,2,3,20,17,3,5,37,"2-3","Y","Y","N",2,0,3,20,0,60,100,15,300
"3853","D2",2024-03-31,"St Pauli","Paderborn",2,1,"H",1,0,"H",1.62,4.37,5.28,"1-0","2-1",12,6,10,5,2,2,0,1,1,3,5,15,3,4,20,"1-3","Y","Y","N",4,1,3,65,900,195,260,12,780
"3860","D2",2024-04-06,"Karlsruhe","St Pauli",2,1,"H",1,1,"D",3.09,3.57,2.32,"1-1","2-1",11,5,11,3,4,2,0,1,4,8,6,1,3,12,7,"4-8","Y","Y","N",6,1,3,85,1800,255,1020,36,3060
"3872","D2",2024-04-14,"St Pauli","Elversberg",3,4,"A",1,0,"H",1.47,4.8,6.68,"1-0","3-4",19,8,14,10,4,2,0,0,5,1,12,8,7,6,20,"5-1","Y","Y","Y",6,0,7,60,800,420,360,42,2520
"3879","D2",2024-04-21,"Hannover","St Pauli",1,2,"A",1,1,"D",3.11,3.42,2.38,"1-1","1-2",17,10,8,5,0,3,0,0,7,4,10,12,3,11,22,"7-4","Y","Y","N",3,0,3,30,0,90,330,33,990
"38831","D2",2024-04-26,"St Pauli","Hansa Rostock",1,0,"H",0,0,"D",1.35,5.41,8.72,"0-0","1-0",7,2,7,5,0,4,0,0,6,6,8,19,1,12,27,"6-6","N","N","N",4,0,1,40,0,40,480,12,480
"3892","D2",2024-05-03,"Hamburg","St Pauli",1,0,"H",0,0,"D",2.25,3.77,3.08,"0-0","1-0",15,6,14,4,2,3,0,1,5,1,15,11,1,6,26,"5-1","N","N","N",5,1,1,75,1100,75,450,6,450
"13","D2",2024-05-03,"Hamburg","St Pauli",1,0,"H",0,0,"D",2.25,3.77,3.08,"0-0","1-0",15,6,14,4,2,3,0,1,5,1,15,11,1,6,26,"5-1","N","N","N",5,1,2.83333333333333,55.8333333333333,737.5,154.583333333333,483.333333333333,22.3333333333333,1263.33333333333
