"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"3719","D2",2023-03-17,"Heidenheim","Karlsruhe",5,2,"H",2,2,"D",2.24,3.39,3.43,"2-2","5-2",14,8,13,5,2,1,0,0,4,2,9,8,7,6,17,"4-2","Y","Y","Y",3,0,7,30,200,210,180,42,1260
"3732","D2",2023-04-01,"Kaiserslautern","Heidenheim",2,2,"D",0,0,"D",2.65,3.31,2.88,"0-0","2-2",11,4,13,2,2,2,0,0,3,5,10,16,4,8,26,"3-5","Y","Y","Y",4,0,4,40,400,160,320,32,1280
"3739","D2",2023-04-08,"Heidenheim","St Pauli",0,1,"A",0,1,"A",2.46,3.31,3.14,"0-1","0-1",11,1,10,4,2,2,0,0,5,3,11,11,1,8,22,"5-3","N","N","N",4,0,1,40,400,40,320,8,320
"3746","D2",2023-04-14,"Hannover","Heidenheim",0,3,"A",0,3,"A",3.45,3.49,2.21,"0-3","0-3",14,6,12,4,3,1,0,0,6,8,11,13,3,14,24,"6-8","Y","Y","N",4,0,3,40,300,120,560,42,1680
"3760","D2",2023-04-23,"Heidenheim","Holstein Kiel",3,0,"H",1,0,"H",1.84,3.75,4.54,"1-0","3-0",19,6,6,2,2,2,0,0,12,1,11,11,3,13,22,"12-1","Y","Y","N",4,0,3,40,400,120,520,39,1560
"3763","D2",2023-04-28,"Greuther Furth","Heidenheim",0,2,"A",0,1,"A",3.16,3.37,2.41,"0-1","0-2",19,5,14,10,0,2,0,0,9,4,7,14,2,13,21,"9-4","Y","N","N",2,0,2,20,0,40,260,26,520
"3720","D2",2023-03-18,"Greuther Furth","Magdeburg",3,0,"H",0,0,"D",1.88,3.92,4.12,"0-0","3-0",12,6,8,3,2,2,0,0,2,2,13,14,3,4,27,"2-2","Y","Y","N",4,0,3,40,400,120,160,12,480
"3734","D2",2023-04-02,"Magdeburg","Hansa Rostock",3,0,"H",1,0,"H",2.27,3.64,3.16,"1-0","3-0",21,10,6,2,0,4,0,1,2,1,2,15,3,3,17,"2-1","Y","Y","N",4,1,3,65,0,195,195,9,585
"3743","D2",2023-04-09,"Regensburg","Magdeburg",2,2,"D",0,1,"A",2.45,3.66,2.89,"0-1","2-2",10,6,22,10,4,1,0,1,2,7,16,13,4,9,29,"2-7","Y","Y","Y",5,1,4,75,1400,300,675,36,2700
"3748","D2",2023-04-15,"Magdeburg","Sandhausen",1,2,"A",0,1,"A",1.72,4.11,4.89,"0-1","1-2",17,6,8,5,2,5,0,0,5,6,7,25,3,11,32,"5-6","Y","Y","N",7,0,3,70,1000,210,770,33,2310
"3759","D2",2023-04-22,"Braunschweig","Magdeburg",1,2,"A",0,1,"A",2.33,3.66,3.07,"0-1","1-2",17,7,10,3,4,3,0,0,4,1,18,14,3,5,32,"4-1","Y","Y","N",7,0,3,70,1200,210,350,15,1050
"3766","D2",2023-04-29,"Magdeburg","Hamburg",3,2,"H",1,1,"D",3.54,3.97,2.02,"1-1","3-2",11,4,13,7,2,3,0,0,2,12,11,17,5,14,28,"2-12","Y","Y","Y",5,0,5,50,600,250,700,70,3500
"13","D2",2023-04-29,"Magdeburg","Hamburg",3,2,"H",1,1,"D",3.54,3.97,2.02,"1-1","3-2",11,4,13,7,2,3,0,0,2,12,11,17,5,14,28,"2-12","Y","Y","Y",5,0,3.41666666666667,48.3333333333333,525,164.583333333333,417.5,30.3333333333333,1437.08333333333
