Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF
EC,06/02/2024,Wealdstone,Maidenhead,0,1,A,0,0,D,2.03,3.59,3.65,0-0,0-1,0,0,0,0,2,2,1,0,0,0,0,0
EC,06/02/2024,Woking,Oxford City,2,0,H,1,0,H,1.59,4.18,5.53,1-0,2-0,0,0,0,0,1,4,0,0,0,0,0,0
EC,10/02/2024,Altrincham,Rochdale,3,0,H,1,0,H,2.06,3.62,3.51,1-0,3-0,0,0,0,0,3,0,0,0,0,0,0,0
EC,10/02/2024,Boreham Wood,Maidenhead,1,0,H,1,0,H,2.08,3.57,3.51,1-0,1-0,0,0,0,0,3,1,0,0,0,0,0,0
EC,10/02/2024,Chesterfield,Ebbsfleet,2,2,D,2,1,H,1.21,7.45,10.8,2-1,2-2,0,0,0,0,2,1,0,0,0,0,0,0
EC,10/02/2024,Dag and Red,Oxford City,7,1,H,3,0,H,1.54,4.33,5.83,3-0,7-1,0,0,0,0,1,1,0,0,0,0,0,0
EC,10/02/2024,Dorking,Halifax,1,3,A,1,2,A,3.24,3.46,2.24,1-2,1-3,0,0,0,0,3,1,0,0,0,0,0,0
EC,10/02/2024,Eastleigh,Fylde,1,2,A,0,1,A,2.88,3.94,2.25,0-1,1-2,0,0,0,0,3,3,0,0,0,0,0,0
EC,10/02/2024,Southend,York,0,1,A,0,0,D,1.62,3.94,5.61,0-0,0-1,0,0,0,0,1,3,0,0,0,0,0,0
EC,10/02/2024,Woking,Hartlepool,1,1,D,0,1,A,2.29,3.59,3.03,0-1,1-1,0,0,0,0,0,1,0,0,0,0,0,0
EC,13/02/2024,Aldershot,Fylde,0,5,A,0,3,A,2.43,4.05,2.59,0-3,0-5,0,0,0,0,2,3,1,0,0,0,0,0
EC,13/02/2024,Halifax,Maidenhead,2,1,H,1,0,H,2.11,3.2,3.87,1-0,2-1,0,0,0,0,3,2,0,0,0,0,0,0
EC,13/02/2024,Oldham,Boreham Wood,2,1,H,0,1,A,1.85,3.7,4.25,0-1,2-1,0,0,0,0,3,3,0,0,0,0,0,0
EC,13/02/2024,York,Dorking,0,1,A,0,0,D,1.94,3.75,3.77,0-0,0-1,0,0,0,0,1,2,0,0,0,0,0,0
EC,17/02/2024,Bromley,Chesterfield,4,3,H,0,1,A,3.74,3.78,1.94,0-1,4-3,0,0,0,0,1,1,0,0,0,0,0,0
EC,17/02/2024,Ebbsfleet,Eastleigh,3,0,H,0,0,D,1.78,4.19,4.07,0-0,3-0,0,0,0,0,0,4,0,0,0,0,0,0
EC,17/02/2024,Fylde,Barnet,2,4,A,2,2,D,2.44,4.16,2.53,2-2,2-4,0,0,0,0,3,1,0,0,0,0,0,0
EC,17/02/2024,Halifax,Woking,2,1,H,2,0,H,2.3,3.16,3.41,2-0,2-1,0,0,0,0,2,2,0,0,0,0,0,0
EC,17/02/2024,Hartlepool,Boreham Wood,3,1,H,1,1,D,2.46,3.77,2.68,1-1,3-1,0,0,0,0,4,1,0,0,0,0,0,0
EC,17/02/2024,Kidderminster,Dorking,0,0,D,0,0,D,1.71,3.9,4.79,0-0,0-0,0,0,0,0,1,3,0,0,0,0,0,0
EC,17/02/2024,Maidenhead,Oldham,1,3,A,0,1,A,2.86,3.29,2.56,0-1,1-3,0,0,0,0,2,1,0,0,0,0,0,0
EC,17/02/2024,Oxford City,Southend,0,0,D,0,0,D,6.01,4.56,1.51,0-0,0-0,0,0,0,0,2,1,0,1,0,0,0,0
EC,17/02/2024,Rochdale,Solihull,1,2,A,1,1,D,2.54,3.55,2.71,1-1,1-2,0,0,0,0,2,1,0,0,0,0,0,0
EC,17/02/2024,Wealdstone,Gateshead,2,4,A,1,3,A,2.19,4.01,2.95,1-3,2-4,0,0,0,0,1,1,0,0,0,0,0,0
EC,17/02/2024,York,Dag and Red,1,1,D,1,1,D,2.56,3.43,2.76,1-1,1-1,0,0,0,0,4,1,0,0,0,0,0,0
EC,17/02/2024,Aldershot,Altrincham,2,0,H,2,0,H,2.67,3.97,2.39,2-0,2-0,0,0,0,0,2,1,0,0,0,0,0,0
EC,20/02/2024,Aldershot,Barnet,1,0,H,0,0,D,3.1,4.08,2.09,0-0,1-0,0,0,0,0,4,3,0,0,0,0,0,0
EC,20/02/2024,Bromley,Dag and Red,2,2,D,2,0,H,2.05,3.75,3.44,2-0,2-2,0,0,0,0,3,1,0,0,0,0,0,0
EC,20/02/2024,Ebbsfleet,Woking,1,0,H,1,0,H,2.36,3.48,3,1-0,1-0,0,0,0,0,4,2,0,0,0,0,0,0
EC,20/02/2024,Fylde,Solihull,2,2,D,2,1,H,2.02,3.87,3.44,2-1,2-2,0,0,0,0,1,3,0,0,0,0,0,0
EC,20/02/2024,Hartlepool,Altrincham,3,2,H,0,1,A,2.37,3.61,2.89,0-1,3-2,0,0,0,0,3,2,0,0,0,0,0,0
EC,20/02/2024,Kidderminster,Gateshead,0,2,A,0,1,A,2.59,3.46,2.71,0-1,0-2,0,0,0,0,2,1,0,0,0,0,0,0
EC,20/02/2024,Maidenhead,Southend,1,2,A,1,1,D,3.55,3.43,2.12,1-1,1-2,0,0,0,0,3,1,0,0,0,0,0,0
EC,20/02/2024,Oxford City,Eastleigh,2,5,A,0,4,A,2.58,3.98,2.47,0-4,2-5,0,0,0,0,4,1,0,0,0,0,0,0
EC,20/02/2024,York,Oldham,1,1,D,0,0,D,2.79,3.32,2.6,0-0,1-1,0,0,0,0,1,1,0,0,0,0,0,0
EC,24/02/2024,Eastleigh,Bromley,2,0,H,0,0,D,3.51,4.04,1.95,0-0,2-0,0,0,0,0,1,0,0,0,0,0,0,0
EC,24/02/2024,Altrincham,Maidenhead,1,3,A,1,2,A,1.79,3.79,4.47,1-2,1-3,0,0,0,0,3,1,0,0,0,0,0,0
EC,24/02/2024,Barnet,York,2,0,H,1,0,H,1.62,4.21,5.13,1-0,2-0,0,0,0,0,0,0,0,0,0,0,0,0
EC,24/02/2024,Boreham Wood,Fylde,4,0,H,3,0,H,2.36,3.77,2.81,3-0,4-0,0,0,0,0,0,2,0,0,0,0,0,0
EC,24/02/2024,Chesterfield,Rochdale,2,2,D,0,0,D,1.23,6.26,12.13,0-0,2-2,0,0,0,0,3,3,0,0,0,0,0,0
EC,24/02/2024,Dag and Red,Halifax,0,1,A,0,0,D,1.81,3.66,4.51,0-0,0-1,0,0,0,0,1,1,0,0,0,0,0,0
EC,24/02/2024,Dorking,Ebbsfleet,1,4,A,1,2,A,2.69,3.5,2.58,1-2,1-4,0,0,0,0,2,2,1,0,0,0,0,0
EC,24/02/2024,Gateshead,Oxford City,4,0,H,1,0,H,1.23,6.77,10.78,1-0,4-0,0,0,0,0,1,1,0,1,0,0,0,0
EC,24/02/2024,Oldham,Kidderminster,1,2,A,0,1,A,2.08,3.37,3.74,0-1,1-2,0,0,0,0,2,1,0,0,0,0,0,0
EC,24/02/2024,Solihull,Hartlepool,2,1,H,1,0,H,2.37,3.51,2.96,1-0,2-1,0,0,0,0,0,2,0,0,0,0,0,0
EC,24/02/2024,Southend,Aldershot,4,1,H,0,1,A,1.82,3.87,4.17,0-1,4-1,0,0,0,0,0,2,0,1,0,0,0,0
EC,24/02/2024,Woking,Wealdstone,1,1,D,0,0,D,1.9,3.78,3.91,0-0,1-1,0,0,0,0,3,3,0,0,0,0,0,0
EC,27/02/2024,Barnet,Chesterfield,0,2,A,0,1,A,3.42,3.77,2.05,0-1,0-2,0,0,0,0,0,1,0,0,0,0,0,0
EC,27/02/2024,Eastleigh,Oldham,1,2,A,0,1,A,3.13,3.6,2.23,0-1,1-2,0,0,0,0,2,2,1,0,0,0,0,0
EC,27/02/2024,Rochdale,Wealdstone,3,0,H,3,0,H,2.17,4.01,2.98,3-0,3-0,0,0,0,0,1,4,0,0,0,0,0,0
EC,27/02/2024,Solihull,Kidderminster,0,1,A,0,0,D,2.43,3.14,3.19,0-0,0-1,0,0,0,0,1,2,0,1,0,0,0,0
EC,27/02/2024,Southend,Altrincham,2,1,H,2,1,H,1.86,3.72,4.14,2-1,2-1,0,0,0,0,2,1,0,0,0,0,0,0
EC,27/02/2024,Woking,Gateshead,3,2,H,1,2,A,3.57,3.68,2.02,1-2,3-2,0,0,0,0,3,3,1,0,0,0,0,0
EC,02/03/2024,Dorking,Chesterfield,4,1,H,2,1,H,7.75,5.9,1.33,2-1,4-1,0,0,0,0,3,1,0,0,0,0,0,0
EC,02/03/2024,Boreham Wood,Gateshead,1,1,D,1,0,H,2.7,3.45,2.62,1-0,1-1,0,0,0,0,0,1,0,0,0,0,0,0
EC,02/03/2024,Bromley,Halifax,2,0,H,1,0,H,2.03,3.4,3.88,1-0,2-0,0,0,0,0,3,2,1,1,0,0,0,0
EC,02/03/2024,Dag and Red,Altrincham,3,1,H,1,1,D,2.25,3.55,3.14,1-1,3-1,0,0,0,0,2,1,0,0,0,0,0,0
EC,02/03/2024,Eastleigh,Solihull,3,3,D,2,0,H,2.74,3.59,2.5,2-0,3-3,0,0,0,0,3,3,0,0,0,0,0,0
EC,02/03/2024,Ebbsfleet,Rochdale,2,1,H,1,1,D,2.09,3.76,3.32,1-1,2-1,0,0,0,0,0,2,0,0,0,0,0,0
EC,02/03/2024,Fylde,Maidenhead,4,1,H,1,0,H,1.85,3.79,4.09,1-0,4-1,0,0,0,0,1,2,0,0,0,0,0,0
EC,02/03/2024,Hartlepool,Barnet,1,2,A,0,2,A,2.56,3.73,2.59,0-2,1-2,0,0,0,0,2,2,0,0,0,0,0,0
EC,02/03/2024,Oldham,Southend,1,1,D,0,0,D,2.55,3.36,2.82,0-0,1-1,0,0,0,0,1,1,0,0,0,0,0,0
EC,02/03/2024,Oxford City,Aldershot,1,2,A,1,2,A,4.29,4.3,1.71,1-2,1-2,0,0,0,0,1,2,0,0,0,0,0,0
EC,02/03/2024,York,Wealdstone,2,3,A,1,1,D,1.94,3.73,3.79,1-1,2-3,0,0,0,0,1,2,0,0,0,0,0,0
EC,05/03/2024,Altrincham,Dorking,2,1,H,2,0,H,1.54,4.56,5.5,2-0,2-1,0,0,0,0,3,2,1,0,0,0,0,0
EC,05/03/2024,Barnet,Rochdale,2,0,H,1,0,H,1.59,4.45,5.08,1-0,2-0,0,0,0,0,1,3,0,0,0,0,0,0
EC,05/03/2024,Gateshead,Solihull,2,3,A,1,2,A,1.82,3.96,4.09,1-2,2-3,0,0,0,0,1,3,0,0,0,0,0,0
EC,05/03/2024,Oldham,Bromley,0,0,D,0,0,D,2.33,3.26,3.23,0-0,0-0,0,0,0,0,1,2,0,0,0,0,0,0
EC,05/03/2024,Southend,Wealdstone,1,1,D,0,1,A,1.37,4.96,8.46,0-1,1-1,0,0,0,0,2,3,0,0,0,0,0,0
EC,05/03/2024,Woking,Kidderminster,2,1,H,0,1,A,2.55,3.06,3.07,0-1,2-1,0,0,0,0,4,2,0,0,0,0,0,0
EC,05/03/2024,York,Fylde,1,3,A,1,1,D,2.26,3.65,3.04,1-1,1-3,0,0,0,0,0,1,0,0,0,0,0,0
EC,09/03/2024,Aldershot,Oldham,2,0,H,1,0,H,2.42,3.57,2.85,1-0,2-0,0,0,0,0,2,4,0,0,0,0,0,0
EC,09/03/2024,Altrincham,Woking,0,1,A,0,0,D,2.14,3.75,3.23,0-0,0-1,0,0,0,0,2,2,0,0,0,0,0,0
EC,09/03/2024,Chesterfield,Fylde,4,1,H,1,0,H,1.43,5.38,6.04,1-0,4-1,0,0,0,0,2,3,0,0,0,0,0,0
EC,09/03/2024,Halifax,Boreham Wood,2,1,H,1,0,H,2.34,3.3,3.19,1-0,2-1,0,0,0,0,1,2,0,0,0,0,0,0
EC,09/03/2024,Kidderminster,York,0,0,D,0,0,D,2.06,3.38,3.8,0-0,0-0,0,0,0,0,1,4,0,0,0,0,0,0
EC,09/03/2024,Maidenhead,Dorking,4,2,H,3,1,H,1.84,3.87,4.08,3-1,4-2,0,0,0,0,3,2,0,0,0,0,0,0
EC,09/03/2024,Rochdale,Oxford City,2,2,D,1,2,A,1.39,4.98,7.53,1-2,2-2,0,0,0,0,1,4,0,0,0,0,0,0
EC,09/03/2024,Southend,Dag and Red,1,1,D,0,1,A,1.82,3.68,4.42,0-1,1-1,0,0,0,0,3,0,0,0,0,0,0,0
EC,12/03/2024,Aldershot,Ebbsfleet,4,1,H,2,1,H,2.18,3.69,3.18,2-1,4-1,0,0,0,0,1,2,1,0,0,0,0,0
EC,12/03/2024,Altrincham,York,6,1,H,3,0,H,2.1,3.79,3.27,3-0,6-1,0,0,0,0,2,0,0,0,0,0,0,0
EC,12/03/2024,Chesterfield,Oxford City,2,0,H,1,0,H,1.09,12.35,19.57,1-0,2-0,0,0,0,0,3,4,0,0,0,0,0,0
EC,12/03/2024,Gateshead,Dag and Red,1,0,H,0,0,D,1.85,3.76,4.14,0-0,1-0,0,0,0,0,1,3,0,0,0,0,0,0
EC,12/03/2024,Kidderminster,Fylde,1,1,D,0,1,A,2.35,3.43,3.06,0-1,1-1,0,0,0,0,4,1,0,0,0,0,0,0
EC,12/03/2024,Rochdale,Woking,2,1,H,1,1,D,2.65,3.31,2.74,1-1,2-1,0,0,0,0,1,3,1,1,0,0,0,0
EC,12/03/2024,Solihull,Boreham Wood,2,0,H,0,0,D,2.32,3.45,3.09,0-0,2-0,0,0,0,0,2,1,0,0,0,0,0,0
EC,12/03/2024,Southend,Dorking,2,0,H,1,0,H,1.45,5.11,5.95,1-0,2-0,0,0,0,0,2,1,0,0,0,0,0,0
EC,16/03/2024,Oldham,Chesterfield,2,2,D,2,1,H,4.16,3.73,1.85,2-1,2-2,0,0,0,0,3,4,0,0,0,0,0,0
EC,16/03/2024,Boreham Wood,Altrincham,0,1,A,0,0,D,2.27,3.44,3.19,0-0,0-1,0,0,0,0,1,1,1,0,0,0,0,0
EC,16/03/2024,Bromley,Kidderminster,0,0,D,0,0,D,1.85,3.61,4.35,0-0,0-0,0,0,0,0,1,2,0,0,0,0,0,0
EC,16/03/2024,Dag and Red,Maidenhead,4,1,H,2,0,H,1.9,3.63,4.07,2-0,4-1,0,0,0,0,3,5,0,0,0,0,0,0
EC,16/03/2024,Dorking,Solihull,1,1,D,0,0,D,2.98,3.8,2.24,0-0,1-1,0,0,0,0,3,2,0,0,0,0,0,0
EC,16/03/2024,Eastleigh,Rochdale,1,4,A,1,2,A,2.6,3.69,2.57,1-2,1-4,0,0,0,0,1,0,0,0,0,0,0,0
EC,16/03/2024,Ebbsfleet,Gateshead,4,2,H,1,2,A,2.79,3.67,2.42,1-2,4-2,0,0,0,0,2,3,0,1,0,0,0,0
EC,16/03/2024,Fylde,Wealdstone,1,2,A,0,1,A,1.78,4.32,3.93,0-1,1-2,0,0,0,0,3,2,0,0,0,0,0,0
EC,16/03/2024,Hartlepool,Southend,0,0,D,0,0,D,3.31,3.58,2.16,0-0,0-0,0,0,0,0,3,2,0,0,0,0,0,0
EC,16/03/2024,Woking,Barnet,1,0,H,0,0,D,2.96,3.68,2.29,0-0,1-0,0,0,0,0,5,2,0,0,0,0,0,0
EC,16/03/2024,York,Aldershot,1,0,H,0,0,D,2.27,3.85,2.9,0-0,1-0,0,0,0,0,2,4,0,0,0,0,0,0
EC,17/03/2024,Oxford City,Halifax,0,2,A,0,2,A,4.81,3.79,1.74,0-2,0-2,0,0,0,0,0,0,0,0,0,0,0,0
EC,19/03/2024,Barnet,Eastleigh,2,1,H,2,1,H,1.28,5.91,9.24,2-1,2-1,0,0,0,0,3,1,0,0,0,0,0,0
EC,20/03/2024,Halifax,Chesterfield,4,2,H,3,1,H,3.78,3.58,1.99,3-1,4-2,0,0,0,0,2,1,0,0,0,0,0,0
EC,20/03/2024,Wealdstone,Bromley,0,1,A,0,0,D,2.97,3.5,2.37,0-0,0-1,0,0,0,0,3,2,0,1,0,0,0,0
EC,23/03/2024,Aldershot,Solihull,1,1,D,0,0,D,1.93,4.03,3.59,0-0,1-1,0,0,0,0,1,0,0,1,0,0,0,0
EC,23/03/2024,Altrincham,Gateshead,2,3,A,1,0,H,2.57,3.57,2.67,1-0,2-3,0,0,0,0,2,3,0,0,0,0,0,0
EC,23/03/2024,Barnet,Dorking,6,0,H,4,0,H,1.42,5.14,6.65,4-0,6-0,0,0,0,0,3,3,0,0,0,0,0,0
EC,23/03/2024,Bromley,York,0,2,A,0,1,A,1.95,3.39,4.18,0-1,0-2,0,0,0,0,0,1,0,0,0,0,0,0
EC,23/03/2024,Chesterfield,Boreham Wood,3,0,H,1,0,H,1.47,4.39,7.06,1-0,3-0,0,0,0,0,1,1,0,0,0,0,0,0
EC,23/03/2024,Dag and Red,Oldham,0,0,D,0,0,D,2.22,3.65,3.12,0-0,0-0,0,0,0,0,1,1,0,0,0,0,0,0
EC,23/03/2024,Eastleigh,Hartlepool,1,1,D,0,1,A,2.84,3.95,2.28,0-1,1-1,0,0,0,0,2,1,0,0,0,0,0,0
EC,23/03/2024,Fylde,Oxford City,2,1,H,0,1,A,1.26,6.24,9.64,0-1,2-1,0,0,0,0,1,5,0,0,0,0,0,0
EC,23/03/2024,Rochdale,Maidenhead,1,0,H,1,0,H,2.2,3.62,3.18,1-0,1-0,0,0,0,0,2,0,0,0,0,0,0,0
EC,23/03/2024,Southend,Woking,0,0,D,0,0,D,1.71,3.85,4.89,0-0,0-0,0,0,0,0,2,1,0,0,0,0,0,0
EC,23/03/2024,Wealdstone,Kidderminster,1,1,D,1,0,H,2.44,3.34,2.98,1-0,1-1,0,0,0,0,2,4,0,0,0,0,0,0
EC,26/03/2024,Altrincham,Wealdstone,4,1,H,1,1,D,1.81,4,3.97,1-1,4-1,0,0,0,0,0,0,0,0,0,0,0,0
EC,26/03/2024,Gateshead,Hartlepool,7,1,H,1,1,D,1.83,3.97,3.92,1-1,7-1,0,0,0,0,1,0,0,0,0,0,0,0
EC,26/03/2024,Solihull,Southend,0,3,A,0,2,A,2.95,3.3,2.46,0-2,0-3,0,0,0,0,1,1,0,0,0,0,0,0
EC,29/03/2024,Boreham Wood,Dag and Red,1,4,A,1,4,A,2.81,3.46,2.47,1-4,1-4,0,0,0,0,3,0,0,0,0,0,0,0
EC,29/03/2024,Dorking,Bromley,0,2,A,0,1,A,3.23,3.78,2.1,0-1,0-2,0,0,0,0,1,4,0,0,0,0,0,0
EC,29/03/2024,Ebbsfleet,Southend,1,1,D,0,1,A,2.99,3.44,2.36,0-1,1-1,0,0,0,0,0,2,0,0,0,0,0,0
EC,29/03/2024,Gateshead,Rochdale,1,0,H,1,0,H,1.65,4.27,4.66,1-0,1-0,0,0,0,0,5,2,0,0,0,0,0,0
EC,29/03/2024,Hartlepool,Halifax,1,0,H,0,0,D,2.35,3.5,2.95,0-0,1-0,0,0,0,0,1,2,0,0,0,0,0,0
EC,29/03/2024,Kidderminster,Altrincham,1,3,A,1,1,D,2.28,3.4,3.14,1-1,1-3,0,0,0,0,1,1,0,0,0,0,0,0
EC,29/03/2024,Maidenhead,Aldershot,4,0,H,2,0,H,3.27,3.79,2.08,2-0,4-0,0,0,0,0,2,3,0,2,0,0,0,0
EC,29/03/2024,Oldham,Fylde,1,3,A,1,3,A,2.23,3.58,3.1,1-3,1-3,0,0,0,0,4,1,1,0,0,0,0,0
EC,29/03/2024,Oxford City,Wealdstone,1,0,H,1,0,H,4.29,4.07,1.74,1-0,1-0,0,0,0,0,2,0,0,0,0,0,0,0
EC,29/03/2024,Solihull,Barnet,2,2,D,1,2,A,3.73,3.7,1.95,1-2,2-2,0,0,0,0,0,3,0,0,0,0,0,0
EC,29/03/2024,Woking,Eastleigh,0,1,A,0,1,A,1.78,3.81,4.36,0-1,0-1,0,0,0,0,0,3,0,0,0,0,0,0
EC,29/03/2024,York,Chesterfield,2,1,H,0,1,A,2.96,3.57,2.31,0-1,2-1,0,0,0,0,1,2,0,0,0,0,0,0
EC,01/04/2024,Aldershot,Dorking,1,1,D,1,0,H,1.75,4.27,4.04,1-0,1-1,0,0,0,0,2,2,0,0,0,0,0,0
EC,01/04/2024,Altrincham,Oldham,1,0,H,1,0,H,2.23,3.37,3.29,1-0,1-0,0,0,0,0,3,1,0,0,0,0,0,0
EC,01/04/2024,Barnet,Oxford City,3,1,H,1,0,H,1.15,8.7,14,1-0,3-1,0,0,0,0,4,2,0,0,0,0,0,0
EC,01/04/2024,Bromley,Woking,1,1,D,0,1,A,2.21,3.41,3.28,0-1,1-1,0,0,0,0,2,5,0,0,0,0,0,0
EC,01/04/2024,Chesterfield,Kidderminster,1,3,A,1,1,D,1.46,4.86,6,1-1,1-3,0,0,0,0,2,3,0,0,0,0,0,0
EC,01/04/2024,Dag and Red,Ebbsfleet,1,1,D,0,0,D,2.16,3.57,3.25,0-0,1-1,0,0,0,0,3,1,0,0,0,0,0,0
EC,01/04/2024,Eastleigh,Maidenhead,2,3,A,2,0,H,2.62,3.32,2.73,2-0,2-3,0,0,0,0,3,1,0,0,0,0,0,0
EC,01/04/2024,Rochdale,Hartlepool,1,1,D,0,0,D,2.18,3.64,3.15,0-0,1-1,0,0,0,0,1,3,1,0,0,0,0,0
EC,01/04/2024,Southend,Boreham Wood,4,2,H,3,0,H,1.62,4.1,5.19,3-0,4-2,0,0,0,0,2,1,0,0,0,0,0,0
EC,01/04/2024,Wealdstone,Solihull,0,1,A,0,0,D,2.69,3.55,2.55,0-0,0-1,0,0,0,0,2,2,0,0,0,0,0,0
EC,02/04/2024,Halifax,York,1,1,D,0,0,D,2.07,3.33,3.72,0-0,1-1,0,0,0,0,1,0,0,0,0,0,0,0
EC,06/04/2024,Oldham,Rochdale,1,1,D,1,1,D,2.1,3.4,3.55,1-1,1-1,0,0,0,0,2,1,0,0,0,0,0,0
EC,06/04/2024,Boreham Wood,Wealdstone,4,0,H,1,0,H,2.02,3.7,3.51,1-0,4-0,0,0,0,0,1,1,0,0,0,0,0,0
EC,06/04/2024,Dorking,Altrincham,0,0,D,0,0,D,3.53,4.16,1.89,0-0,0-0,0,0,0,0,1,2,0,1,0,0,0,0
EC,06/04/2024,Ebbsfleet,Fylde,2,1,H,1,0,H,2.13,3.44,3.45,1-0,2-1,0,0,0,0,3,1,0,1,0,0,0,0
EC,06/04/2024,Hartlepool,Aldershot,2,0,H,1,0,H,3.09,4.13,2.07,1-0,2-0,0,0,0,0,3,2,0,0,0,0,0,0
EC,06/04/2024,Maidenhead,Barnet,2,2,D,1,0,H,4.65,4.09,1.68,1-0,2-2,0,0,0,0,6,1,0,0,0,0,0,0
EC,06/04/2024,Woking,Dag and Red,3,2,H,1,1,D,2.18,3.38,3.38,1-1,3-2,0,0,0,0,1,1,0,0,0,0,0,0
EC,06/04/2024,York,Eastleigh,0,1,A,0,0,D,1.95,3.54,3.89,0-0,0-1,0,0,0,0,3,1,2,0,0,0,0,0
EC,06/04/2024,Kidderminster,Halifax,0,2,A,0,0,D,2.36,3.22,3.18,0-0,0-2,0,0,0,0,3,3,0,0,0,0,0,0
EC,09/04/2024,Barnet,Bromley,1,1,D,0,0,D,1.88,3.64,4.06,0-0,1-1,0,0,0,0,1,1,0,0,0,0,0,0
EC,09/04/2024,Maidenhead,Hartlepool,3,1,H,1,0,H,2.27,3.26,3.3,1-0,3-1,0,0,0,0,2,2,0,0,0,0,0,0
EC,09/04/2024,Solihull,Ebbsfleet,3,0,H,1,0,H,2.45,3.79,2.64,1-0,3-0,0,0,0,0,2,1,0,0,0,0,0,0
EC,09/04/2024,Wealdstone,Southend,1,2,A,1,1,D,4.8,3.54,1.78,1-1,1-2,0,0,0,0,0,2,0,0,0,0,0,0
EC,11/04/2024,Fylde,Gateshead,2,0,H,0,0,D,3.52,4.02,1.93,0-0,2-0,0,0,0,0,2,0,0,0,0,0,0,0
EC,11/04/2024,Wealdstone,Dorking,4,2,H,0,0,D,,,,0-0,4-2,0,0,0,0,3,1,0,0,0,0,0,0
EC,13/04/2024,Bromley,Solihull,3,0,H,2,0,H,2.02,3.58,3.6,2-0,3-0,0,0,0,0,3,2,0,0,0,0,0,0
EC,13/04/2024,Ebbsfleet,Altrincham,0,2,A,0,2,A,2.36,3.56,2.9,0-2,0-2,0,0,0,0,2,0,0,0,0,0,0,0
EC,13/04/2024,Fylde,Southend,0,2,A,0,0,D,3.19,3.61,2.18,0-0,0-2,0,0,0,0,1,1,0,0,0,0,0,0
EC,13/04/2024,Halifax,Barnet,0,2,A,0,2,A,2.92,3.39,2.42,0-2,0-2,0,0,0,0,1,2,0,0,0,0,0,0
EC,13/04/2024,Hartlepool,Dag and Red,1,1,D,0,1,A,2.88,3.37,2.46,0-1,1-1,0,0,0,0,1,0,0,0,0,0,0,0
EC,13/04/2024,Kidderminster,Eastleigh,0,1,A,0,1,A,1.83,3.66,4.28,0-1,0-1,0,0,0,0,2,1,0,0,0,0,0,0
EC,13/04/2024,Maidenhead,Gateshead,2,1,H,0,0,D,3.27,3.62,2.14,0-0,2-1,0,0,0,0,0,2,0,0,0,0,0,0
EC,13/04/2024,Oxford City,Oldham,0,0,D,0,0,D,5.24,4.37,1.57,0-0,0-0,0,0,0,0,1,0,0,0,0,0,0,0
EC,13/04/2024,Rochdale,Dorking,1,1,D,0,0,D,1.7,4.03,4.6,0-0,1-1,0,0,0,0,1,4,0,0,0,0,0,0
EC,13/04/2024,Wealdstone,Chesterfield,1,0,H,0,0,D,3.8,3.83,1.89,0-0,1-0,0,0,0,0,1,2,0,0,0,0,0,0
EC,13/04/2024,York,Woking,2,0,H,0,0,D,2.7,3.37,2.61,0-0,2-0,0,0,0,0,1,1,0,0,0,0,0,0
EC,13/04/2024,Aldershot,Boreham Wood,0,3,A,0,2,A,2.11,3.92,3.11,0-2,0-3,0,0,0,0,3,3,0,0,0,0,0,0
EC,15/04/2024,Gateshead,Chesterfield,2,1,H,2,0,H,,,,2-0,2-1,0,0,0,0,2,3,0,0,0,0,0,0
EC,16/04/2024,Halifax,Ebbsfleet,0,0,D,0,0,D,2.23,3.49,3.18,0-0,0-0,0,0,0,0,1,2,0,0,0,0,0,0
EC,16/04/2024,Oxford City,Bromley,1,3,A,0,2,A,6.78,4.57,1.45,0-2,1-3,0,0,0,0,2,1,0,0,0,0,0,0
EC,16/04/2024,Rochdale,Boreham Wood,0,0,D,0,0,D,3.01,3.82,2.19,0-0,0-0,0,0,0,0,0,1,0,0,0,0,0,0
EC,16/04/2024,Wealdstone,Eastleigh,0,1,A,0,0,D,1.85,4.05,3.76,0-0,0-1,0,0,0,0,1,0,0,0,0,0,0,0
EC,17/04/2024,Gateshead,Aldershot,0,1,A,0,0,D,1.75,4.28,4.03,0-0,0-1,0,0,0,0,2,1,1,0,0,0,0,0
EC,18/04/2024,Halifax,Oldham,2,2,D,1,1,D,2.17,3.29,3.5,1-1,2-2,0,0,0,0,3,3,0,0,0,0,0,0
EC,20/04/2024,Altrincham,Oxford City,1,0,H,1,0,H,1.28,5.77,9.67,1-0,1-0,0,0,0,0,0,1,0,0,0,0,0,0
EC,20/04/2024,Barnet,Kidderminster,4,1,H,2,0,H,1.58,4.15,5.42,2-0,4-1,0,0,0,0,0,1,0,0,0,0,0,0
EC,20/04/2024,Boreham Wood,Ebbsfleet,0,0,D,0,0,D,2.32,3.53,2.99,0-0,0-0,0,0,0,0,0,1,0,0,0,0,0,0
EC,20/04/2024,Chesterfield,Maidenhead,3,2,H,2,0,H,1.53,4.54,5.52,2-0,3-2,0,0,0,0,0,1,0,0,0,0,0,0
EC,20/04/2024,Dag and Red,Aldershot,3,3,D,1,0,H,2.81,3.79,2.33,1-0,3-3,0,0,0,0,1,3,0,0,0,0,0,0
EC,20/04/2024,Dorking,Hartlepool,3,4,A,1,3,A,2.57,3.63,2.61,1-3,3-4,0,0,0,0,1,0,0,0,0,0,0,0
