"","Div","HomeTeam","AwayTeam","Date"
"1","D1","Bayern Munich","RB Leipzig",2025-08-22
"2","D1","Ein Frankfurt","Werder Bremen",2025-08-23
"3","D1","Freiburg","Augsburg",2025-08-23
"4","D1","Union Berlin","Stuttgart",2025-08-23
"5","D1","Heidenheim","Wolfsburg",2025-08-23
"6","D1","Leverkusen","Hoffenheim",2025-08-23
"7","D1","St Pauli","Dortmund",2025-08-23
"8","D1","Mainz","FC Koln",2025-08-24
"9","D1","Mgladbach","Hamburg",2025-08-24
"10","D1","Werder Bremen","Wolfsburg",2025-11-07
"11","D1","Union Berlin","Bayern Munich",2025-11-08
"12","D1","Leverkusen","Heidenheim",2025-11-08
"13","D1","Hamburg","Dortmund",2025-11-08
"14","D1","Hoffenheim","RB Leipzig",2025-11-08
"15","D1","Mgladbach","FC Koln",2025-11-08
"16","D1","Freiburg","St Pauli",2025-11-09
"17","D1","Stuttgart","Augsburg",2025-11-09
"18","D1","Ein Frankfurt","Mainz",2025-11-09
"19","D1","Mainz","Hoffenheim",2025-11-21
"20","D1","Bayern Munich","Freiburg",2025-11-22
"21","D1","Dortmund","Stuttgart",2025-11-22
"22","D1","Augsburg","Hamburg",2025-11-22
"23","D1","Heidenheim","Mgladbach",2025-11-22
"24","D1","Wolfsburg","Leverkusen",2025-11-22
"25","D1","FC Koln","Ein Frankfurt",2025-11-22
"26","D1","RB Leipzig","Werder Bremen",2025-11-23
"27","D1","St Pauli","Union Berlin",2025-11-23
"28","D1","Mgladbach","RB Leipzig",2025-11-28
"29","D1","Union Berlin","Heidenheim",2025-11-29
"30","D1","Hoffenheim","Augsburg",2025-11-29
"31","D1","Bayern Munich","St Pauli",2025-11-29
"32","D1","Werder Bremen","FC Koln",2025-11-29
"33","D1","Leverkusen","Dortmund",2025-11-29
"34","D1","Hamburg","Stuttgart",2025-11-30
"35","D1","Ein Frankfurt","Wolfsburg",2025-11-30
"36","D1","Freiburg","Mainz",2025-11-30
"37","D1","Wolfsburg","Union Berlin",2025-12-06
"38","D1","FC Koln","St Pauli",2025-12-06
"39","D1","Hamburg","Werder Bremen",2025-12-06
"40","D1","Augsburg","Leverkusen",2025-12-06
"41","D1","Mainz","Mgladbach",2025-12-06
"42","D1","Heidenheim","Freiburg",2025-12-06
"43","D1","RB Leipzig","Ein Frankfurt",2025-12-06
"44","D1","Stuttgart","Bayern Munich",2025-12-06
"45","D1","Dortmund","Hoffenheim",2025-12-06
"46","D1","Bayern Munich","Mainz",2025-12-13
"47","D1","Union Berlin","RB Leipzig",2025-12-13
"48","D1","Hoffenheim","Hamburg",2025-12-13
"49","D1","Freiburg","Dortmund",2025-12-13
"50","D1","Mgladbach","Wolfsburg",2025-12-13
"51","D1","Leverkusen","FC Koln",2025-12-13
"52","D1","St Pauli","Heidenheim",2025-12-13
"53","D1","Werder Bremen","Stuttgart",2025-12-13
"54","D1","Ein Frankfurt","Augsburg",2025-12-13
"55","D1","Heidenheim","Bayern Munich",2025-12-20
"56","D1","Hamburg","Ein Frankfurt",2025-12-20
"57","D1","Augsburg","Werder Bremen",2025-12-20
"58","D1","Mainz","St Pauli",2025-12-20
"59","D1","RB Leipzig","Leverkusen",2025-12-20
"60","D1","Stuttgart","Hoffenheim",2025-12-20
"61","D1","Wolfsburg","Freiburg",2025-12-20
"62","D1","Dortmund","Mgladbach",2025-12-20
"63","D1","FC Koln","Union Berlin",2025-12-20
"64","D1","St Pauli","RB Leipzig",2026-01-10
"65","D1","Ein Frankfurt","Dortmund",2026-01-10
"66","D1","Union Berlin","Mainz",2026-01-10
"67","D1","Freiburg","Hamburg",2026-01-10
"68","D1","Bayern Munich","Wolfsburg",2026-01-10
"69","D1","Werder Bremen","Hoffenheim",2026-01-10
"70","D1","Heidenheim","FC Koln",2026-01-10
"71","D1","Mgladbach","Augsburg",2026-01-10
"72","D1","Leverkusen","Stuttgart",2026-01-10
"73","D1","Dortmund","Werder Bremen",2026-01-14
"74","D1","Hoffenheim","Mgladbach",2026-01-14
"75","D1","Hamburg","Leverkusen",2026-01-14
"76","D1","Augsburg","Union Berlin",2026-01-14
"77","D1","RB Leipzig","Freiburg",2026-01-14
"78","D1","FC Koln","Bayern Munich",2026-01-14
"79","D1","Stuttgart","Ein Frankfurt",2026-01-14
"80","D1","Wolfsburg","St Pauli",2026-01-14
"81","D1","Mainz","Heidenheim",2026-01-14
"82","D1","Werder Bremen","Ein Frankfurt",2026-01-17
"83","D1","Wolfsburg","Heidenheim",2026-01-17
"84","D1","Augsburg","Freiburg",2026-01-17
"85","D1","FC Koln","Mainz",2026-01-17
"86","D1","Hoffenheim","Leverkusen",2026-01-17
"87","D1","Stuttgart","Union Berlin",2026-01-17
"88","D1","Hamburg","Mgladbach",2026-01-17
"89","D1","Dortmund","St Pauli",2026-01-17
"90","D1","RB Leipzig","Bayern Munich",2026-01-17
"91","D1","Leverkusen","Werder Bremen",2026-01-24
"92","D1","St Pauli","Hamburg",2026-01-24
"93","D1","Mgladbach","Stuttgart",2026-01-24
"94","D1","Union Berlin","Dortmund",2026-01-24
"95","D1","Heidenheim","RB Leipzig",2026-01-24
"96","D1","Ein Frankfurt","Hoffenheim",2026-01-24
"97","D1","Mainz","Wolfsburg",2026-01-24
"98","D1","Freiburg","FC Koln",2026-01-24
"99","D1","Bayern Munich","Augsburg",2026-01-24
"100","D1","Hamburg","St Pauli",2025-08-29
"101","D1","Werder Bremen","Leverkusen",2025-08-30
"102","D1","Stuttgart","Mgladbach",2025-08-30
"103","D1","Hoffenheim","Ein Frankfurt",2025-08-30
"104","D1","RB Leipzig","Heidenheim",2025-08-30
"105","D1","Augsburg","Bayern Munich",2025-08-30
"106","D1","Wolfsburg","Mainz",2025-08-31
"107","D1","Dortmund","Union Berlin",2025-08-31
"108","D1","FC Koln","Freiburg",2025-08-31
"109","D1","Augsburg","St Pauli",2026-01-31
"110","D1","Hamburg","Bayern Munich",2026-01-31
"111","D1","Dortmund","Heidenheim",2026-01-31
"112","D1","FC Koln","Wolfsburg",2026-01-31
"113","D1","RB Leipzig","Mainz",2026-01-31
"114","D1","Werder Bremen","Mgladbach",2026-01-31
"115","D1","Ein Frankfurt","Leverkusen",2026-01-31
"116","D1","Hoffenheim","Union Berlin",2026-01-31
"117","D1","Stuttgart","Freiburg",2026-01-31
"118","D1","Mgladbach","Leverkusen",2026-02-07
"119","D1","Union Berlin","Ein Frankfurt",2026-02-07
"120","D1","Bayern Munich","Hoffenheim",2026-02-07
"121","D1","Wolfsburg","Dortmund",2026-02-07
"122","D1","Freiburg","Werder Bremen",2026-02-07
"123","D1","Mainz","Augsburg",2026-02-07
"124","D1","FC Koln","RB Leipzig",2026-02-07
"125","D1","Heidenheim","Hamburg",2026-02-07
"126","D1","St Pauli","Stuttgart",2026-02-07
"127","D1","Werder Bremen","Bayern Munich",2026-02-14
