"","Div","HomeTeam","AwayTeam","Date"
"313","T1","Kayserispor","Antalyaspor",2025-05-11
"314","T1","Goztep","Hatayspor",2025-05-11
"315","T1","Sivasspor","Bodrum",2025-05-11
"316","T1","Samsunspor","Sivasspor",2025-05-18
"317","T1","Bodrum","Trabzonspor",2025-05-18
"318","T1","Galatasaray","Kayserispor",2025-05-18
"319","T1","Fenerbahce","Eyupsporr",2025-05-18
"320","T1","Alanyaspor","Besiktas",2025-05-18
"321","T1","Ad. Demirspor","Hatayspor",2025-05-18
"322","T1","Antalyaspor","Gaziantep",2025-05-18
"323","T1","Rizespor","Goztep",2025-05-18
"324","T1","Kasimpasa","Buyuksehyr",2025-05-18
"325","T1","Buyuksehyr","Ad. Demirspor",2025-05-25
"326","T1","Hatayspor","Fenerbahce",2025-05-25
"327","T1","Besiktas","Rizespor",2025-05-25
"328","T1","Gaziantep","Kasimpasa",2025-05-25
"329","T1","Goztep","Galatasaray",2025-05-25
"330","T1","Konyaspor","Alanyaspor",2025-05-25
"331","T1","Eyupsporr","Antalyaspor",2025-05-25
"332","T1","Trabzonspor","Samsunspor",2025-05-25
"333","T1","Kayserispor","Bodrum",2025-05-25
"334","T1","Alanyaspor","Sivasspor",2025-06-01
"335","T1","Antalyaspor","Trabzonspor",2025-06-01
"336","T1","Samsunspor","Kayserispor",2025-06-01
"337","T1","Rizespor","Hatayspor",2025-06-01
"338","T1","Bodrum","Besiktas",2025-06-01
"339","T1","Fenerbahce","Konyaspor",2025-06-01
"340","T1","Ad. Demirspor","Gaziantep",2025-06-01
"341","T1","Kasimpasa","Goztep",2025-06-01
"342","T1","Galatasaray","Buyuksehyr",2025-06-01
