"","Div","HomeTeam","AwayTeam","Date"
"1","F1","Reims","Lille",2024-08-18
"2","F1","Auxerre","Nice",2024-08-18
"3","F1","Brest","Marseille",2024-08-18
"4","F1","Montpellier","Strasbourg",2024-08-18
"5","F1","Toulouse","Nantes",2024-08-18
"6","F1","Le Havre","Paris SG",2024-08-18
"7","F1","Rennes","Lyon",2024-08-18
"8","F1","Angers","Lens",2024-08-18
"9","F1","Monaco","St Etienne",2024-08-18
"10","F1","Brest","Nice",2024-11-03
"11","F1","Monaco","Angers",2024-11-03
"12","F1","Paris SG","Lens",2024-11-03
"13","F1","St Etienne","Strasbourg",2024-11-03
"14","F1","Nantes","Marseille",2024-11-03
"15","F1","Le Havre","Montpellier",2024-11-03
"16","F1","Auxerre","Rennes",2024-11-03
"17","F1","Lille","Lyon",2024-11-03
"18","F1","Toulouse","Reims",2024-11-03
"19","F1","Lens","Nantes",2024-11-10
"20","F1","Marseille","Auxerre",2024-11-10
"21","F1","Le Havre","Reims",2024-11-10
"22","F1","Montpellier","Brest",2024-11-10
"23","F1","Rennes","Toulouse",2024-11-10
"24","F1","Strasbourg","Monaco",2024-11-10
"25","F1","Angers","Paris SG",2024-11-10
"26","F1","Nice","Lille",2024-11-10
"27","F1","Lyon","St Etienne",2024-11-10
"28","F1","Lens","Marseille",2024-11-24
"29","F1","Lille","Rennes",2024-11-24
"30","F1","Monaco","Brest",2024-11-24
"31","F1","Reims","Lyon",2024-11-24
"32","F1","Nice","Strasbourg",2024-11-24
"33","F1","Paris SG","Toulouse",2024-11-24
"34","F1","St Etienne","Montpellier",2024-11-24
"35","F1","Nantes","Le Havre",2024-11-24
"36","F1","Auxerre","Angers",2024-11-24
"37","F1","Brest","Strasbourg",2024-12-01
"38","F1","Lyon","Nice",2024-12-01
"39","F1","Rennes","St Etienne",2024-12-01
"40","F1","Montpellier","Lille",2024-12-01
"41","F1","Reims","Lens",2024-12-01
"42","F1","Paris SG","Nantes",2024-12-01
"43","F1","Le Havre","Angers",2024-12-01
"44","F1","Marseille","Monaco",2024-12-01
"45","F1","Toulouse","Auxerre",2024-12-01
"46","F1","Nice","Le Havre",2024-12-08
"47","F1","Lille","Brest",2024-12-08
"48","F1","Monaco","Toulouse",2024-12-08
"49","F1","Strasbourg","Reims",2024-12-08
"50","F1","Angers","Lyon",2024-12-08
"51","F1","Auxerre","Paris SG",2024-12-08
"52","F1","Lens","Montpellier",2024-12-08
"53","F1","St Etienne","Marseille",2024-12-08
"54","F1","Nantes","Rennes",2024-12-08
"55","F1","Montpellier","Nice",2024-12-15
"56","F1","Brest","Nantes",2024-12-15
"57","F1","Marseille","Lille",2024-12-15
"58","F1","Toulouse","St Etienne",2024-12-15
"59","F1","Paris SG","Lyon",2024-12-15
"60","F1","Le Havre","Strasbourg",2024-12-15
"61","F1","Reims","Monaco",2024-12-15
"62","F1","Rennes","Angers",2024-12-15
"63","F1","Auxerre","Lens",2024-12-15
"64","F1","Nice","Rennes",2025-01-05
"65","F1","St Etienne","Reims",2025-01-05
"66","F1","Lille","Nantes",2025-01-05
"67","F1","Lens","Toulouse",2025-01-05
"68","F1","Marseille","Le Havre",2025-01-05
"69","F1","Lyon","Montpellier",2025-01-05
"70","F1","Monaco","Paris SG",2025-01-05
"71","F1","Angers","Brest",2025-01-05
"72","F1","Strasbourg","Auxerre",2025-01-05
"73","F1","Auxerre","Lille",2025-01-12
"74","F1","Montpellier","Angers",2025-01-12
"75","F1","Brest","Lyon",2025-01-12
"76","F1","Le Havre","Lens",2025-01-12
"77","F1","Paris SG","St Etienne",2025-01-12
"78","F1","Reims","Nice",2025-01-12
"79","F1","Nantes","Monaco",2025-01-12
"80","F1","Rennes","Marseille",2025-01-12
"81","F1","Toulouse","Strasbourg",2025-01-12
"82","F1","Rennes","Brest",2025-01-19
"83","F1","Lille","Nice",2025-01-19
"84","F1","Lyon","Toulouse",2025-01-19
"85","F1","Angers","Auxerre",2025-01-19
"86","F1","Reims","Le Havre",2025-01-19
"87","F1","St Etienne","Nantes",2025-01-19
"88","F1","Lens","Paris SG",2025-01-19
"89","F1","Montpellier","Monaco",2025-01-19
"90","F1","Marseille","Strasbourg",2025-01-19
"91","F1","Lens","Angers",2025-01-26
"92","F1","Monaco","Rennes",2025-01-26
"93","F1","Le Havre","Brest",2025-01-26
"94","F1","Auxerre","St Etienne",2025-01-26
"95","F1","Toulouse","Montpellier",2025-01-26
"96","F1","Nantes","Lyon",2025-01-26
"97","F1","Paris SG","Reims",2025-01-26
"98","F1","Nice","Marseille",2025-01-26
"99","F1","Strasbourg","Lille",2025-01-26
"100","F1","Lyon","Monaco",2024-08-25
"101","F1","Nice","Toulouse",2024-08-25
"102","F1","Marseille","Reims",2024-08-25
"103","F1","Nantes","Auxerre",2024-08-25
"104","F1","Lille","Angers",2024-08-25
"105","F1","Lens","Brest",2024-08-25
"106","F1","Paris SG","Montpellier",2024-08-25
"107","F1","Strasbourg","Rennes",2024-08-25
"108","F1","St Etienne","Le Havre",2024-08-25
"109","F1","Montpellier","Lens",2025-02-02
"110","F1","Marseille","Lyon",2025-02-02
"111","F1","Lille","St Etienne",2025-02-02
"112","F1","Toulouse","Nice",2025-02-02
"113","F1","Brest","Paris SG",2025-02-02
"114","F1","Angers","Le Havre",2025-02-02
"115","F1","Monaco","Auxerre",2025-02-02
"116","F1","Rennes","Strasbourg",2025-02-02
"117","F1","Reims","Nantes",2025-02-02
"118","F1","Auxerre","Toulouse",2025-02-09
"119","F1","Strasbourg","Montpellier",2025-02-09
"120","F1","Lyon","Reims",2025-02-09
"121","F1","Nice","Lens",2025-02-09
"122","F1","Nantes","Brest",2025-02-09
"123","F1","Angers","Marseille",2025-02-09
"124","F1","Lille","Le Havre",2025-02-09
"125","F1","Paris SG","Monaco",2025-02-09
"126","F1","St Etienne","Rennes",2025-02-09
"127","F1","Marseille","St Etienne",2025-02-16
