"","Div","HomeTeam","AwayTeam","Date"
"1","G1","Olympiakos","Asteras Tripolis",2025-08-23
"2","G1","Aris","Volos NFC",2025-08-23
"3","G1","Panetolikos","Atromitos",2025-08-23
"4","G1","Panathinaikos","OFI",2025-08-24
"5","G1","AEK","Panserraikos",2025-08-24
"6","G1","PAOK","Larisa",2025-08-24
"7","G1","Levadeiakos","Kifisia",2025-08-25
"8","G1","Panetolikos","Larisa",2025-11-08
"9","G1","Aris","Asteras Tripolis",2025-11-09
"10","G1","Kifisia","Olympiakos",2025-11-09
"11","G1","Levadeiakos","Panserraikos",2025-11-09
"12","G1","OFI","AEK",2025-11-09
"13","G1","Atromitos","Volos NFC",2025-11-09
"14","G1","Panathinaikos","PAOK",2025-11-09
"15","G1","Asteras Tripolis","Panetolikos",2025-11-22
"16","G1","Olympiakos","Atromitos",2025-11-22
"17","G1","PAOK","Kifisia",2025-11-23
"18","G1","Panserraikos","Panathinaikos",2025-11-23
"19","G1","AEK","Aris",2025-11-23
"20","G1","Volos NFC","Levadeiakos",2025-11-24
"21","G1","Larisa","OFI",2025-11-24
"22","G1","OFI","Volos NFC",2025-11-29
"23","G1","Aris","Larisa",2025-11-29
"24","G1","Kifisia","Panserraikos",2025-11-29
"25","G1","Atromitos","Asteras Tripolis",2025-11-30
"26","G1","Panetolikos","Olympiakos",2025-11-30
"27","G1","Levadeiakos","PAOK",2025-11-30
"28","G1","Panathinaikos","AEK",2025-11-30
"29","G1","Olympiakos","OFI",2025-12-06
"30","G1","Volos NFC","Kifisia",2025-12-06
"31","G1","Asteras Tripolis","Levadeiakos",2025-12-07
"32","G1","Larisa","Panathinaikos",2025-12-07
"33","G1","PAOK","Aris",2025-12-07
"34","G1","AEK","Atromitos",2025-12-07
"35","G1","Panserraikos","Panetolikos",2025-12-08
"36","G1","Levadeiakos","Larisa",2025-12-13
"37","G1","OFI","Panserraikos",2025-12-13
"38","G1","Kifisia","Asteras Tripolis",2025-12-13
"39","G1","Panetolikos","AEK",2025-12-14
"40","G1","Atromitos","PAOK",2025-12-14
"41","G1","Aris","Olympiakos",2025-12-14
"42","G1","Panathinaikos","Volos NFC",2025-12-14
"43","G1","Asteras Tripolis","Aris",2025-12-20
"44","G1","Volos NFC","Panetolikos",2025-12-20
