"","Div","HomeTeam","AwayTeam","Date"
"147","SC0","Kilmarnock","Livingston",2026-03-21
"148","SC0","Rangers","Aberdeen",2026-03-21
"149","SC0","Dundee United","Celtic",2026-03-21
"150","SC0","Hearts","Dundee",2026-03-21
"151","SC0","Livingston","Hearts",2026-04-04
"152","SC0","Dundee","Celtic",2026-04-04
"153","SC0","Hibernian","Kilmarnock",2026-04-04
"154","SC0","St Mirren","Aberdeen",2026-04-04
"155","SC0","Rangers","Dundee United",2026-04-04
"156","SC0","Motherwell","Falkirk",2026-04-04
"157","SC0","Kilmarnock","Dundee",2026-04-11
"158","SC0","Falkirk","Rangers",2026-04-11
"159","SC0","Hearts","Motherwell",2026-04-11
"160","SC0","Aberdeen","Hibernian",2026-04-11
"161","SC0","Dundee United","Livingston",2026-04-11
"162","SC0","Celtic","St Mirren",2026-04-11
"163","SC0","Livingston","Hearts",2025-08-30
"164","SC0","Motherwell","Kilmarnock",2025-08-30
"165","SC0","Rangers","Celtic",2025-08-31
"166","SC0","Dundee","Dundee United",2025-08-31
"167","SC0","Hibernian","St Mirren",2025-08-31
"168","SC0","Aberdeen","Falkirk",2025-08-31
"169","SC0","Rangers","Hearts",2025-09-13
"170","SC0","Aberdeen","Livingston",2025-09-13
"171","SC0","Dundee","Motherwell",2025-09-13
"172","SC0","Falkirk","St Mirren",2025-09-13
"173","SC0","Hibernian","Dundee United",2025-09-13
"174","SC0","Kilmarnock","Celtic",2025-09-14
"175","SC0","Hearts","Falkirk",2025-09-27
"176","SC0","Dundee United","Kilmarnock",2025-09-27
"177","SC0","St Mirren","Dundee",2025-09-27
"178","SC0","Celtic","Hibernian",2025-09-27
"179","SC0","Motherwell","Aberdeen",2025-09-27
"180","SC0","Livingston","Rangers",2025-09-28
"181","SC0","Dundee United","Livingston",2025-10-04
"182","SC0","Kilmarnock","St Mirren",2025-10-04
"183","SC0","Hearts","Hibernian",2025-10-04
"184","SC0","Celtic","Motherwell",2025-10-05
"185","SC0","Aberdeen","Dundee",2025-10-05
"186","SC0","Falkirk","Rangers",2025-10-05
"187","SC0","Rangers","Dundee United",2025-10-18
"188","SC0","St Mirren","Aberdeen",2025-10-18
"189","SC0","Motherwell","Falkirk",2025-10-18
"190","SC0","Hibernian","Livingston",2025-10-18
"191","SC0","Kilmarnock","Hearts",2025-10-18
"192","SC0","Dundee","Celtic",2025-10-19
"193","SC0","Livingston","Motherwell",2025-10-25
"194","SC0","Falkirk","Dundee",2025-10-25
"195","SC0","Dundee United","St Mirren",2025-10-25
"196","SC0","Aberdeen","Hibernian",2025-10-26
"197","SC0","Hearts","Celtic",2025-10-26
"198","SC0","Rangers","Kilmarnock",2025-10-26
