"","match_id","match_round","league_id","league_name","league_round_name","parent_league_id","parent_league_season","match_time_utc","home_team_id","home_team","home_team_color","away_team_id","away_team","away_team_color","id","event_type","team_id","player_id","player_name","x","y","min","min_added","is_blocked","is_on_target","goal_crossed_y","expected_goals","expected_goals_on_target","shot_type","situation","period","is_own_goal","on_goal_shot_x","on_goal_shot_y","on_goal_shot_zoom_ratio","first_name","last_name","team_color","short_name","blocked_x","blocked_y","goal_crossed_z","matchid"
"11",3918012,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Sun, Aug 14, 2022, 15:30 UTC",8385,"Cadiz","#1868B0",8560,"Sociedad","#0056B3",2446241615,"Goal",8560,848289,"Takefusa Kubo",91.4000015258789,32.3224994182587,24,NA,FALSE,TRUE,33.39,0.207146883010864,0.2663,"RightFoot","RegularPlay","FirstHalf",FALSE,1.16137566137566,0.118908381481481,1,"Takefusa","Kubo","#0056B3",NA,NA,NA,0.449473682,"Cadiz-Sociedad"
"12",3918017,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Sun, Aug 14, 2022, 17:30 UTC",10267,"Valencia","#000000",7732,"Girona","#C72433",2446335739,"Goal",10267,708890,"Carlos Soler",94,34,45,1,FALSE,TRUE,31.78875,0.7884,0.986,"RightFoot","Penalty","FirstHalf",FALSE,1.58498677248677,0.0645502642328042,1,"Carlos","Soler","#000000",NA,NA,NA,0.2439999988,"Valencia-Girona"
"13",3918014,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Sun, Aug 14, 2022, 20:00 UTC",9865,"Almeria","#C8282C",8633,"Real Madrid","#085098",2446411875,"Goal",9865,1077915,"Largie Ramazani",90.5999984741211,34.0762488365173,6,NA,FALSE,TRUE,35.83,0.211783707141876,0.5362,"RightFoot","RegularPlay","FirstHalf",FALSE,0.515873015873016,0.0866332493650794,1,"Largie","Ramazani","#C8282C",NA,NA,NA,0.3274736826,"Almeria-Real Madrid"
"14",3918014,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Sun, Aug 14, 2022, 20:00 UTC",9865,"Almeria","#C8282C",8633,"Real Madrid","#085098",2446457969,"Goal",8633,359193,"Lucas Vázquez",97.4736827375607,31.4074988365173,61,NA,FALSE,TRUE,35.525,0.131382644176483,0.7219,"LeftFoot","RegularPlay","SecondHalf",FALSE,0.596560846560845,0.0543581172486773,1,"Lucas","Vázquez","#085098",NA,NA,NA,0.2054736832,"Almeria-Real Madrid"
"15",3918014,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Sun, Aug 14, 2022, 20:00 UTC",9865,"Almeria","#C8282C",8633,"Real Madrid","#085098",2446463325,"Goal",8633,121633,"David Alaba",84.0616522040656,24.5597462969871,75,NA,FALSE,TRUE,30.4925,0.0652051270008087,0.5512,"LeftFoot","FreeKick","SecondHalf",FALSE,1.92791005291005,0.45185184962963,1,"David","Alaba","#085098",NA,NA,NA,1.7079999916,"Almeria-Real Madrid"
"16",3918015,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Mon, Aug 15, 2022, 17:30 UTC",8305,"Getafe","#084888",9906,"Ath Madrid","#C63527",2446747811,"Goal",9906,213501,"Álvaro Morata",86.889705882,31.8650005817413,15,NA,FALSE,TRUE,36.745,0.148766815662384,0.3149,"LeftFoot","RegularPlay","FirstHalf",FALSE,0.273809523809523,0.0543581172486773,1,"Álvaro","Morata","#C63527",NA,NA,NA,0.2054736832,"Getafe-Ath Madrid"
"17",3918015,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Mon, Aug 15, 2022, 17:30 UTC",8305,"Getafe","#084888",9906,"Ath Madrid","#C63527",2446771401,"Goal",9906,213501,"Álvaro Morata",97.8596491223,44.1408906460129,59,NA,FALSE,TRUE,36.44,0.17541429400444,0.7237,"LeftFoot","RegularPlay","SecondHalf",FALSE,0.354497354497353,0.494319128730159,1,"Álvaro","Morata","#C63527",NA,NA,NA,1.8685263066,"Getafe-Ath Madrid"
"18",3918015,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Mon, Aug 15, 2022, 17:30 UTC",8305,"Getafe","#084888",9906,"Ath Madrid","#C63527",2446777333,"Goal",9906,184138,"Antoine Griezmann",82.2597121753311,34,75,NA,FALSE,TRUE,30.87375,0.128279685974121,0.3659,"LeftFoot","RegularPlay","SecondHalf",FALSE,1.82705026455026,0.0543581172486773,1,"Antoine","Griezmann","#C63527",NA,NA,NA,0.2054736832,"Getafe-Ath Madrid"
"19",3918010,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Mon, Aug 15, 2022, 19:30 UTC",8603,"Betis","#009048",10268,"Elche","#093B18",2446798569,"Goal",8603,609505,"Borja Iglesias",103.293100554492,31.5599994182587,28,NA,FALSE,TRUE,31.02625,0.723506033420563,0.9918,"RightFoot","RegularPlay","FirstHalf",FALSE,1.78670634920635,0.0645502642328042,1,"Borja","Iglesias","#009048",NA,NA,NA,0.2439999988,"Betis-Elche"
"20",3918010,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Mon, Aug 15, 2022, 19:30 UTC",8603,"Betis","#009048",10268,"Elche","#093B18",2446802109,"Goal",8603,191873,"Juanmi",95.9298245603,35.525,39,NA,FALSE,TRUE,36.8975,0.317934691905975,0.8711,"RightFoot","RegularPlay","FirstHalf",FALSE,0.233465608465608,0.0322751321164021,1,"","Juanmi","#009048",NA,NA,NA,0.1219999994,"Betis-Elche"
"21",3918010,"1",87,"LaLiga","LaLiga Round 1",87,"2022/2023","Mon, Aug 15, 2022, 19:30 UTC",8603,"Betis","#009048",10268,"Elche","#093B18",2446814717,"Goal",8603,191873,"Juanmi",103.008622136754,39.3769054042324,60,NA,FALSE,TRUE,36.21125,0.708528399467468,0.8691,"LeftFoot","RegularPlay","SecondHalf",FALSE,0.415013227513228,0.183458645714286,1,"","Juanmi","#009048",NA,NA,NA,0.6934736808,"Betis-Elche"
"22",3917941,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Fri, Aug 19, 2022, 18:00 UTC",8558,"Espanol","#1954B2",8370,"Vallecano","#EB3A32",2448109857,"Goal",8370,638010,"Isi Palazon",79.7820371175344,37.744,40,NA,FALSE,TRUE,37.12625,0.0137383341789246,0.3086,"LeftFoot","SetPiece","FirstHalf",FALSE,0.172949735449736,0.0747424112169312,1,"Isi","Palazon","#EB3A32",NA,NA,NA,0.2825263144,"Espanol-Vallecano"
"23",3917941,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Fri, Aug 19, 2022, 18:00 UTC",8558,"Espanol","#1954B2",8370,"Vallecano","#EB3A32",2448143053,"Goal",8370,872396,"Pathé Ciss",101.586208343754,31.7125,59,NA,FALSE,TRUE,34.38125,0.740003526210785,0.5037,"RightFoot","FromCorner","SecondHalf",FALSE,0.899140211640211,0.0968253963492063,1,"Pathé","Ciss","#EB3A32",NA,NA,NA,0.3659999982,"Espanol-Vallecano"
"24",3917942,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Fri, Aug 19, 2022, 20:00 UTC",8302,"Sevilla","#C90F20",10281,"Real Valladolid","#8E7CB3",2448201011,"Goal",10281,580591,"Anuar",90.3000030517578,37.744,80,NA,FALSE,TRUE,37.2025,0.0681566894054413,0.3851,"RightFoot","RegularPlay","SecondHalf",FALSE,0.152777777777778,0.0322751321164021,1,"","Anuar","#8E7CB3",NA,NA,NA,0.1219999994,"Sevilla-Real Valladolid"
"25",3917942,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Fri, Aug 19, 2022, 20:00 UTC",8302,"Sevilla","#C90F20",10281,"Real Valladolid","#8E7CB3",2448201813,"Goal",8302,282286,"Karim Rekik",97.9561388780607,37.5074988365173,86,NA,FALSE,TRUE,34.99125,0.428162544965744,0.4401,"LeftFoot","RegularPlay","SecondHalf",FALSE,0.73776455026455,0.183458645714286,1,"Karim","Rekik","#C90F20",NA,NA,NA,0.6934736808,"Sevilla-Real Valladolid"
"26",3917946,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 15:30 UTC",8371,"Osasuna","#083068",8385,"Cadiz","#1868B0",2448609953,"Goal",8371,361724,"Ezequiel Ávila",94,34,37,NA,FALSE,TRUE,33.5425,0.7884,0.9528,"RightFoot","Penalty","FirstHalf",FALSE,1.12103174603175,0.504511275714286,1,"Ezequiel","Ávila","#083068",NA,NA,NA,1.9070526222,"Osasuna-Cadiz"
"27",3917946,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 15:30 UTC",8371,"Osasuna","#083068",8385,"Cadiz","#1868B0",2448655265,"Goal",8371,183353,"Kike",94,34,79,NA,FALSE,TRUE,36.745,0.7884,0.9926,"RightFoot","Penalty","SecondHalf",FALSE,0.273809523809523,0.0322751321164021,1,"","Kike","#083068",NA,NA,NA,0.1219999994,"Osasuna-Cadiz"
"28",3917944,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 17:30 UTC",8661,"Mallorca","#c2071f",8603,"Betis","#009048",2448681081,"Goal",8603,609505,"Borja Iglesias",94,34,9,NA,FALSE,TRUE,33.5425,0.7884,0.8671,"RightFoot","Penalty","FirstHalf",FALSE,1.12103174603175,0.183458645714286,1,"Borja","Iglesias","#009048",NA,NA,NA,0.6934736808,"Mallorca-Betis"
"29",3917944,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 17:30 UTC",8661,"Mallorca","#c2071f",8603,"Betis","#009048",2448741297,"Goal",8661,517052,"Vedat Muriqi",100.068968411508,30.2319999084473,56,NA,FALSE,TRUE,31.02625,0.158069670200348,0.779,"Header","RegularPlay","SecondHalf",FALSE,1.78670634920635,0.0322751321164021,1,"Vedat","Muriqi","#c2071f",NA,NA,NA,0.1219999994,"Mallorca-Betis"
"30",3917944,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 17:30 UTC",8661,"Mallorca","#c2071f",8603,"Betis","#009048",2448755913,"Goal",8603,609505,"Borja Iglesias",94,34,73,NA,FALSE,TRUE,37.12625,0.7884,0.995,"RightFoot","Penalty","SecondHalf",FALSE,0.172949735449736,0.36521860026455,1,"Borja","Iglesias","#009048",NA,NA,NA,1.380526309,"Mallorca-Betis"
"31",3917940,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 20:00 UTC",9910,"Celta","#8AC3EE",8633,"Real Madrid","#085098",2448812407,"Goal",8633,26166,"Karim Benzema",94,34,14,NA,FALSE,TRUE,31.94125,0.7884,0.9839,"RightFoot","Penalty","FirstHalf",FALSE,1.54464285714286,0.0543581172486773,1,"Karim","Benzema","#085098",NA,NA,NA,0.2054736832,"Celta-Real Madrid"
"32",3917940,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 20:00 UTC",9910,"Celta","#8AC3EE",8633,"Real Madrid","#085098",2448820049,"Goal",9910,174472,"Iago Aspas",94,34,23,NA,FALSE,TRUE,30.87375,0.7884,0.9956,"LeftFoot","Penalty","FirstHalf",FALSE,1.82705026455026,0.010192146984127,1,"Iago","Aspas","#8AC3EE",NA,NA,NA,0.0385263156,"Celta-Real Madrid"
"33",3917940,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 20:00 UTC",9910,"Celta","#8AC3EE",8633,"Real Madrid","#085098",2448832277,"Goal",8633,31097,"Luka Modric",83.2732975342689,36.7449988365173,42,NA,FALSE,TRUE,31.02625,0.0472650527954102,0.367,"RightFoot","RegularPlay","FirstHalf",FALSE,1.78670634920635,0.377109438412698,1,"Luka","Modric","#085098",NA,NA,NA,1.4254736772,"Celta-Real Madrid"
"34",3917940,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 20:00 UTC",9910,"Celta","#8AC3EE",8633,"Real Madrid","#085098",2448844815,"Goal",8633,846033,"Vinicius Junior",96.7982470855393,45.4020392815871,56,NA,FALSE,TRUE,36.97375,0.951377511024475,0.968,"LeftFoot","FastBreak","SecondHalf",FALSE,0.21329365079365,0.0424672791005291,1,"Vinicius","Junior","#085098","Vinicius",NA,NA,0.160526315,"Celta-Real Madrid"
"35",3917940,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sat, Aug 20, 2022, 20:00 UTC",9910,"Celta","#8AC3EE",8633,"Real Madrid","#085098",2448848761,"Goal",8633,743533,"Federico Valverde",92.5,23.6489161329129,66,NA,FALSE,TRUE,37.2025,0.138101935386658,0.6776,"RightFoot","FastBreak","SecondHalf",FALSE,0.152777777777778,0.0322751321164021,1,"Federico","Valverde","#085098",NA,NA,NA,0.1219999994,"Celta-Real Madrid"
"36",3917938,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sun, Aug 21, 2022, 15:30 UTC",8315,"Ath Bilbao","#E2001A",10267,"Valencia","#000000",2449402435,"Goal",8315,574629,"Alex Berenguer",87.963235294,44.3510838670871,43,NA,FALSE,TRUE,37.2025,0.0651584565639496,0.3204,"LeftFoot","RegularPlay","FirstHalf",FALSE,0.152777777777778,0.0220829851322751,1,"Alex","Berenguer","#E2001A",NA,NA,NA,0.0834736838,"Ath Bilbao-Valencia"
"37",3917939,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sun, Aug 21, 2022, 17:30 UTC",9906,"Ath Madrid","#C63527",10205,"Villarreal","#153662",2449513115,"Goal",10205,1047676,"Yeremi Pino",99.2105277880393,24.2794904507,73,NA,FALSE,TRUE,37.27875,0.0668000876903534,0.714,"RightFoot","RegularPlay","SecondHalf",FALSE,0.13260582010582,0.0543581172486773,1,"Yeremi","Pino","#153662",NA,NA,NA,0.2054736832,"Ath Madrid-Villarreal"
"38",3917939,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sun, Aug 21, 2022, 17:30 UTC",9906,"Ath Madrid","#C63527",10205,"Villarreal","#153662",2449535195,"Goal",10205,246438,"Gerard Moreno",93.6999969482422,43.2300631546564,90,7,FALSE,TRUE,31.865,0.230956941843033,0.8001,"LeftFoot","FastBreak","SecondHalf",FALSE,1.56481481481482,0.0220829851322751,1,"Gerard","Moreno","#153662",NA,NA,NA,0.0834736838,"Ath Madrid-Villarreal"
"39",3917943,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sun, Aug 21, 2022, 20:00 UTC",8560,"Sociedad","#0056B3",8634,"Barcelona","#971e48",2449556479,"Goal",8634,93447,"Robert Lewandowski",96.9912265970607,33.6949988365173,1,NA,FALSE,TRUE,36.97375,0.256714880466461,0.9609,"LeftFoot","FastBreak","FirstHalf",FALSE,0.21329365079365,0.0645502642328042,1,"Robert","Lewandowski","#971e48",NA,NA,NA,0.2439999988,"Sociedad-Barcelona"
"40",3917943,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sun, Aug 21, 2022, 20:00 UTC",8560,"Sociedad","#0056B3",8634,"Barcelona","#971e48",2449560313,"Goal",8560,690107,"Alexander Isak",97.8596491223,24.2094278254871,6,NA,FALSE,TRUE,31.48375,0.0941624343395233,0.4071,"RightFoot","RegularPlay","FirstHalf",FALSE,1.6656746031746,0.151183513597884,1,"Alexander","Isak","#0056B3",NA,NA,NA,0.5714736814,"Sociedad-Barcelona"
"41",3917943,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sun, Aug 21, 2022, 20:00 UTC",8560,"Sociedad","#0056B3",8634,"Barcelona","#971e48",2449609069,"Goal",8634,692984,"Ousmane Dembélé",97.7631593665393,46.8033131675871,66,NA,FALSE,TRUE,31.78875,0.0703410804271698,0.3271,"LeftFoot","RegularPlay","SecondHalf",FALSE,1.58498677248677,0.0645502642328042,1,"Ousmane","Dembélé","#971e48",NA,NA,NA,0.2439999988,"Sociedad-Barcelona"
"42",3917943,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sun, Aug 21, 2022, 20:00 UTC",8560,"Sociedad","#0056B3",8634,"Barcelona","#971e48",2449610029,"Goal",8634,93447,"Robert Lewandowski",96.4122807008,34.3050011634827,68,NA,FALSE,TRUE,31.63625,0.449571341276169,0.8319,"RightFoot","RegularPlay","SecondHalf",FALSE,1.62533068783069,0.0543581172486773,1,"Robert","Lewandowski","#971e48",NA,NA,NA,0.2054736832,"Sociedad-Barcelona"
"43",3917943,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Sun, Aug 21, 2022, 20:00 UTC",8560,"Sociedad","#0056B3",8634,"Barcelona","#971e48",2449614371,"Goal",8634,1086012,"Ansu Fati",96.1228040718214,35.2199988365173,79,NA,FALSE,TRUE,31.7125,0.382871448993683,0.825,"RightFoot","RegularPlay","SecondHalf",FALSE,1.60515873015873,0.0322751321164021,1,"Ansu","Fati","#971e48",NA,NA,NA,0.1219999994,"Sociedad-Barcelona"
"44",3917947,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Mon, Aug 22, 2022, 18:00 UTC",10268,"Elche","#093B18",9865,"Almeria","#C8282C",2449965435,"Goal",9865,590494,"Umar Sadiq",97.8596491223,31.5599994182587,23,NA,FALSE,TRUE,37.2025,0.117923259735107,0.5037,"Header","FromCorner","FirstHalf",FALSE,0.152777777777778,0.151183513597884,1,"Umar","Sadiq","#C8282C",NA,NA,NA,0.5714736814,"Elche-Almeria"
"45",3917947,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Mon, Aug 22, 2022, 18:00 UTC",10268,"Elche","#093B18",9865,"Almeria","#C8282C",2449968377,"Goal",10268,929834,"Álex Collado",92.6999969482422,24.7699368453436,30,NA,FALSE,TRUE,31.02625,0.0521804094314575,0.2714,"LeftFoot","RegularPlay","FirstHalf",FALSE,1.78670634920635,0.0322751321164021,1,"Álex","Collado","#093B18",NA,NA,NA,0.1219999994,"Elche-Almeria"
"46",3917945,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Mon, Aug 22, 2022, 20:00 UTC",7732,"Girona","#C72433",8305,"Getafe","#084888",2450013965,"Goal",7732,58294,"Cristhian Stuani",94.7719327677786,40.049285715,42,NA,FALSE,TRUE,37.2025,0.10428112745285,0.2653,"RightFoot","RegularPlay","FirstHalf",FALSE,0.152777777777778,0.258201056931217,1,"Cristhian","Stuani","#C72433",NA,NA,NA,0.9759999952,"Girona-Getafe"
"47",3917945,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Mon, Aug 22, 2022, 20:00 UTC",7732,"Girona","#C72433",8305,"Getafe","#084888",2450018365,"Goal",8305,566425,"Domingos Duarte",8.29824543085759,34.3050011634827,47,NA,FALSE,TRUE,34.53375,NA,NA,"Header","SetPiece","SecondHalf",TRUE,0.858796296296295,0.300668336031746,1,"Domingos","Duarte","#084888",NA,NA,NA,1.1365263102,"Girona-Getafe"
"48",3917945,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Mon, Aug 22, 2022, 20:00 UTC",7732,"Girona","#C72433",8305,"Getafe","#084888",2450020721,"Goal",7732,823658,"Valentin Castellanos",96.1228040718214,22.1775796217,64,NA,FALSE,TRUE,35.6775,0.229571431875229,0.585,"RightFoot","RegularPlay","SecondHalf",FALSE,0.556216931216931,0.0747424112169312,1,"Valentin","Castellanos","#C72433",NA,NA,NA,0.2825263144,"Girona-Getafe"
"49",3917945,"2",87,"LaLiga","LaLiga Round 2",87,"2022/2023","Mon, Aug 22, 2022, 20:00 UTC",7732,"Girona","#C72433",8305,"Getafe","#084888",2450021787,"Goal",8305,464486,"Enes Ünal",89.1999969482422,37.7680000915527,73,NA,FALSE,TRUE,30.7975,0.065598338842392,0.3987,"RightFoot","RegularPlay","SecondHalf",FALSE,1.84722222222222,0.290476189047619,1,"Enes","Ünal","#084888",NA,NA,NA,1.0979999946,"Girona-Getafe"
"50",3917956,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Fri, Aug 26, 2022, 18:00 UTC",7732,"Girona","#C72433",9910,"Celta","#8AC3EE",2451129363,"Goal",9910,174472,"Iago Aspas",92.5,41.6568741178513,49,NA,FALSE,TRUE,31.56,0.162628263235092,0.3751,"LeftFoot","RegularPlay","SecondHalf",FALSE,1.64550264550265,0.0220829851322751,1,"Iago","Aspas","#8AC3EE",NA,NA,NA,0.0834736838,"Girona-Celta"
"51",3917949,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Fri, Aug 26, 2022, 20:00 UTC",8603,"Betis","#009048",8371,"Osasuna","#083068",2451189639,"Goal",8603,609505,"Borja Iglesias",91.8000030517578,44.3510838670871,34,NA,FALSE,TRUE,35.6775,0.0393109619617462,0.1811,"RightFoot","RegularPlay","FirstHalf",FALSE,0.556216931216931,0.526594260846561,1,"Borja","Iglesias","#009048",NA,NA,NA,1.990526306,"Betis-Osasuna"
"52",3917950,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sat, Aug 27, 2022, 15:30 UTC",10268,"Elche","#093B18",8560,"Sociedad","#0056B3",2451675587,"Goal",8560,640122,"Brais Méndez",94.2894766272786,29.2954749065351,20,NA,FALSE,TRUE,30.72125,5e-04,0.9426,"LeftFoot","RegularPlay","FirstHalf",FALSE,1.86739417989418,0.010192146984127,1,"Brais","Méndez","#0056B3",NA,NA,NA,0.0385263156,"Elche-Sociedad"
"53",3917957,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sat, Aug 27, 2022, 17:30 UTC",8370,"Vallecano","#EB3A32",8661,"Mallorca","#c2071f",2451785201,"Goal",8661,517052,"Vedat Muriqi",98.0526286338214,30.3279998168945,13,NA,FALSE,TRUE,36.97375,0.259157955646515,0.9149,"Header","RegularPlay","FirstHalf",FALSE,0.21329365079365,0.45185184962963,1,"Vedat","Muriqi","#c2071f",NA,NA,NA,1.7079999916,"Vallecano-Mallorca"
"54",3917957,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sat, Aug 27, 2022, 17:30 UTC",8370,"Vallecano","#EB3A32",8661,"Mallorca","#c2071f",2451853097,"Goal",8661,940976,"Kang-In Lee",97.6666696107786,46.1026762245871,64,NA,FALSE,TRUE,36.21125,0.0387779176235199,0.0841,"LeftFoot","RegularPlay","SecondHalf",FALSE,0.415013227513228,0.151183513597884,1,"Kang-In","Lee","#c2071f",NA,NA,NA,0.5714736814,"Vallecano-Mallorca"
