"","Div","HomeTeam","AwayTeam","Date"
"1","SP2","Valladolid","Ceuta",2025-08-15
"2","SP2","Burgos","Cultural Leonesa",2025-08-15
"3","SP2","Santander","Castellon",2025-08-16
"4","SP2","Malaga","Eibar",2025-08-16
"5","SP2","Granada","La Coruna",2025-08-16
"6","SP2","Sociedad B","Zaragoza",2025-08-17
"7","SP2","Cadiz","Mirandes",2025-08-17
"8","SP2","Las Palmas","Andorra",2025-08-17
"9","SP2","Huesca","Leganes",2025-08-17
"10","SP2","Sp Gijon","Cordoba",2025-08-18
"11","SP2","Almería","Albacete",2025-08-18
"12","SP2","Valladolid","Sp Gijon",2025-10-19
"13","SP2","Andorra","Granada",2025-10-19
"14","SP2","Santander","La Coruna",2025-10-19
"15","SP2","Cordoba","Almería",2025-10-19
"16","SP2","Castellon","Albacete",2025-10-19
"17","SP2","Sociedad B","Huesca",2025-10-19
"18","SP2","Las Palmas","Eibar",2025-10-19
"19","SP2","Zaragoza","Cultural Leonesa",2025-10-19
"20","SP2","Ceuta","Mirandes",2025-10-19
"21","SP2","Cadiz","Burgos",2025-10-19
"22","SP2","Leganes","Malaga",2025-10-19
"23","SP2","Cultural Leonesa","Ceuta",2025-10-26
"24","SP2","Burgos","Sociedad B",2025-10-26
"25","SP2","Malaga","Andorra",2025-10-26
"26","SP2","Sp Gijon","Zaragoza",2025-10-26
"27","SP2","Huesca","Las Palmas",2025-10-26
"28","SP2","Granada","Cadiz",2025-10-26
"29","SP2","Albacete","Cordoba",2025-10-26
"30","SP2","Mirandes","Santander",2025-10-26
"31","SP2","Almería","Castellon",2025-10-26
"32","SP2","La Coruna","Valladolid",2025-10-26
"33","SP2","Eibar","Leganes",2025-10-26
"34","SP2","Zaragoza","La Coruna",2025-11-02
"35","SP2","Cultural Leonesa","Mirandes",2025-11-02
"36","SP2","Almería","Eibar",2025-11-02
"37","SP2","Santander","Sociedad B",2025-11-02
"38","SP2","Albacete","Huesca",2025-11-02
"39","SP2","Leganes","Burgos",2025-11-02
"40","SP2","Castellon","Malaga",2025-11-02
"41","SP2","Sp Gijon","Las Palmas",2025-11-02
"42","SP2","Cordoba","Ceuta",2025-11-02
"43","SP2","Valladolid","Granada",2025-11-02
"44","SP2","Andorra","Cadiz",2025-11-02
"45","SP2","Cadiz","Valladolid",2025-11-09
"46","SP2","Burgos","Castellon",2025-11-09
"47","SP2","La Coruna","Cultural Leonesa",2025-11-09
"48","SP2","Mirandes","Sp Gijon",2025-11-09
"49","SP2","Granada","Zaragoza",2025-11-09
"50","SP2","Huesca","Andorra",2025-11-09
"51","SP2","Las Palmas","Santander",2025-11-09
"52","SP2","Ceuta","Almería",2025-11-09
"53","SP2","Malaga","Cordoba",2025-11-09
"54","SP2","Sociedad B","Leganes",2025-11-09
"55","SP2","Eibar","Albacete",2025-11-09
"56","SP2","Cultural Leonesa","Malaga",2025-11-16
"57","SP2","Castellon","Sociedad B",2025-11-16
"58","SP2","Almería","Cadiz",2025-11-16
"59","SP2","Sp Gijon","Eibar",2025-11-16
"60","SP2","Valladolid","Las Palmas",2025-11-16
"61","SP2","Ceuta","Leganes",2025-11-16
"62","SP2","Zaragoza","Huesca",2025-11-16
"63","SP2","Cordoba","La Coruna",2025-11-16
"64","SP2","Mirandes","Burgos",2025-11-16
"65","SP2","Santander","Granada",2025-11-16
"66","SP2","Albacete","Andorra",2025-11-16
"67","SP2","La Coruna","Ceuta",2025-11-23
"68","SP2","Malaga","Mirandes",2025-11-23
"69","SP2","Las Palmas","Albacete",2025-11-23
"70","SP2","Leganes","Almería",2025-11-23
"71","SP2","Eibar","Zaragoza",2025-11-23
"72","SP2","Burgos","Santander",2025-11-23
"73","SP2","Andorra","Castellon",2025-11-23
"74","SP2","Cadiz","Cultural Leonesa",2025-11-23
"75","SP2","Huesca","Sp Gijon",2025-11-23
"76","SP2","Granada","Cordoba",2025-11-23
"77","SP2","Sociedad B","Valladolid",2025-11-23
"78","SP2","Zaragoza","Leganes",2025-11-30
"79","SP2","Castellon","Las Palmas",2025-11-30
"80","SP2","Mirandes","Sociedad B",2025-11-30
"81","SP2","Almería","Huesca",2025-11-30
"82","SP2","Albacete","La Coruna",2025-11-30
"83","SP2","Ceuta","Burgos",2025-11-30
"84","SP2","Sp Gijon","Andorra",2025-11-30
"85","SP2","Cordoba","Cadiz",2025-11-30
"86","SP2","Cultural Leonesa","Granada",2025-11-30
"87","SP2","Santander","Eibar",2025-11-30
"88","SP2","Valladolid","Malaga",2025-11-30
"89","SP2","Las Palmas","Mirandes",2025-12-07
"90","SP2","Burgos","Albacete",2025-12-07
"91","SP2","Granada","Ceuta",2025-12-07
"92","SP2","Sociedad B","Sp Gijon",2025-12-07
"93","SP2","Leganes","Cordoba",2025-12-07
"94","SP2","Eibar","Cultural Leonesa",2025-12-07
"95","SP2","La Coruna","Castellon",2025-12-07
"96","SP2","Andorra","Almería",2025-12-07
"97","SP2","Huesca","Valladolid",2025-12-07
"98","SP2","Cadiz","Santander",2025-12-07
"99","SP2","Malaga","Zaragoza",2025-12-07
"100","SP2","Valladolid","Andorra",2025-12-14
"101","SP2","Albacete","Malaga",2025-12-14
"102","SP2","Sp Gijon","Granada",2025-12-14
"103","SP2","Cultural Leonesa","Huesca",2025-12-14
"104","SP2","Ceuta","Las Palmas",2025-12-14
"105","SP2","La Coruna","Sociedad B",2025-12-14
"106","SP2","Almería","Burgos",2025-12-14
"107","SP2","Cordoba","Eibar",2025-12-14
"108","SP2","Castellon","Mirandes",2025-12-14
"109","SP2","Zaragoza","Cadiz",2025-12-14
"110","SP2","Santander","Leganes",2025-12-14
"111","SP2","Mirandes","Cordoba",2025-12-21
"112","SP2","Eibar","Valladolid",2025-12-21
"113","SP2","Granada","Albacete",2025-12-21
"114","SP2","Las Palmas","Cultural Leonesa",2025-12-21
