"","Div","HomeTeam","AwayTeam","Date"
"111","P1","Alverca","Estrela",2026-02-01
"112","P1","Gil Vicente","Famalicao",2026-02-01
"113","P1","Guimaraes","Moreirense",2026-02-01
"114","P1","Casa Pia","Porto",2026-02-01
"115","P1","Sp Lisbon","Nacional",2026-02-01
"116","P1","Santa Clara","Estoril",2026-02-01
"117","P1","Rio Ave","Arouca",2026-02-01
"118","P1","Sp Braga","Rio Ave",2026-02-08
"119","P1","Arouca","Guimaraes",2026-02-08
"120","P1","Porto","Sp Lisbon",2026-02-08
"121","P1","Benfica","Alverca",2026-02-08
"122","P1","Moreirense","Gil Vicente",2026-02-08
"123","P1","Famalicao","AVS",2026-02-08
"124","P1","Nacional","Casa Pia",2026-02-08
"125","P1","Estoril","Tondela",2026-02-08
"126","P1","Estrela","Santa Clara",2026-02-08
"127","P1","Nacional","Porto",2026-02-15
"128","P1","Rio Ave","Moreirense",2026-02-15
"129","P1","Sp Lisbon","Famalicao",2026-02-15
"130","P1","Santa Clara","Benfica",2026-02-15
"131","P1","AVS","Estoril",2026-02-15
"132","P1","Guimaraes","Estrela",2026-02-15
"133","P1","Gil Vicente","Sp Braga",2026-02-15
"134","P1","Casa Pia","Arouca",2026-02-15
"135","P1","Tondela","Alverca",2026-02-15
"136","P1","Famalicao","Casa Pia",2026-02-22
"137","P1","Estrela","Tondela",2026-02-22
"138","P1","Benfica","AVS",2026-02-22
"139","P1","Alverca","Santa Clara",2026-02-22
"140","P1","Arouca","Nacional",2026-02-22
"141","P1","Estoril","Gil Vicente",2026-02-22
"142","P1","Moreirense","Sp Lisbon",2026-02-22
"143","P1","Sp Braga","Guimaraes",2026-02-22
"144","P1","Porto","Rio Ave",2026-02-22
"145","P1","Nacional","Sp Braga",2026-03-01
"146","P1","AVS","Estrela",2026-03-01
"147","P1","Sp Lisbon","Estoril",2026-03-01
"148","P1","Rio Ave","Famalicao",2026-03-01
"149","P1","Tondela","Santa Clara",2026-03-01
"150","P1","Casa Pia","Moreirense",2026-03-01
"151","P1","Gil Vicente","Benfica",2026-03-01
"152","P1","Guimaraes","Alverca",2026-03-01
"153","P1","Porto","Arouca",2026-03-01
"154","P1","Benfica","Porto",2026-03-08
"155","P1","Alverca","AVS",2026-03-08
"156","P1","Estrela","Gil Vicente",2026-03-08
"157","P1","Tondela","Rio Ave",2026-03-08
"158","P1","Moreirense","Nacional",2026-03-08
"159","P1","Santa Clara","Guimaraes",2026-03-08
"160","P1","Sp Braga","Sp Lisbon",2026-03-08
"161","P1","Famalicao","Arouca",2026-03-08
"162","P1","Estoril","Casa Pia",2026-03-08
"163","P1","Nacional","Estoril",2026-03-15
"164","P1","Guimaraes","Famalicao",2026-03-15
"165","P1","AVS","Santa Clara",2026-03-15
"166","P1","Gil Vicente","Alverca",2026-03-15
"167","P1","Arouca","Benfica",2026-03-15
"168","P1","Casa Pia","Sp Braga",2026-03-15
"169","P1","Rio Ave","Estrela",2026-03-15
"170","P1","Porto","Moreirense",2026-03-15
"171","P1","Sp Lisbon","Tondela",2026-03-15
"172","P1","Estrela","Casa Pia",2026-03-22
"173","P1","Benfica","Guimaraes",2026-03-22
"174","P1","Alverca","Sp Lisbon",2026-03-22
"175","P1","Estoril","Rio Ave",2026-03-22
"176","P1","Sp Braga","Porto",2026-03-22
"177","P1","Santa Clara","Gil Vicente",2026-03-22
"178","P1","Tondela","AVS",2026-03-22
"179","P1","Moreirense","Arouca",2026-03-22
"180","P1","Famalicao","Nacional",2026-03-22
"181","P1","Casa Pia","Benfica",2026-04-04
"182","P1","Nacional","Estrela",2026-04-04
"183","P1","Gil Vicente","AVS",2026-04-04
"184","P1","Porto","Famalicao",2026-04-04
"185","P1","Moreirense","Sp Braga",2026-04-04
"186","P1","Guimaraes","Tondela",2026-04-04
"187","P1","Rio Ave","Alverca",2026-04-04
"188","P1","Sp Lisbon","Santa Clara",2026-04-04
"189","P1","Arouca","Estoril",2026-04-04
"190","P1","AVS","Guimaraes",2026-04-12
"191","P1","Tondela","Gil Vicente",2026-04-12
"192","P1","Benfica","Nacional",2026-04-12
"193","P1","Alverca","Casa Pia",2026-04-12
"194","P1","Sp Braga","Arouca",2026-04-12
"195","P1","Estrela","Sp Lisbon",2026-04-12
"196","P1","Estoril","Porto",2026-04-12
"197","P1","Famalicao","Moreirense",2026-04-12
"198","P1","Santa Clara","Rio Ave",2026-04-12
"199","P1","Moreirense","Guimaraes",2025-08-23
"200","P1","Nacional","Sp Lisbon",2025-08-23
"201","P1","Arouca","Rio Ave",2025-08-23
"202","P1","Benfica","Tondela",2025-08-23
"203","P1","Famalicao","Gil Vicente",2025-08-24
"204","P1","Porto","Casa Pia",2025-08-24
"205","P1","Sp Braga","AVS",2025-08-24
"206","P1","Estrela","Alverca",2025-08-25
"207","P1","Estoril","Santa Clara",2025-09-06
"208","P1","Sp Braga","Famalicao",2026-04-19
"209","P1","Arouca","Estrela",2026-04-19
"210","P1","Sp Lisbon","Benfica",2026-04-19
"211","P1","Nacional","Alverca",2026-04-19
"212","P1","Rio Ave","AVS",2026-04-19
"213","P1","Moreirense","Estoril",2026-04-19
"214","P1","Porto","Tondela",2026-04-19
"215","P1","Gil Vicente","Guimaraes",2026-04-19
"216","P1","Casa Pia","Santa Clara",2026-04-19
"217","P1","Benfica","Moreirense",2026-04-26
"218","P1","Alverca","Arouca",2026-04-26
"219","P1","Estoril","Famalicao",2026-04-26
"220","P1","AVS","Sp Lisbon",2026-04-26
"221","P1","Guimaraes","Rio Ave",2026-04-26
"222","P1","Santa Clara","Sp Braga",2026-04-26
"223","P1","Estrela","Porto",2026-04-26
"224","P1","Gil Vicente","Casa Pia",2026-04-26
"225","P1","Tondela","Nacional",2026-04-26
"226","P1","Porto","Alverca",2026-05-03
"227","P1","Casa Pia","Tondela",2026-05-03
"228","P1","Rio Ave","Gil Vicente",2026-05-03
"229","P1","Famalicao","Benfica",2026-05-03
"230","P1","Arouca","Santa Clara",2026-05-03
"231","P1","Sp Lisbon","Guimaraes",2026-05-03
"232","P1","Nacional","AVS",2026-05-03
"233","P1","Sp Braga","Estoril",2026-05-03
"234","P1","Moreirense","Estrela",2026-05-03
"235","P1","Tondela","Moreirense",2026-05-10
"236","P1","Alverca","Estoril",2026-05-10
"237","P1","Santa Clara","Nacional",2026-05-10
"238","P1","Guimaraes","Casa Pia",2026-05-10
"239","P1","AVS","Porto",2026-05-10
"240","P1","Rio Ave","Sp Lisbon",2026-05-10
"241","P1","Estrela","Famalicao",2026-05-10
"242","P1","Benfica","Sp Braga",2026-05-10
"243","P1","Gil Vicente","Arouca",2026-05-10
"244","P1","Sp Lisbon","Gil Vicente",2026-05-17
"245","P1","Estoril","Benfica",2026-05-17
"246","P1","Arouca","Tondela",2026-05-17
"247","P1","Nacional","Guimaraes",2026-05-17
"248","P1","Casa Pia","Rio Ave",2026-05-17
"249","P1","Sp Braga","Estrela",2026-05-17
"250","P1","Moreirense","AVS",2026-05-17
"251","P1","Famalicao","Alverca",2026-05-17
"252","P1","Porto","Santa Clara",2026-05-17
"253","P1","Gil Vicente","Moreirense",2025-08-29
"254","P1","Casa Pia","Nacional",2025-08-30
"255","P1","AVS","Famalicao",2025-08-30
"256","P1","Guimaraes","Arouca",2025-08-30
"257","P1","Sp Lisbon","Porto",2025-08-30
"258","P1","Tondela","Estoril",2025-08-31
"259","P1","Alverca","Benfica",2025-08-31
"260","P1","Santa Clara","Estrela",2025-08-31
"261","P1","Rio Ave","Sp Braga",2025-08-31
"262","P1","Alverca","Tondela",2025-09-12
"263","P1","Benfica","Santa Clara",2025-09-12
"264","P1","Estoril","AVS",2025-09-13
"265","P1","Moreirense","Rio Ave",2025-09-13
"266","P1","Porto","Nacional",2025-09-13
"267","P1","Famalicao","Sp Lisbon",2025-09-13
"268","P1","Estrela","Guimaraes",2025-09-14
"269","P1","Arouca","Casa Pia",2025-09-14
"270","P1","Sp Braga","Gil Vicente",2025-09-14
"271","P1","Rio Ave","Porto",2025-09-19
"272","P1","Santa Clara","Alverca",2025-09-20
"273","P1","Nacional","Arouca",2025-09-20
"274","P1","AVS","Benfica",2025-09-20
"275","P1","Guimaraes","Sp Braga",2025-09-20
"276","P1","Tondela","Estrela",2025-09-21
"277","P1","Gil Vicente","Estoril",2025-09-21
"278","P1","Casa Pia","Famalicao",2025-09-21
"279","P1","Sp Lisbon","Moreirense",2025-09-22
"280","P1","Benfica","Gil Vicente",2025-09-26
"281","P1","Santa Clara","Tondela",2025-09-27
"282","P1","Moreirense","Casa Pia",2025-09-27
"283","P1","Estrela","AVS",2025-09-27
"284","P1","Estoril","Sp Lisbon",2025-09-27
"285","P1","Alverca","Guimaraes",2025-09-28
"286","P1","Sp Braga","Nacional",2025-09-28
"287","P1","Arouca","Porto",2025-09-28
"288","P1","Famalicao","Rio Ave",2025-09-29
"289","P1","Casa Pia","Estoril",2025-10-03
"290","P1","Gil Vicente","Estrela",2025-10-04
"291","P1","Nacional","Moreirense",2025-10-04
"292","P1","AVS","Alverca",2025-10-04
"293","P1","Guimaraes","Santa Clara",2025-10-04
"294","P1","Arouca","Famalicao",2025-10-05
"295","P1","Rio Ave","Tondela",2025-10-05
"296","P1","Sp Lisbon","Sp Braga",2025-10-05
"297","P1","Porto","Benfica",2025-10-05
"298","P1","Alverca","Gil Vicente",2025-10-24
"299","P1","Santa Clara","AVS",2025-10-25
"300","P1","Estrela","Rio Ave",2025-10-25
"301","P1","Benfica","Arouca",2025-10-25
"302","P1","Estoril","Nacional",2025-10-26
"303","P1","Famalicao","Guimaraes",2025-10-26
"304","P1","Tondela","Sp Lisbon",2025-10-26
"305","P1","Sp Braga","Casa Pia",2025-10-26
"306","P1","Moreirense","Porto",2025-10-27
