"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1506","SC0",2024-08-24,"Dundee United","St Johnstone",2,0,"H",0,0,"D",1.9,3.55,4.08,"0-0","2-0",3,2,10,1,2,2,0,1,2,6,14,11,2,8,25,"2-6","Y","N","N",4,1,2,65,900,130,520,16,1040
"1513","SC0",2024-08-31,"St Johnstone","Motherwell",1,2,"A",0,1,"A",3.01,3.31,2.47,"0-1","1-2",13,5,14,6,1,0,1,0,4,13,12,11,3,17,23,"4-13","Y","Y","N",1,1,3,35,0,105,595,51,1785
"1520","SC0",2024-09-14,"Hibernian","St Johnstone",2,0,"H",1,0,"H",1.64,3.94,5.19,"1-0","2-0",17,4,5,1,1,4,0,1,5,7,6,17,2,12,23,"5-7","Y","N","N",5,1,2,75,650,150,900,24,1800
"1524","SC0",2024-09-21,"Ross County","St Johnstone",3,3,"D",1,1,"D",2.09,3.5,3.48,"1-1","3-3",14,6,8,3,2,4,0,0,1,3,13,15,6,4,28,"1-3","Y","Y","Y",6,0,6,60,800,360,240,24,1440
"1530","SC0",2024-09-28,"St Johnstone","Celtic",0,6,"A",0,3,"A",13.82,7.48,1.17,"0-3","0-6",5,1,19,11,1,1,0,0,3,13,9,8,6,16,17,"3-13","Y","Y","Y",2,0,6,20,100,120,320,96,1920
"1537","SC0",2024-10-06,"Rangers","St Johnstone",2,0,"H",1,0,"H",1.12,9.26,16.89,"1-0","2-0",21,6,10,2,1,1,0,0,7,3,22,12,2,10,34,"7-3","Y","N","N",2,0,2,20,100,40,200,20,400
"1508","SC0",2024-08-24,"Rangers","Ross County",6,0,"H",2,0,"H",1.18,7.39,13.46,"2-0","6-0",17,9,4,2,1,3,0,0,5,0,10,12,6,5,22,"5-0","Y","Y","Y",4,0,6,40,300,240,200,30,1200
"1514","SC0",2024-08-31,"Ross County","Aberdeen",0,1,"A",0,0,"D",3.7,3.77,1.93,"0-0","0-1",8,4,9,3,3,1,0,0,1,12,11,13,1,13,24,"1-12","N","N","N",4,0,1,40,300,40,520,13,520
"1521","SC0",2024-09-14,"Ross County","Dundee",2,0,"H",2,0,"H",2.77,3.59,2.42,"2-0","2-0",9,5,8,3,2,1,0,0,3,8,13,12,2,11,25,"3-8","Y","N","N",3,0,2,30,200,60,330,22,660
"15241","SC0",2024-09-21,"Ross County","St Johnstone",3,3,"D",1,1,"D",2.09,3.5,3.48,"1-1","3-3",14,6,8,3,2,4,0,0,1,3,13,15,6,4,28,"1-3","Y","Y","Y",6,0,6,60,800,360,240,24,1440
"1527","SC0",2024-09-28,"Hearts","Ross County",1,1,"D",0,1,"A",1.66,3.96,5.03,"0-1","1-1",21,8,13,2,1,4,0,0,11,5,8,8,2,16,16,"11-5","Y","N","N",5,0,2,50,400,100,800,32,1600
"1535","SC0",2024-10-06,"Ross County","Celtic",1,2,"A",1,0,"H",13.57,8.29,1.16,"1-0","1-2",8,5,23,6,3,1,0,0,1,9,11,11,3,10,22,"1-9","Y","Y","N",4,0,3,40,300,120,400,30,1200
"13","SC0",2024-10-06,"Ross County","Celtic",1,2,"A",1,0,"H",13.57,8.29,1.16,"1-0","1-2",8,5,23,6,3,1,0,0,1,9,11,11,3,10,22,"1-9","Y","Y","N",4,0,3.41666666666667,44.5833333333333,404.166666666667,152.083333333333,438.75,31.8333333333333,1250.41666666667
