"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"6366","T1",2023-04-09,"Besiktas","Giresunspor",3,1,"H",2,1,"H",1.41,5.11,7.74,"2-1","3-1",16,10,8,1,2,4,0,0,7,3,16,11,4,10,27,"7-3","Y","Y","Y",6,0,4,60,800,240,600,40,2400
"6374","T1",2023-04-16,"Giresunspor","Sivasspor",1,0,"H",1,0,"H",2.62,3.38,2.82,"1-0","1-0",9,3,11,4,3,2,0,0,2,6,13,13,1,8,26,"2-6","N","N","N",5,0,1,50,600,50,400,8,400
"6385","T1",2023-04-20,"Ankaragucu","Giresunspor",3,1,"H",0,1,"A",1.96,3.75,3.96,"0-1","3-1",20,6,3,0,1,2,0,0,6,2,8,6,4,8,14,"6-2","Y","Y","Y",3,0,4,30,200,120,240,32,960
"6393","T1",2023-04-24,"Giresunspor","Buyuksehyr",2,4,"A",0,4,"A",2.9,3.62,2.42,"0-4","2-4",25,8,14,6,2,3,0,0,9,1,14,20,6,10,34,"9-1","Y","Y","Y",5,0,6,50,600,300,500,60,3000
"6404","T1",2023-05-01,"Istanbulspor","Giresunspor",1,0,"H",1,0,"H",2.49,3.48,2.91,"1-0","1-0",5,2,20,6,3,2,1,0,3,4,5,12,1,7,17,"3-4","N","N","N",5,1,1,75,1100,75,525,7,525
"6409","T1",2023-05-07,"Giresunspor","Fenerbahce",1,1,"D",0,1,"A",6.62,4.61,1.51,"0-1","1-1",7,5,11,4,5,2,0,0,3,11,14,14,2,14,28,"3-11","Y","N","N",7,0,2,70,1000,140,980,28,1960
"6352","T1",2023-04-01,"Trabzonspor","Kayserispor",3,4,"A",1,2,"A",1.53,4.44,6.59,"1-2","3-4",21,6,14,4,0,1,0,0,4,2,11,12,7,6,23,"4-2","Y","Y","Y",1,0,7,10,0,70,60,42,420
"6362","T1",2023-04-08,"Kasimpasa","Trabzonspor",2,0,"H",1,0,"H",3,3.89,2.29,"1-0","2-0",15,7,11,3,0,0,0,0,5,5,17,10,2,10,27,"5-5","Y","N","N",0,0,2,0,0,0,0,20,0
"6377","T1",2023-04-16,"Trabzonspor","Besiktas",0,0,"D",0,0,"D",2.97,3.52,2.46,"0-0","0-0",12,4,12,5,4,2,0,0,6,8,11,18,0,14,29,"6-8","N","N","N",6,0,0,60,800,0,840,0,0
"6386","T1",2023-04-20,"Sivasspor","Trabzonspor",4,1,"H",2,1,"H",2.82,3.36,2.67,"2-1","4-1",18,10,4,2,1,1,0,1,6,1,10,11,5,7,21,"6-1","Y","Y","Y",2,1,5,45,350,225,315,35,1575
"6398","T1",2023-04-29,"Konyaspor","Trabzonspor",2,1,"H",1,1,"D",2.6,3.44,2.84,"1-1","2-1",12,5,8,3,2,2,0,1,6,5,13,17,3,11,30,"6-5","Y","Y","N",4,1,3,65,900,195,715,33,2145
"6413","T1",2023-05-08,"Trabzonspor","Ankaragucu",2,0,"H",1,0,"H",1.83,3.88,4.32,"1-0","2-0",14,5,3,0,1,1,0,1,5,4,11,5,2,9,16,"5-4","Y","N","N",2,1,2,45,350,90,405,18,810
"13","T1",2023-05-08,"Trabzonspor","Ankaragucu",2,0,"H",1,0,"H",1.83,3.88,4.32,"1-0","2-0",14,5,3,0,1,1,0,1,5,4,11,5,2,9,16,"5-4","Y","N","N",2,1,3.08333333333333,46.6666666666667,558.333333333333,125.416666666667,465,26.9166666666667,1182.91666666667
