"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1011","T1",2024-08-10,"Kasimpasa","Konyaspor",2,3,"A",0,1,"A",2.12,3.46,3.44,"0-1","2-3",4,3,6,3,5,3,0,0,2,7,6,7,5,9,13,"2-7","Y","Y","Y",8,0,5,80,1500,400,720,45,3600
"1019","T1",2024-08-16,"Konyaspor","Galatasaray",1,2,"A",1,1,"D",4.79,4.1,1.71,"1-1","1-2",17,3,7,3,1,1,0,0,5,8,4,20,3,13,24,"5-8","Y","Y","N",2,0,3,20,100,60,260,39,780
"1030","T1",2024-08-24,"Bodrumspor","Konyaspor",3,1,"H",2,1,"H",2.87,3.41,2.45,"2-1","3-1",8,5,3,2,2,2,0,0,5,5,6,8,4,10,14,"5-5","Y","Y","Y",4,0,4,40,400,160,400,40,1600
"1035","T1",2024-08-31,"Konyaspor","Kayserispor",0,0,"D",0,0,"D",1.86,3.53,4.3,"0-0","0-0",9,1,10,3,1,1,0,0,6,5,8,15,0,11,23,"6-5","N","N","N",2,0,0,20,100,0,220,0,0
"1043","T1",2024-09-14,"Samsunspor","Konyaspor",0,1,"A",0,1,"A",1.79,3.58,4.53,"0-1","0-1",12,2,6,3,0,2,0,0,12,1,11,14,1,13,25,"12-1","N","N","N",2,0,1,20,0,20,260,13,260
"1056","T1",2024-09-21,"Konyaspor","Sivasspor",0,0,"D",0,0,"D",2.1,3.38,3.57,"0-0","0-0",14,5,9,5,5,4,0,0,7,4,16,13,0,11,29,"7-4","N","N","N",9,0,0,90,2000,0,990,0,0
"1020","T1",2024-08-17,"Kayserispor","Sivasspor",1,2,"A",1,1,"D",2.42,3.26,3.03,"1-1","1-2",22,8,9,4,1,3,0,1,5,4,14,15,3,9,29,"5-4","Y","Y","N",4,1,3,65,550,195,585,27,1755
"10351","T1",2024-08-31,"Konyaspor","Kayserispor",0,0,"D",0,0,"D",1.86,3.53,4.3,"0-0","0-0",9,1,10,3,1,1,0,0,6,5,8,15,0,11,23,"6-5","N","N","N",2,0,0,20,100,0,220,0,0
"1048","T1",2024-09-15,"Kayserispor","Eyupspor",2,2,"D",0,2,"A",2.9,3.61,2.31,"0-2","2-2",10,6,10,5,4,2,0,0,6,8,11,10,4,14,21,"6-8","Y","Y","Y",6,0,4,60,800,240,840,56,3360
"1054","T1",2024-09-19,"Trabzonspor","Kayserispor",2,2,"D",0,1,"A",1.61,4.27,5,"0-1","2-2",21,8,10,3,0,6,0,1,8,3,3,12,4,11,15,"8-3","Y","Y","Y",6,1,4,85,0,340,935,44,3740
"1063","T1",2024-09-23,"Goztep","Kayserispor",3,0,"H",2,0,"H",1.83,3.69,4.29,"2-0","3-0",18,8,8,3,2,2,0,0,6,4,14,10,3,10,24,"6-4","Y","Y","N",4,0,3,40,400,120,400,30,1200
"12","T1",2024-09-23,"Goztep","Kayserispor",3,0,"H",2,0,"H",1.83,3.69,4.29,"2-0","3-0",18,8,8,3,2,2,0,0,6,4,14,10,3,10,24,"6-4","Y","Y","N",4,0,2.45454545454545,49.0909090909091,540.909090909091,139.545454545455,530,26.7272727272727,1481.36363636364
