"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1392","T1",2024-08-24,"Sivasspor","Eyupspor",0,1,"A",0,1,"A",2.32,3.38,3.1,"0-1","0-1",7,3,6,3,2,3,0,0,4,4,8,8,1,8,16,"4-4","N","N","N",5,0,1,50,600,50,400,8,400
"1404","T1",2024-09-01,"Besiktas","Sivasspor",2,0,"H",1,0,"H",1.44,4.83,6.36,"1-0","2-0",12,8,7,1,4,5,0,0,5,5,15,9,2,10,24,"5-5","Y","N","N",9,0,2,90,2000,180,900,20,1800
"1407","T1",2024-09-14,"Sivasspor","Gaziantep",3,2,"H",1,1,"D",2.2,3.29,3.39,"1-1","3-2",16,4,14,5,5,6,1,0,3,5,15,15,5,8,30,"3-5","Y","Y","Y",11,1,5,135,4500,675,1080,40,5400
"1419","T1",2024-09-21,"Konyaspor","Sivasspor",0,0,"D",0,0,"D",2.1,3.38,3.57,"0-0","0-0",14,5,9,5,5,4,0,0,7,4,16,13,0,11,29,"7-4","N","N","N",9,0,0,90,2000,0,990,0,0
"1427","T1",2024-09-27,"Sivasspor","Buyuksehyr",1,2,"A",0,1,"A",2.93,3.28,2.58,"0-1","1-2",10,3,13,4,1,4,0,0,2,3,12,11,3,5,23,"2-3","Y","Y","N",5,0,3,50,400,150,250,15,750
"1438","T1",2024-10-05,"Goztep","Sivasspor",3,2,"H",2,0,"H",1.79,3.67,4.8,"2-0","3-2",12,4,10,6,3,2,0,0,4,4,17,6,5,8,23,"4-4","Y","Y","Y",5,0,5,50,600,250,400,40,2000
"1390","T1",2024-08-19,"Hatayspor","Kasimpasa",1,1,"D",1,0,"H",2.39,3.54,2.86,"1-0","1-1",9,1,14,6,2,1,0,0,3,7,8,10,2,10,18,"3-7","Y","N","N",3,0,2,30,200,60,300,20,600
"1395","T1",2024-08-25,"Antalyaspor","Hatayspor",3,2,"H",0,2,"A",2.22,3.26,3.4,"0-2","3-2",11,7,9,5,4,6,0,1,10,2,14,16,5,12,30,"10-2","Y","Y","Y",10,1,5,125,3400,625,1500,60,7500
"1405","T1",2024-09-01,"Hatayspor","Samsunspor",0,3,"A",0,1,"A",2.84,3.3,2.54,"0-1","0-3",5,1,14,7,0,2,0,0,2,4,7,12,3,6,19,"2-4","Y","Y","N",2,0,3,20,0,60,120,18,360
"1412","T1",2024-09-15,"Alanyaspor","Hatayspor",0,0,"D",0,0,"D",1.76,3.71,4.6,"0-0","0-0",8,2,9,2,3,1,0,0,5,4,11,15,0,9,26,"5-4","N","N","N",4,0,0,40,300,0,360,0,0
"1418","T1",2024-09-20,"Hatayspor","Bodrumspor",0,1,"A",0,1,"A",2.69,3.02,3.02,"0-1","0-1",13,2,8,1,2,6,0,0,9,7,11,13,1,16,24,"9-7","N","N","N",8,0,1,80,1200,80,1280,16,1280
"1440","T1",2024-10-05,"Hatayspor","Trabzonspor",1,1,"D",1,0,"H",3.79,3.22,2.1,"1-0","1-1",13,6,15,7,4,6,0,0,4,7,14,14,2,11,28,"4-7","Y","N","N",10,0,2,100,2400,200,1100,22,2200
"13","T1",2024-10-05,"Hatayspor","Trabzonspor",1,1,"D",1,0,"H",3.79,3.22,2.1,"1-0","1-1",13,6,15,7,4,6,0,0,4,7,14,14,2,11,28,"4-7","Y","N","N",10,0,2.41666666666667,71.6666666666667,1466.66666666667,194.166666666667,723.333333333333,21.5833333333333,1857.5
