"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"6353","T1",2023-04-01,"Galatasaray","Ad. Demirspor",2,0,"H",0,0,"D",1.46,5.12,6.53,"0-0","2-0",19,4,9,1,4,4,0,0,8,4,22,13,2,12,35,"8-4","Y","N","N",8,0,2,80,1600,160,960,24,1920
"6370","T1",2023-04-14,"Galatasaray","Kayserispor",6,0,"H",4,0,"H",1.34,5.79,8.47,"4-0","6-0",29,17,8,1,2,0,0,1,2,7,11,15,6,9,26,"2-7","Y","Y","Y",2,1,6,45,500,270,405,54,2430
"6378","T1",2023-04-18,"Alanyaspor","Galatasaray",1,4,"A",1,2,"A",6.04,4.85,1.5,"1-2","1-4",10,2,19,13,3,1,0,0,6,3,16,12,5,9,28,"6-3","Y","Y","Y",4,0,5,40,300,200,360,45,1800
"6390","T1",2023-04-23,"Galatasaray","Karagumruk",3,3,"D",2,3,"A",1.32,6.03,8.64,"2-3","3-3",24,9,7,3,0,3,0,0,5,4,14,14,6,9,28,"5-4","Y","Y","Y",3,0,6,30,0,180,270,54,1620
"6401","T1",2023-04-30,"Besiktas","Galatasaray",3,1,"H",1,1,"D",2.72,3.67,2.58,"1-1","3-1",13,6,7,1,6,2,0,0,4,1,12,13,4,5,25,"4-1","Y","Y","Y",8,0,4,80,1200,320,400,20,1600
"6412","T1",2023-05-08,"Galatasaray","Buyuksehyr",1,0,"H",1,0,"H",1.44,4.78,7.51,"1-0","1-0",19,5,8,5,2,1,0,0,10,4,10,5,1,14,15,"10-4","N","N","N",3,0,1,30,200,30,420,14,420
"6363","T1",2023-04-09,"Sivasspor","Buyuksehyr",1,1,"D",1,0,"H",2.99,3.05,2.71,"1-0","1-1",11,5,7,2,2,0,0,0,6,2,14,10,2,8,24,"6-2","Y","N","N",2,0,2,20,0,40,160,16,320
"6372","T1",2023-04-15,"Istanbulspor","Buyuksehyr",1,0,"H",1,0,"H",4.77,3.68,1.82,"1-0","1-0",9,4,13,5,2,6,0,0,4,6,16,15,1,10,31,"4-6","N","N","N",8,0,1,80,1200,80,800,10,800
"6383","T1",2023-04-19,"Buyuksehyr","Fenerbahce",1,2,"A",1,0,"H",4.15,3.85,1.89,"1-0","1-2",6,3,20,5,9,1,2,0,5,4,18,6,3,9,24,"5-4","Y","Y","N",10,2,3,150,1400,450,1350,27,4050
"6393","T1",2023-04-24,"Giresunspor","Buyuksehyr",2,4,"A",0,4,"A",2.9,3.62,2.42,"0-4","2-4",25,8,14,6,2,3,0,0,9,1,14,20,6,10,34,"9-1","Y","Y","Y",5,0,6,50,600,300,500,60,3000
"6402","T1",2023-04-30,"Buyuksehyr","Hatayspor",3,0,"H",NA,NA,"",NA,NA,NA,"0-0","3-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"NA-NA","Y","Y","N",NA,NA,3,NA,NA,NA,NA,NA,NA
"64121","T1",2023-05-08,"Galatasaray","Buyuksehyr",1,0,"H",1,0,"H",1.44,4.78,7.51,"1-0","1-0",19,5,8,5,2,1,0,0,10,4,10,5,1,14,15,"10-4","N","N","N",3,0,1,30,200,30,420,14,420
"13","T1",2023-05-08,"Galatasaray","Buyuksehyr",1,0,"H",1,0,"H",1.44,4.78,7.51,"1-0","1-0",19,5,8,5,2,1,0,0,10,4,10,5,1,14,15,"10-4","N","N","N",3,0,3.33333333333333,NA,NA,NA,NA,NA,NA
