"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4887","T1",2024-01-27,"Alanyaspor","Pendikspor",1,1,"D",0,0,"D",1.88,3.84,4.22,"0-0","1-1",8,2,10,3,2,1,0,0,5,5,9,15,2,10,24,"5-5","Y","N","N",3,0,2,30,200,60,300,20,600
"4905","T1",2024-02-04,"Kasimpasa","Alanyaspor",2,1,"H",1,1,"D",2.33,3.81,2.98,"1-1","2-1",19,7,7,3,0,4,0,0,7,9,10,8,3,16,18,"7-9","Y","Y","N",4,0,3,40,0,120,640,48,1920
"4913","T1",2024-02-11,"Fenerbahce","Alanyaspor",2,2,"D",0,1,"A",1.21,7.5,12.98,"0-1","2-2",21,8,5,3,3,5,0,0,9,0,10,20,4,9,30,"9-0","Y","Y","Y",8,0,4,80,1500,320,720,36,2880
"4921","T1",2024-02-18,"Alanyaspor","Ad. Demirspor",3,3,"D",2,0,"H",2.04,3.73,3.71,"2-0","3-3",8,6,19,9,4,1,0,0,3,6,12,15,6,9,27,"3-6","Y","Y","Y",5,0,6,50,400,300,450,54,2700
"4933","T1",2024-02-25,"Karagumruk","Alanyaspor",1,1,"D",1,0,"H",1.95,3.47,4.38,"1-0","1-1",6,1,19,3,3,2,1,0,1,11,10,14,2,12,24,"1-11","Y","N","N",5,1,2,75,1100,150,900,24,1800
"4945","T1",2024-03-04,"Alanyaspor","Trabzonspor",3,1,"H",2,0,"H",3,3.53,2.4,"2-0","3-1",11,5,24,7,3,0,0,0,1,9,17,8,4,10,25,"1-9","Y","Y","Y",3,0,4,30,0,120,300,40,1200
"4889","T1",2024-01-28,"Konyaspor","Buyuksehyr",2,3,"A",2,0,"H",2.51,3.27,3.09,"2-0","2-3",12,3,15,5,3,2,0,0,1,4,6,12,5,5,18,"1-4","Y","Y","Y",5,0,5,50,600,250,250,25,1250
"4900","T1",2024-02-03,"Rizespor","Konyaspor",0,0,"D",0,0,"D",1.95,3.5,4.32,"0-0","0-0",24,3,19,6,1,1,0,0,12,4,9,10,0,16,19,"12-4","N","N","N",2,0,0,20,100,0,320,0,0
"4912","T1",2024-02-11,"Konyaspor","Ankaragucu",1,0,"H",1,0,"H",2.67,3.15,2.98,"1-0","1-0",14,1,9,1,3,1,0,0,4,2,15,6,1,6,21,"4-2","N","N","N",4,0,1,40,300,40,240,6,240
"4925","T1",2024-02-19,"Besiktas","Konyaspor",2,0,"H",0,0,"D",1.56,4.38,5.93,"0-0","2-0",19,6,4,2,2,0,0,0,6,4,8,8,2,10,16,"6-4","Y","N","N",2,0,2,20,0,40,200,20,400
"4931","T1",2024-02-24,"Konyaspor","Hatayspor",2,0,"H",0,0,"D",2.34,3.23,3.43,"0-0","2-0",13,4,7,4,6,3,0,0,4,3,8,15,2,7,23,"4-3","Y","N","N",9,0,2,90,1800,180,630,14,1260
"4942","T1",2024-03-03,"Pendikspor","Konyaspor",0,2,"A",0,1,"A",2.23,3.57,3.34,"0-1","0-2",9,0,13,5,5,5,0,0,4,4,16,20,2,8,36,"4-4","Y","N","N",10,0,2,100,2500,200,800,16,1600
"13","T1",2024-03-03,"Pendikspor","Konyaspor",0,2,"A",0,1,"A",2.23,3.57,3.34,"0-1","0-2",9,0,13,5,5,5,0,0,4,4,16,20,2,8,36,"4-4","Y","N","N",10,0,2.75,52.0833333333333,708.333333333333,148.333333333333,479.166666666667,25.25,1320.83333333333
