"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1889","E3",2023-04-10,"Hartlepool","Stevenage",1,1,"D",0,1,"A",4.03,3.51,2,"0-1","1-1",6,2,16,4,1,3,0,0,4,6,10,8,2,10,18,"4-6","Y","N","N",4,0,2,40,300,80,400,20,800
"1905","E3",2023-04-15,"Stevenage","AFC Wimbledon",2,1,"H",1,1,"D",1.61,3.93,5.91,"1-1","2-1",4,2,9,2,2,1,0,0,1,1,12,15,3,2,27,"1-1","Y","Y","N",3,0,3,30,200,90,60,6,180
"1916","E3",2023-04-18,"Stevenage","Doncaster",1,0,"H",1,0,"H",1.38,4.86,9.23,"1-0","1-0",12,3,2,1,3,1,0,0,3,0,10,12,1,3,22,"3-0","N","N","N",4,0,1,40,300,40,120,3,120
"1926","E3",2023-04-22,"Mansfield","Stevenage",1,0,"H",1,0,"H",2.73,3.11,2.9,"1-0","1-0",12,1,6,3,1,1,0,0,2,4,13,7,1,6,20,"2-4","N","N","N",2,0,1,20,100,20,120,6,120
"1934","E3",2023-04-25,"Swindon","Stevenage",0,1,"A",0,1,"A",3.63,3.35,2.17,"0-1","0-1",9,3,14,1,0,1,0,0,6,4,7,13,1,10,20,"6-4","N","N","N",1,0,1,10,0,10,100,10,100
"1946","E3",2023-04-29,"Stevenage","Grimsby",2,0,"H",0,0,"D",1.68,3.84,5.46,"0-0","2-0",15,7,6,1,0,1,0,0,5,7,7,17,2,12,24,"5-7","Y","N","N",1,0,2,10,0,20,120,24,240
"1873","E3",2023-04-07,"Crawley Town","Bradford",0,0,"D",0,0,"D",3.46,3.47,2.19,"0-0","0-0",12,1,11,3,3,2,0,1,12,4,11,8,0,16,19,"12-4","N","N","N",5,1,0,75,1350,0,1200,0,0
"1886","E3",2023-04-10,"Bradford","Sutton",3,1,"H",1,0,"H",2.26,3.17,3.55,"1-0","3-1",16,7,8,1,2,2,0,0,7,3,12,18,4,10,30,"7-3","Y","Y","Y",4,0,4,40,400,160,400,40,1600
"1903","E3",2023-04-15,"Rochdale","Bradford",0,3,"A",0,1,"A",3.63,3.47,2.13,"0-1","0-3",9,1,13,5,0,1,0,0,1,4,12,8,3,5,20,"1-4","Y","Y","N",1,0,3,10,0,30,50,15,150
"1918","E3",2023-04-18,"Swindon","Bradford",1,0,"H",0,0,"D",3.31,3.45,2.27,"0-0","1-0",12,3,17,3,0,2,0,0,5,3,7,7,1,8,14,"5-3","N","N","N",2,0,1,20,0,20,160,8,160
"1921","E3",2023-04-22,"Bradford","Gillingham",2,2,"D",0,1,"A",1.75,3.36,6.05,"0-1","2-2",14,4,15,6,1,3,0,0,6,8,9,13,4,14,22,"6-8","Y","Y","Y",4,0,4,40,300,160,560,56,2240
"1944","E3",2023-04-29,"Northampton","Bradford",1,2,"A",0,1,"A",2.55,3.16,3.08,"0-1","1-2",15,6,7,3,2,1,0,0,10,1,11,12,3,11,23,"10-1","Y","Y","N",3,0,3,30,200,90,330,33,990
"13","E3",2023-04-29,"Northampton","Bradford",1,2,"A",0,1,"A",2.55,3.16,3.08,"0-1","1-2",15,6,7,3,2,1,0,0,10,1,11,12,3,11,23,"10-1","Y","Y","N",3,0,2.08333333333333,30.4166666666667,262.5,60,301.666666666667,18.4166666666667,558.333333333333
