"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1969","E3",2023-04-10,"Northampton","Gillingham",2,1,"H",1,0,"H",2.09,3.17,4.18,"1-0","2-1",9,3,5,2,1,1,0,0,4,0,10,11,3,4,21,"4-0","Y","Y","N",2,0,3,20,100,60,80,12,240
"1976","E3",2023-04-15,"Gillingham","Stockport",1,1,"D",0,0,"D",4.31,3.2,2.04,"0-0","1-1",10,4,14,4,4,1,0,0,2,6,17,15,2,8,32,"2-6","Y","N","N",5,0,2,50,400,100,400,16,800
"1987","E3",2023-04-18,"Gillingham","Leyton Orient",2,0,"H",1,0,"H",3.9,3.14,2.18,"1-0","2-0",6,3,4,1,1,4,0,1,2,2,9,10,2,4,19,"2-2","Y","N","N",5,1,2,75,650,150,300,8,600
"1998","E3",2023-04-22,"Bradford","Gillingham",2,2,"D",0,1,"A",1.75,3.36,6.05,"0-1","2-2",14,4,15,6,1,3,0,0,6,8,9,13,4,14,22,"6-8","Y","Y","Y",4,0,4,40,300,160,560,56,2240
"2017","E3",2023-04-29,"Gillingham","Newport County",1,2,"A",1,1,"D",2.42,3.22,3.23,"1-1","1-2",7,4,9,3,0,0,0,0,3,7,20,10,3,10,30,"3-7","Y","Y","N",0,0,3,0,0,0,0,30,0
"2031","E3",2023-05-08,"Salford","Gillingham",0,1,"A",0,0,"D",1.45,4.32,6.98,"0-0","0-1",13,6,6,2,2,2,0,0,6,2,11,12,1,8,23,"6-2","N","N","N",4,0,1,40,400,40,320,8,320
"1970","E3",2023-04-10,"Stockport","Newport County",4,0,"H",2,0,"H",1.74,3.76,5.15,"2-0","4-0",16,7,7,3,0,1,0,0,6,3,13,12,4,9,25,"6-3","Y","Y","Y",1,0,4,10,0,40,90,36,360
"19761","E3",2023-04-15,"Gillingham","Stockport",1,1,"D",0,0,"D",4.31,3.2,2.04,"0-0","1-1",10,4,14,4,4,1,0,0,2,6,17,15,2,8,32,"2-6","Y","N","N",5,0,2,50,400,100,400,16,800
"1985","E3",2023-04-18,"Carlisle","Stockport",2,2,"D",0,1,"A",3.21,3.04,2.55,"0-1","2-2",12,6,13,3,3,1,0,0,12,6,11,11,4,18,22,"12-6","Y","Y","Y",4,0,4,40,300,160,720,72,2880
"2005","E3",2023-04-22,"Stockport","Rochdale",1,0,"H",1,0,"H",1.34,5.09,10.56,"1-0","1-0",17,1,1,0,2,1,0,0,8,0,10,7,1,8,17,"8-0","N","N","N",3,0,1,30,200,30,240,8,240
"2019","E3",2023-04-29,"Leyton Orient","Stockport",0,3,"A",0,2,"A",4.12,3.25,2.07,"0-2","0-3",8,1,8,4,2,2,0,0,5,3,10,14,3,8,24,"5-3","Y","Y","N",4,0,3,40,400,120,320,24,960
"2032","E3",2023-05-08,"Stockport","Hartlepool",1,1,"D",1,0,"H",1.18,6.82,14.19,"1-0","1-1",16,10,5,3,0,1,0,0,9,1,11,16,2,10,27,"9-1","Y","N","N",1,0,2,10,0,20,100,20,200
"13","E3",2023-05-08,"Stockport","Hartlepool",1,1,"D",1,0,"H",1.18,6.82,14.19,"1-0","1-1",16,10,5,3,0,1,0,0,9,1,11,16,2,10,27,"9-1","Y","N","N",1,0,2.58333333333333,33.75,262.5,81.6666666666667,294.166666666667,25.5,803.333333333333
